timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1542899619264,0,4,8.7890625E-7,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619265,0,16,3.515625E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619265,0,25,5.4931640625E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619266,0,40,8.7890625E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619266,0,59,1.29638671875E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619280,0,60,1.318359375E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619281,0,50,1.0986328125E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619281,0,55,1.20849609375E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619282,0,71,1.56005859375E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619282,0,87,1.91162109375E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619283,0,97,2.13134765625E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619283,0,101,2.2192382812500002E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619283,0,113,2.48291015625E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619283,0,-119,-2.6147460937500004E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619296,0,-99,-2.1752929687500003E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
