timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
1.54436E+12,0,6,1.32E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-275,-6.04E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-289,-6.35E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,6,1.32E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,51,1.12E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,73,1.60E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,73,1.60E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,58,1.27E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,34,7.47E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-259,-5.69E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-294,-6.46E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-266,-5.84E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,69,1.52E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,93,2.04E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,52,1.14E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-267,-5.87E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-307,-6.75E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-278,-6.11E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,65,1.43E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-100,-2.20E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-84,-1.85E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,91,2.00E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,13,2.86E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,29,6.37E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,119,2.61E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-68,-1.49E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-73,-1.60E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-127,-2.79E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,98,2.15E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,113,2.48E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-106,-2.33E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-92,-2.02E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,112,2.46E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,32,7.03E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,8,1.76E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,51,1.12E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,97,2.13E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,119,2.61E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,99,2.18E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,36,7.91E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,4,8.79E-07,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,52,1.14E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,121,2.66E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-92,-2.02E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-90,-1.98E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-118,-2.59E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,87,1.91E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,19,4.17E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-279,-6.13E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-267,-5.87E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,18,3.96E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,82,1.80E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-107,-2.35E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-86,-1.89E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-125,-2.75E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,96,2.11E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,104,2.29E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,106,2.33E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,98,2.15E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-124,-2.72E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-123,-2.70E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,73,1.60E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,40,8.79E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,51,1.12E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,48,1.05E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,16,3.52E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-265,-5.82E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-275,-6.04E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-293,-6.44E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-331,-7.27E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-349,-7.67E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,-326,-7.16E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,3,6.59E-07,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,70,1.54E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,73,1.60E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,27,5.93E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,10,2.20E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,29,6.37E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,70,1.54E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,77,1.69E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,40,8.79E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,9,1.98E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,13,2.86E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,48,1.05E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,82,1.80E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,97,2.13E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,104,2.29E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,104,2.29E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,101,2.22E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,102,2.24E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,98,2.15E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,82,1.80E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,65,1.43E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,58,1.27E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,50,1.10E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,26,5.71E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,19,4.17E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,38,8.35E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,53,1.16E-05,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
1.54436E+12,0,44,9.67E-06,50,51,39,522632,82675,16772926,16745932,76060,13388,26761,13100,down
