timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1544369936498,0,-372,-8.173828125E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936498,0,-375,-8.23974609375E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936498,0,-362,-7.954101562500001E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936498,0,-355,-7.80029296875E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936498,0,-354,-7.778320312500001E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936498,0,-366,-8.0419921875E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936498,0,-139,-3.0541992187500004E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936498,0,-165,-3.62548828125E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936498,0,-172,-3.7792968750000005E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936499,0,-188,-4.1308593750000004E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936499,0,-203,-4.460449218750001E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936499,0,-198,-4.3505859375000006E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936499,0,-202,-4.4384765625000004E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936499,0,-219,-4.81201171875E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936499,0,-220,-4.833984375E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936499,0,-215,-4.72412109375E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936499,0,-231,-5.07568359375E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936499,0,-231,-5.07568359375E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936499,0,-190,-4.1748046875E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936557,0,-162,-3.5595703125E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936557,0,-165,-3.62548828125E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936557,0,-167,-3.6694335937500004E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936562,0,-167,-3.6694335937500004E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936562,0,-172,-3.7792968750000005E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936562,0,-168,-3.691406250000001E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936562,0,-162,-3.5595703125E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936562,0,-180,-3.955078125E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936562,0,-209,-4.59228515625E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936562,0,-219,-4.81201171875E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936562,0,-225,-4.94384765625E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936562,0,-216,-4.7460937500000004E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936562,0,-203,-4.460449218750001E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936562,0,-189,-4.15283203125E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936563,0,-167,-3.6694335937500004E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936563,0,-129,-2.8344726562500002E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936563,0,-338,-7.426757812499999E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936563,0,-316,-6.943359375000001E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936563,0,-311,-6.833496093750001E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936563,0,-296,-6.50390625E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936563,0,-289,-6.35009765625E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936563,0,-297,-6.525878906250001E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936579,0,-301,-6.613769531250001E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936579,0,-292,-6.416015625000001E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936579,0,-301,-6.613769531250001E-5,38,47,36,20731,17951,5534,30346,12011,6195,2643,3327,Tag0,unknown
1544369936580,0,-324,-7.119140625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936581,0,-330,-7.2509765625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936581,0,-344,-7.558593750000001E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936581,0,-362,-7.954101562500001E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936581,0,-349,-7.668457031250001E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936581,0,-323,-7.09716796875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936581,0,-323,-7.09716796875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936581,0,-332,-7.294921875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936581,0,-313,-6.87744140625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936581,0,-277,-6.0864257812500005E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936581,0,-257,-5.64697265625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936581,0,21,4.614257812500001E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936582,0,26,5.712890625E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936582,0,-259,-5.69091796875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936582,0,-286,-6.2841796875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936582,0,-284,-6.240234375E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936582,0,-284,-6.240234375E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936582,0,-298,-6.5478515625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936582,0,-307,-6.74560546875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936582,0,-301,-6.613769531250001E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936582,0,-296,-6.50390625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936582,0,-267,-5.86669921875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936583,0,11,2.4169921875E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936583,0,1,2.197265625E-7,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936635,0,-275,-6.04248046875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936646,0,1,2.197265625E-7,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936646,0,50,1.0986328125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936646,0,72,1.58203125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936646,0,69,1.51611328125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936646,0,55,1.20849609375E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936646,0,42,9.228515625000002E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936646,0,42,9.228515625000002E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936647,0,82,1.8017578124999998E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936647,0,102,2.2412109374999998E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936647,0,76,1.669921875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936647,0,52,1.142578125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936647,0,42,9.228515625000002E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936666,0,49,1.07666015625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936666,0,67,1.4721679687500002E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936667,0,85,1.86767578125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936667,0,91,1.99951171875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936667,0,77,1.69189453125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936668,0,73,1.6040039062500002E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936668,0,60,1.318359375E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936669,0,38,8.349609375E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936669,0,44,9.66796875E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936670,0,80,1.7578125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936670,0,97,2.13134765625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936670,0,101,2.2192382812500002E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936671,0,99,2.1752929687500003E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936671,0,76,1.669921875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936671,0,49,1.07666015625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936672,0,53,1.1645507812500002E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936672,0,56,1.23046875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936672,0,33,7.2509765625E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936673,0,17,3.7353515625000003E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936673,0,25,5.4931640625E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936673,0,22,4.833984375E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936673,0,20,4.39453125E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936674,0,40,8.7890625E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936674,0,52,1.142578125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936674,0,34,7.4707031250000005E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936674,0,19,4.1748046875E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936675,0,33,7.2509765625E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936675,0,38,8.349609375E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936675,0,52,1.142578125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936676,0,85,1.86767578125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936677,0,92,2.021484375E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936677,0,89,1.95556640625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936678,0,99,2.1752929687500003E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936678,0,-124,-2.724609375E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936680,0,-117,-2.5708007812499998E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936724,0,124,2.724609375E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
