timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
1.54898E+12,0,1,2.20E-07,30,69,58,92376,67178,3910,11714,3865,6645,8616,2875,math
1.54898E+12,0,-322,-7.08E-05,30,69,58,92376,67178,3910,11714,3865,6645,8616,2875,math
1.54898E+12,0,-158,-3.47E-05,30,69,58,92376,67178,3910,11714,3865,6645,8616,2875,math
1.54898E+12,0,-281,-6.17E-05,30,69,58,92376,67178,3910,11714,3865,6645,8616,2875,math
1.54898E+12,0,44,9.67E-06,30,69,58,92376,67178,3910,11714,3865,6645,8616,2875,math
1.54898E+12,0,1,2.20E-07,30,69,58,92376,67178,3910,11714,3865,6645,8616,2875,math
1.54898E+12,0,11,2.42E-06,30,69,58,92376,67178,3910,11714,3865,6645,8616,2875,math
1.54898E+12,0,-293,-6.44E-05,30,69,58,92376,67178,3910,11714,3865,6645,8616,2875,math
1.54898E+12,0,39,8.57E-06,30,69,58,92376,67178,3910,11714,3865,6645,8616,2875,math
1.54898E+12,0,4,8.79E-07,40,74,58,255238,16750027,78929,20030,18047,30823,24194,6506,math
1.54898E+12,0,83,1.82E-05,40,74,58,255238,16750027,78929,20030,18047,30823,24194,6506,math
1.54898E+12,0,106,2.33E-05,40,74,58,255238,16750027,78929,20030,18047,30823,24194,6506,math
1.54898E+12,0,10,2.20E-06,40,74,58,255238,16750027,78929,20030,18047,30823,24194,6506,math
1.54898E+12,0,108,2.37E-05,40,74,58,255238,16750027,78929,20030,18047,30823,24194,6506,math
1.54898E+12,0,123,2.70E-05,40,74,58,255238,16750027,78929,20030,18047,30823,24194,6506,math
1.54898E+12,0,53,1.16E-05,40,74,58,255238,16750027,78929,20030,18047,30823,24194,6506,math
1.54898E+12,0,56,1.23E-05,44,70,58,63771,30805,74983,7784,24005,16759725,16745869,8977,math
1.54898E+12,0,84,1.85E-05,44,70,58,63771,30805,74983,7784,24005,16759725,16745869,8977,math
1.54898E+12,0,88,1.93E-05,44,70,58,63771,30805,74983,7784,24005,16759725,16745869,8977,math
1.54898E+12,0,297,6.53E-05,44,70,58,63771,30805,74983,7784,24005,16759725,16745869,8977,math
1.54898E+12,0,-39,-8.57E-06,44,70,43,63771,30805,74983,7784,24005,16759725,16745869,8977,math
1.54898E+12,0,67,1.47E-05,44,70,43,63771,30805,74983,7784,24005,16759725,16745869,8977,math
1.54898E+12,0,39,8.57E-06,44,70,43,63771,30805,74983,7784,24005,16759725,16745869,8977,math
1.54898E+12,0,22,4.83E-06,44,70,43,63771,30805,74983,7784,24005,16759725,16745869,8977,math
1.54898E+12,0,109,2.40E-05,40,60,43,733307,223966,9067,31604,11539,16746906,27891,8842,math
1.54898E+12,0,-276,-6.06E-05,40,60,43,733307,223966,9067,31604,11539,16746906,27891,8842,math
1.54898E+12,0,104,2.29E-05,40,60,43,733307,223966,9067,31604,11539,16746906,27891,8842,math
1.54898E+12,0,101,2.22E-05,40,60,43,733307,223966,9067,31604,11539,16746906,27891,8842,math
1.54898E+12,0,-266,-5.84E-05,40,60,43,733307,223966,9067,31604,11539,16746906,27891,8842,math
1.54898E+12,0,101,2.22E-05,40,60,43,733307,223966,9067,31604,11539,16746906,27891,8842,math
1.54898E+12,0,-116,-2.55E-05,40,60,43,733307,223966,9067,31604,11539,16746906,27891,8842,math
1.54898E+12,0,51,1.12E-05,40,60,43,733307,223966,9067,31604,11539,16746906,27891,8842,math
1.54898E+12,0,33,7.25E-06,40,60,43,733307,223966,9067,31604,11539,16746906,27891,8842,math
1.54898E+12,0,-306,-6.72E-05,51,66,35,121122,31432,17004,10570,12649,18382,15607,4916,math
1.54898E+12,0,33,7.25E-06,51,66,35,121122,31432,17004,10570,12649,18382,15607,4916,math
1.54898E+12,0,-118,-2.59E-05,51,66,35,121122,31432,17004,10570,12649,18382,15607,4916,math
1.54898E+12,0,-282,-6.20E-05,51,66,45,121122,31432,17004,10570,12649,18382,15607,4916,math
1.54898E+12,0,29,6.37E-06,51,66,45,121122,31432,17004,10570,12649,18382,15607,4916,math
1.54898E+12,0,12,2.64E-06,51,66,45,121122,31432,17004,10570,12649,18382,15607,4916,math
1.54898E+12,0,115,2.53E-05,51,66,45,121122,31432,17004,10570,12649,18382,15607,4916,math
1.54898E+12,0,26,5.71E-06,51,66,45,121122,31432,17004,10570,12649,18382,15607,4916,math
1.54898E+12,0,-141,-3.10E-05,51,66,45,121122,31432,17004,10570,12649,18382,15607,4916,math
1.54898E+12,0,72,1.58E-05,43,56,47,138153,16764724,22231,4837,10774,5934,3052,188,math
1.54898E+12,0,65,1.43E-05,43,56,47,138153,16764724,22231,4837,10774,5934,3052,188,math
1.54898E+12,0,74,1.63E-05,43,56,47,138153,16764724,22231,4837,10774,5934,3052,188,math
1.54898E+12,0,80,1.76E-05,43,56,47,138153,16764724,22231,4837,10774,5934,3052,188,math
1.54898E+12,0,-263,-5.78E-05,43,56,47,138153,16764724,22231,4837,10774,5934,3052,188,math
1.54898E+12,0,98,2.15E-05,43,56,47,138153,16764724,22231,4837,10774,5934,3052,188,math
1.54898E+12,0,-278,-6.11E-05,43,56,47,138153,16764724,22231,4837,10774,5934,3052,188,math
1.54898E+12,0,55,1.21E-05,34,50,47,454240,69174,5962,16748357,12613,14297,5882,3158,math
1.54898E+12,0,24,5.27E-06,34,50,47,454240,69174,5962,16748357,12613,14297,5882,3158,math
1.54898E+12,0,-258,-5.67E-05,34,50,47,454240,69174,5962,16748357,12613,14297,5882,3158,math
1.54898E+12,0,89,1.96E-05,34,50,47,454240,69174,5962,16748357,12613,14297,5882,3158,math
1.54898E+12,0,20,4.39E-06,34,50,47,454240,69174,5962,16748357,12613,14297,5882,3158,math
1.54898E+12,0,13,2.86E-06,34,50,47,454240,69174,5962,16748357,12613,14297,5882,3158,math
1.54898E+12,0,118,2.59E-05,34,50,47,454240,69174,5962,16748357,12613,14297,5882,3158,math
1.54898E+12,0,67,1.47E-05,34,50,47,454240,69174,5962,16748357,12613,14297,5882,3158,math
1.54898E+12,0,71,1.56E-05,34,50,47,454240,69174,5962,16748357,12613,14297,5882,3158,math
1.54898E+12,0,75,1.65E-05,43,70,47,15535,7857,14309,16749219,5042,23380,9069,3014,math
1.54898E+12,0,118,2.59E-05,43,70,47,15535,7857,14309,16749219,5042,23380,9069,3014,math
1.54898E+12,0,25,5.49E-06,43,70,47,15535,7857,14309,16749219,5042,23380,9069,3014,math
1.54898E+12,0,-136,-2.99E-05,43,70,40,15535,7857,14309,16749219,5042,23380,9069,3014,math
1.54898E+12,0,-211,-4.64E-05,43,70,40,15535,7857,14309,16749219,5042,23380,9069,3014,math
1.54898E+12,0,-278,-6.11E-05,43,70,40,15535,7857,14309,16749219,5042,23380,9069,3014,math
1.54898E+12,0,51,1.12E-05,43,70,40,15535,7857,14309,16749219,5042,23380,9069,3014,math
1.54898E+12,0,27,5.93E-06,43,70,40,15535,7857,14309,16749219,5042,23380,9069,3014,math
1.54898E+12,0,64,1.41E-05,43,70,40,15535,7857,14309,16749219,5042,23380,9069,3014,math
1.54898E+12,0,92,2.02E-05,44,74,40,75731,27875,9161,26075,13784,28214,21878,2665,math
1.54898E+12,0,-315,-6.92E-05,44,74,40,75731,27875,9161,26075,13784,28214,21878,2665,math
1.54898E+12,0,6,1.32E-06,44,74,40,75731,27875,9161,26075,13784,28214,21878,2665,math
1.54898E+12,0,86,1.89E-05,44,74,40,75731,27875,9161,26075,13784,28214,21878,2665,math
1.54898E+12,0,28,6.15E-06,44,74,40,75731,27875,9161,26075,13784,28214,21878,2665,math
1.54898E+12,0,26,5.71E-06,44,74,40,75731,27875,9161,26075,13784,28214,21878,2665,math
1.54898E+12,0,-293,-6.44E-05,44,74,40,75731,27875,9161,26075,13784,28214,21878,2665,math
1.54898E+12,0,75,1.65E-05,44,74,40,75731,27875,9161,26075,13784,28214,21878,2665,math
1.54898E+12,0,92,2.02E-05,53,84,40,26789,19433,13079,16763691,18095,16565,6579,1953,math
1.54898E+12,0,-286,-6.28E-05,53,84,40,26789,19433,13079,16763691,18095,16565,6579,1953,math
1.54898E+12,0,88,1.93E-05,53,84,40,26789,19433,13079,16763691,18095,16565,6579,1953,math
1.54898E+12,0,57,1.25E-05,53,84,40,26789,19433,13079,16763691,18095,16565,6579,1953,math
1.54898E+12,0,81,1.78E-05,53,84,40,26789,19433,13079,16763691,18095,16565,6579,1953,math
1.54898E+12,0,44,9.67E-06,53,84,40,26789,19433,13079,16763691,18095,16565,6579,1953,math
1.54898E+12,0,68,1.49E-05,53,84,40,26789,19433,13079,16763691,18095,16565,6579,1953,math
1.54898E+12,0,39,8.57E-06,53,84,40,26789,19433,13079,16763691,18095,16565,6579,1953,math
1.54898E+12,0,-260,-5.71E-05,43,96,40,16765014,16762795,14315,45874,20409,7125,8008,6910,math
1.54898E+12,0,99,2.18E-05,43,96,40,16765014,16762795,14315,45874,20409,7125,8008,6910,math
1.54898E+12,0,7,1.54E-06,43,96,40,16765014,16762795,14315,45874,20409,7125,8008,6910,math
1.54898E+12,0,7,1.54E-06,43,96,40,16765014,16762795,14315,45874,20409,7125,8008,6910,math
1.54898E+12,0,93,2.04E-05,43,96,40,16765014,16762795,14315,45874,20409,7125,8008,6910,math
1.54898E+12,0,33,7.25E-06,43,96,40,16765014,16762795,14315,45874,20409,7125,8008,6910,math
1.54898E+12,0,42,9.23E-06,43,96,40,16765014,16762795,14315,45874,20409,7125,8008,6910,math
1.54898E+12,0,83,1.82E-05,43,96,40,16765014,16762795,14315,45874,20409,7125,8008,6910,math
1.54898E+12,0,70,1.54E-05,43,96,40,16765014,16762795,14315,45874,20409,7125,8008,6910,math
1.54898E+12,0,-230,-5.05E-05,37,83,42,101043,32162,3501,12954,14060,7842,4141,3137,math
1.54898E+12,0,-366,-8.04E-05,37,83,42,101043,32162,3501,12954,14060,7842,4141,3137,math
1.54898E+12,0,84,1.85E-05,37,83,42,101043,32162,3501,12954,14060,7842,4141,3137,math
1.54898E+12,0,-119,-2.61E-05,37,83,42,101043,32162,3501,12954,14060,7842,4141,3137,math
1.54898E+12,0,24,5.27E-06,37,83,42,101043,32162,3501,12954,14060,7842,4141,3137,math
1.54898E+12,0,81,1.78E-05,37,83,42,101043,32162,3501,12954,14060,7842,4141,3137,math
1.54898E+12,0,99,2.18E-05,37,83,40,101043,32162,3501,12954,14060,7842,4141,3137,math
1.54898E+12,0,64,1.41E-05,27,83,40,189623,23682,4032,12647,4025,4590,1685,2057,math
1.54898E+12,0,58,1.27E-05,27,83,40,189623,23682,4032,12647,4025,4590,1685,2057,math
1.54898E+12,0,-257,-5.65E-05,27,83,40,189623,23682,4032,12647,4025,4590,1685,2057,math
1.54898E+12,0,122,2.68E-05,27,83,40,189623,23682,4032,12647,4025,4590,1685,2057,math
1.54898E+12,0,104,2.29E-05,27,83,40,189623,23682,4032,12647,4025,4590,1685,2057,math
1.54898E+12,0,-281,-6.17E-05,27,83,40,189623,23682,4032,12647,4025,4590,1685,2057,math
1.54898E+12,0,80,1.76E-05,27,83,40,189623,23682,4032,12647,4025,4590,1685,2057,math
1.54898E+12,0,49,1.08E-05,27,83,40,189623,23682,4032,12647,4025,4590,1685,2057,math
1.54898E+12,0,25,5.49E-06,27,83,40,189623,23682,4032,12647,4025,4590,1685,2057,math
1.54898E+12,0,57,1.25E-05,23,84,40,92018,16765469,16748763,71186,7857,16812,5408,5592,math
1.54898E+12,0,66,1.45E-05,23,84,40,92018,16765469,16748763,71186,7857,16812,5408,5592,math
1.54898E+12,0,55,1.21E-05,23,84,40,92018,16765469,16748763,71186,7857,16812,5408,5592,math
1.54898E+12,0,37,8.13E-06,23,84,40,92018,16765469,16748763,71186,7857,16812,5408,5592,math
1.54898E+12,0,-267,-5.87E-05,23,84,40,92018,16765469,16748763,71186,7857,16812,5408,5592,math
1.54898E+12,0,-276,-6.06E-05,23,84,40,92018,16765469,16748763,71186,7857,16812,5408,5592,math
1.54898E+12,0,69,1.52E-05,27,83,40,16767491,17042,14315,78561,31395,10660,4933,5732,math
1.54898E+12,0,75,1.65E-05,27,83,40,16767491,17042,14315,78561,31395,10660,4933,5732,math
1.54898E+12,0,28,6.15E-06,27,83,40,16767491,17042,14315,78561,31395,10660,4933,5732,math
1.54898E+12,0,-186,-4.09E-05,27,83,42,16767491,17042,14315,78561,31395,10660,4933,5732,math
1.54898E+12,0,25,5.49E-06,27,83,42,16767491,17042,14315,78561,31395,10660,4933,5732,math
1.54898E+12,0,-127,-2.79E-05,27,83,42,16767491,17042,14315,78561,31395,10660,4933,5732,math
1.54898E+12,0,-92,-2.02E-05,27,83,42,16767491,17042,14315,78561,31395,10660,4933,5732,math
1.54898E+12,0,-218,-4.79E-05,27,83,42,16767491,17042,14315,78561,31395,10660,4933,5732,math
1.54898E+12,0,68,1.49E-05,27,83,45,16767491,17042,14315,78561,31395,10660,4933,5732,math
1.54898E+12,0,80,1.76E-05,27,84,45,304602,26714,4065,9900,5425,6261,2411,615,math
1.54898E+12,0,86,1.89E-05,27,84,45,304602,26714,4065,9900,5425,6261,2411,615,math
1.54898E+12,0,11,2.42E-06,27,84,45,304602,26714,4065,9900,5425,6261,2411,615,math
1.54898E+12,0,1,2.20E-07,27,84,45,304602,26714,4065,9900,5425,6261,2411,615,math
1.54898E+12,0,57,1.25E-05,27,84,45,304602,26714,4065,9900,5425,6261,2411,615,math
1.54898E+12,0,-281,-6.17E-05,27,84,45,304602,26714,4065,9900,5425,6261,2411,615,math
1.54898E+12,0,0,0,27,84,45,304602,26714,4065,9900,5425,6261,2411,615,math
1.54898E+12,0,-270,-5.93E-05,27,84,45,304602,26714,4065,9900,5425,6261,2411,615,math
1.54898E+12,0,56,1.23E-05,27,84,45,304602,26714,4065,9900,5425,6261,2411,615,math
1.54898E+12,0,23,5.05E-06,35,87,45,76996,4838,2777,5442,6173,3836,2377,816,math
1.54898E+12,0,102,2.24E-05,35,87,45,76996,4838,2777,5442,6173,3836,2377,816,math
1.54898E+12,0,26,5.71E-06,35,87,45,76996,4838,2777,5442,6173,3836,2377,816,math
1.54898E+12,0,-328,-7.21E-05,35,87,45,76996,4838,2777,5442,6173,3836,2377,816,math
1.54898E+12,0,5,1.10E-06,35,87,45,76996,4838,2777,5442,6173,3836,2377,816,math
1.54898E+12,0,70,1.54E-05,35,87,45,76996,4838,2777,5442,6173,3836,2377,816,math
