delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
1954634,210076,29647,15604,20881,20683,27339,6277,down
803847,531329,101515,30286,16744473,26454,22972,9762,rest
16757866,16773589,16748184,7486,12600,9926,2955,2152,rest
16759697,16752127,25150,9897,12275,9844,4001,2470,rest
9027,25425,7702,6485,2448,3737,3683,1635,rest
1041310,578385,365626,17065,71221,54371,55806,32676,up
36390,29653,19750,7228,31704,12518,15168,14620,up
791061,411230,66239,193986,26038,99842,336519,91474,up
1783136,1042014,202651,16770106,219479,165401,158238,219142,up
689920,173045,58125,26923,16753388,34366,163128,16757786,up
823077,94604,16753169,16762220,23811,71746,16776746,20177,up
36306,65716,6366,69680,16752362,22471,16753616,24933,up
1119801,525071,451639,211329,61656,38340,200457,16768553,up
1651197,346074,681717,241954,312987,158111,918872,215055,up
2052580,616585,581728,53660,550157,289074,360224,79752,up
414174,123500,94367,16754265,24534,77359,69225,24901,up
656750,16744364,12889,8381,889,2235,981,148,rest
51398,16759481,29994,17807,19172,17622,5182,3602,rest
16755918,16770349,6332,10992,7394,5801,2119,2049,rest
848452,288326,4028,16754462,15026,24178,13803,11928,right
461361,39159,16745981,9752,6738,19025,8428,5846,right
457526,387503,65107,16748506,16755851,31284,16762909,16761619,right
91930,73814,72058,30520,5033,11229,11740,7842,right
536794,938827,101318,16923,16760823,16755685,16753198,10843,right
1066518,116795,4423,77549,15695,21674,16748248,10291,right
16766487,16747831,16758744,12337,13228,5510,10025,2509,right
719083,36148,14789,67432,16765072,21905,16749462,12017,right
512859,182505,16017,16758227,16757561,26691,24499,5696,right
643853,16751143,20766,11875,6047,11292,7030,2756,right
912710,107911,51401,86878,14832,16752775,16769642,19541,right
752961,72488,17457,15166,3722,10025,24628,7409,right
934375,24120,26890,28983,12987,30265,21061,5907,rest
26103,24649,26933,6090,6905,13436,1443,1359,rest
16748039,72804,22072,10082,32029,7494,1660,1003,rest
684353,80196,16749267,13915,8329,9712,2123,1569,down
215674,67950,7410,3186,6336,1235,2265,456,down
507032,91994,11334,4981,11960,4987,5734,1278,down
635334,444028,2328,16746831,9909,16755041,16770573,16750179,down
1027718,126271,16752991,29410,8673,19400,28098,12551,down
725208,342326,13793,27810,9455,14657,10901,4076,down
98080,26928,12078,4645,2512,4732,6420,1521,down
833310,131516,25578,11367,16751836,19442,15556,19569,down
389872,19306,2410,2311,7503,3453,6421,2732,down
939444,16767329,16753723,5484,8052,14005,9954,8157,down
122988,16770135,3687,6250,16751985,17664,13442,8221,down
1345332,241526,16758513,16475,18995,17085,32276,14318,down
1076281,341113,16762508,74807,91073,16751587,28462,12439,rest
27713,30758,16758400,21670,15986,19100,7960,2512,rest
16750881,19997,32439,11857,12731,9222,5524,2828,rest
63713,175543,90867,20099,16746591,32091,91391,6165,left
572419,232320,16762922,16751448,29893,16759877,26857,11667,left
655539,83568,42167,16745260,31243,23844,26114,9838,left
246030,94142,9221,3212,16747860,31215,18173,10883,left
558424,75154,24693,29921,13031,6693,16760976,9378,left
354969,766322,16773740,20428,48526,31248,16752478,16745761,left
811637,94952,22958,12387,3514,5263,15273,7381,left
16751854,11729,7382,5857,11708,3183,1923,1430,left
94667,113795,16751094,5870,25765,13477,19210,6323,left
814115,27998,18864,17862,1208,6185,11078,6732,left
1775236,242457,62447,16746490,16752138,28892,29427,16745963,left
1418049,726744,16773909,326350,134182,16764249,89518,89788,left
139637,16748657,26646,11908,10233,7286,9738,5709,left
134125,20134,3049,8790,1669,2607,2673,690,rest
136920,16764518,5913,7325,2268,1277,1373,1058,rest
16766172,199095,96616,16766179,16757217,16753767,12886,9390,up
659828,93379,13303,7471,16770279,16763419,16749911,8400,up
1156678,610092,397651,400756,16761480,51183,121393,210068,up
350066,810956,95635,16774900,47403,31125,138098,19569,up
503442,806570,90012,687840,249306,328871,151111,137942,up
854958,133910,13445,16776789,16763575,16776338,16773855,16753152,up
901682,16772393,157461,31600,12648,32199,16748088,25466,up
1595359,612418,224173,37576,134836,218823,147451,16758086,up
80718,16746624,15579,16044,31537,19450,23278,13867,up
1305992,1871923,539543,610153,99407,242992,244974,16764808,up
2351984,311730,361140,285531,408976,327753,169669,148274,up
436232,139927,79775,27970,20721,20669,16755259,12297,up
235885,16758222,10200,16744784,18142,21651,14386,8688,rest
32258,28643,4919,3937,20387,9881,4932,3004,rest
17549,16776060,16753032,8515,7339,9755,7983,2341,rest
16751661,16750230,30409,8182,9767,9272,9895,4226,right
1547333,136839,16748697,21884,30014,15791,15561,16584,right
169451,142336,5459,18657,9041,12753,17425,6873,right
1912422,273501,16767880,110628,76472,45923,73648,27840,right
662854,318553,16770205,76193,23132,16748356,16776263,16746476,right
1968432,382566,16769150,143052,87083,27936,16763443,32191,right
2079319,549015,28049,16757603,24185,16746090,73711,12257,right
88693,53117,16016,13268,15360,24767,18844,8078,right
338674,244160,24855,36739,139149,16755292,69545,23636,right
1183243,645578,16768525,215457,16759518,16760031,41312,9850,right
283939,159241,5876,18655,11524,4628,12156,16855,right
1299235,302675,67118,25143,30991,16752744,16748806,16752039,right
1545361,16775047,23875,9900,10200,6683,3056,384,rest
12686,21116,16749636,16021,9888,5440,2574,1423,rest
95607,11950,2215,950,1790,1950,694,854,rest
542769,311746,16746325,27771,12878,13159,3564,1667,down
1029429,97717,26376,24854,18999,7353,4112,5524,down
628718,67060,2407,3793,7435,4032,12827,5026,down
114268,17307,7390,2548,708,388,2136,388,down
1829228,119271,52578,32600,14345,31395,16753452,11026,down
296362,179190,6284,16771773,11170,10955,14519,4110,down
972179,44401,23606,3160,1631,3067,5060,4726,down
138839,11022,3321,497,1589,1078,1256,516,down
1101669,62213,12689,25972,18704,28518,16746347,9247,down
84517,10030,20712,14556,4593,8343,14490,6778,down
30264,27502,16759577,16763088,14719,10932,11263,10446,down
56437,172671,108990,27766,73709,16761862,30966,9872,down
134914,29587,12789,4684,10286,16768,7108,2864,rest
16766256,16763899,18771,21038,17928,7646,2604,855,rest
85689,21633,16628,7673,21244,3916,1741,1103,rest
889467,73446,16979,31458,30867,22399,16911,18014,left
1597415,872211,168023,231574,16746075,69689,53661,31077,left
765974,169389,31824,30862,16774210,11986,20348,12007,left
121928,38674,16750161,24594,12713,9793,13918,13705,left
3058283,580132,814855,385769,124842,125544,89519,78746,left
985693,556900,25116,16758270,72676,70518,75097,16747395,left
1088542,102539,56312,90742,122176,16770437,67728,31645,left
1005143,16758617,15854,27202,6562,11355,20722,6103,left
2859691,984474,64739,333371,103775,48069,143314,172096,left
1577570,474820,16772376,37299,16750704,16744708,16761448,72691,left
742528,305206,104462,16771835,144158,16759899,31847,29736,left
361270,1179757,20395,16763737,65968,16749954,86807,16762889,left
1900320,399750,123359,30747,16774534,16760206,16769714,23140,rest
139868,16748077,32255,4208,21312,14901,5247,3779,rest
409819,30216,7128,8321,21378,16589,9733,4355,rest
109684,72619,12658,5138,14077,11985,7844,1985,rest
425596,471684,85137,135631,233451,16773093,44577,67864,up
1515994,156323,310046,121790,135081,91899,102618,63041,up
1137765,697844,57322,68141,76148,83577,35124,72045,up
1227367,217385,75006,86558,89646,16760268,16773638,93972,up
156560,1785780,16765588,16751238,78091,16744918,58199,16746718,up
1161077,1033381,16745154,137130,133108,52322,84703,16771252,up
712165,357642,55164,42317,275112,66524,16759455,18419,up
912121,317818,47186,37729,16777025,27890,16776975,28433,up
1523820,862680,135626,932479,109564,114800,232201,16760206,up
807268,323695,36331,65719,25096,151486,16762197,16760761,up
191848,16759583,16754813,11041,14403,19697,21137,24313,up
1066186,556336,93093,218884,168491,147392,42541,13863,rest
178326,81261,6882,20618,14360,8091,9253,3841,rest
30494,22645,6602,26596,18229,11356,8120,9425,rest
318160,16770833,18041,69398,14347,16769742,16751686,15059,right
950171,16772188,75861,23759,10519,8488,27934,9910,right
820145,222578,86164,16763179,16761335,17657,16749112,13053,right
70744,16769814,19093,21053,12903,28394,22453,10667,right
1263068,99433,91339,74510,16766317,31343,69310,16746260,right
823290,16773106,79838,14250,13483,12434,11976,6138,right
143829,216808,80247,16760654,24188,13055,13595,12587,right
268177,142983,13090,12293,27468,12432,16746682,7389,right
95867,343133,70337,16747384,16748161,9454,19584,11256,right
16770312,28090,1271,4636,5054,4599,7873,2232,right
1001862,16772170,8940,16877,8301,9379,14658,5625,right
2612545,2619421,16768048,191109,198643,197272,217048,34987,right
109405,16746753,5580,4424,6314,6784,12724,2929,rest
132770,16757397,13570,1984,11712,12839,5797,1564,rest
77031,3822,2061,479,2382,4165,1133,291,rest
482532,199434,16763866,22817,8179,8511,6336,11642,down
823533,16769065,6258,12513,8675,5019,2140,1634,down
386959,16750004,9970,10920,6822,3829,12247,4913,down
574438,83295,16748372,15464,5220,11224,6800,4615,down
269740,16752227,9594,2126,3951,8200,15729,5736,down
16761759,16773237,5901,4599,3436,2739,5097,911,down
53012,16753454,11184,8539,7757,20240,13691,6524,down
621662,71831,16757049,19136,14345,22181,16745033,14727,down
216148,68233,24982,9052,16752196,15612,18514,7791,down
240763,200487,10193,9943,6336,8350,29004,2782,down
286922,95869,19287,14321,23035,10325,7830,7886,down
270093,23118,2971,9499,7382,7147,4191,3515,down
581397,77438,6919,6409,2519,3162,898,1303,rest
26855,16747306,1503,12315,7404,4781,1982,629,rest
282677,16764955,30042,24272,9657,8930,8840,3848,rest
292018,171114,75766,12677,30679,27874,16754951,5008,left
16765462,16746197,9574,6197,16289,7120,6088,6754,left
224468,79583,10889,12492,9446,12011,15745,19149,left
2410741,388944,16746460,16755184,16691,16745183,16752579,31975,left
61609,45509,30963,19993,19210,16166,25287,18926,left
2510228,1788041,613846,187265,246212,132998,125504,53310,left
972763,314983,86541,126387,16751505,16769948,16772442,32547,left
1007058,176778,88662,18655,89899,29528,81301,16757622,left
803315,16772550,16487,10781,4192,15279,16745764,9274,left
1270387,235593,109079,144240,16769083,126923,224014,96490,left
502886,221429,72673,77774,16502,16746058,75356,20766,left
1947190,602515,159288,29780,24318,16749788,16758324,18022,left
153818,69120,16748562,7063,5595,10445,9122,914,rest
16766002,27224,6991,4154,16756519,16341,6900,3648,rest
582285,27262,6926,15731,17017,15130,9505,6760,rest
461950,389515,16761375,16765478,16763629,66227,32913,30667,up
524095,16745665,28834,19425,6257,26536,16756309,12070,up
285462,496913,73295,129766,16764854,16769615,16755046,16745729,up
2044146,349883,22439,27027,16749194,16748513,206207,16750557,up
31452,8633,1620,5123,2262,1996,11719,2042,up
606806,488115,16773336,16771315,91865,16771596,16766897,16755677,up
762216,249129,25129,16766565,63847,16758214,162633,25508,up
1333441,327833,365169,535393,139647,119646,62789,126461,up
948385,1292590,40969,63906,162643,177129,114507,16773642,up
2664405,393524,246674,16758422,172592,92649,136610,16759613,up
1802100,16765615,16756550,76379,9198,16752444,66586,7416,up
1788140,255140,126537,16745146,16747913,70847,78432,25991,up
542017,392411,16767402,49242,79273,16765895,22578,12424,rest
365640,79166,85886,16763900,96577,16763647,16747924,5259,rest
36906,29635,26922,12264,11410,8904,6808,6934,rest
795152,310530,17209,57194,16418,16749919,76276,18191,right
917393,111462,29351,71691,7521,9564,21987,19109,right
68658,17718,6455,8194,4759,3562,2646,3697,right
468078,66922,15691,14593,24806,9986,17056,16358,right
244341,16747639,12013,29186,16744420,9849,10990,8516,right
310223,36910,225599,16745878,16753248,16745487,16758221,66579,right
792768,100407,11009,14940,31162,18412,17029,7263,right
1690232,322387,16770980,66989,73148,16754817,34550,16770378,right
1246600,110178,8180,16769370,15435,12030,22161,12375,right
872087,334429,176524,18514,30858,16765697,16765665,16745608,right
310338,70982,7681,18647,8691,10782,13055,7192,right
158895,218994,20721,16748623,3799,20246,9826,3713,right
358298,160771,13813,8510,11118,17327,14257,6550,rest
85658,26383,13313,17573,7301,8262,2190,734,rest
141372,25291,9781,5945,2452,1147,1579,242,rest
810716,16756355,68242,7385,12629,8667,7764,1773,down
645582,72382,16745267,10393,9315,4015,11360,4318,down
1497653,256440,23059,16754595,12412,16747316,12951,6881,down
111629,16758520,16745235,20790,16744648,19379,66653,5589,down
790125,99950,33127,26547,24928,16748705,16751489,10400,down
217095,16777011,15972,15686,8890,22951,24879,22113,down
16766800,23590,8659,5076,28061,18922,16761272,10924,down
16772818,16765373,7742,23159,10504,10270,14303,18843,down
12927,16748909,23161,8059,8739,11578,13291,4006,down
14735,20330,2581,16768486,11051,20662,22241,3395,down
14671,16749920,6076,16745272,21378,25420,6306,2205,down
769526,140420,25126,16759858,9001,13146,17102,8340,down
164638,65938,2885,6663,24674,14384,6622,3855,rest
155706,30431,16746470,11127,8973,13227,7566,2742,rest
60565,22179,2842,1075,3889,2971,688,216,rest
842889,1409893,16773048,207519,400156,158203,217238,66164,left
1745367,447142,141444,136094,215411,92360,82928,78637,left
1108281,81985,120436,7063,23066,16761022,47040,15710,left
553156,60104,16764648,10980,16757585,31343,25986,11366,left
1901813,523099,221801,16755648,95210,16750080,72698,26520,left
786874,519383,16754353,34162,164097,80419,80279,16772580,left
695356,16775389,16751218,31384,16750309,14867,9311,13438,left
277964,68318,21587,24885,13396,16606,13055,3750,left
65139,80940,16751711,82918,8575,10185,6328,14534,left
1738390,715690,16762853,85313,16770379,16768208,16775381,12830,left
231898,125896,14324,21845,12530,18815,15033,5277,left
178575,111049,68238,39442,16752302,26401,16767449,10552,left
653623,103133,25926,26751,21911,16758262,15634,16095,rest
921586,293822,12648,16745081,16765477,26236,77492,5857,rest
306327,305432,58365,16744914,16749705,16751098,27108,5049,rest
137802,1462575,636937,1067327,545816,220297,113632,19869,up
129217,73436,16757357,16752976,19059,25648,16750122,9622,up
892791,562885,220231,150474,67737,16754674,129338,16766784,up
787053,180133,33984,270100,16761409,21941,33070,16749909,up
105979,70117,13834,12822,21137,11436,7456,3971,up
1727710,911215,387373,461419,359843,188520,352971,69263,up
467551,319301,92397,41373,16749093,73511,83506,17977,up
559429,16768181,13207,22001,5966,27935,11334,5225,up
722302,16754769,3664,13085,12580,6726,21243,2644,up
2446684,145396,16776739,5263,9845,24948,21177,11698,up
1079295,94468,25267,16212,15619,14959,28467,6625,up
650986,40416,31866,16752872,25639,16261,16750703,23319,up
275071,37641,66292,16749185,22817,15529,24312,11365,rest
16773890,16744977,11485,24768,11896,11005,4444,1989,rest
95681,2702,4195,7684,1507,2074,950,555,rest
245032,128470,91155,16761920,24499,26105,16751416,30907,right
976114,671218,32477,221553,68641,16763909,135891,20785,right
115698,16764145,24286,16746577,4061,7202,18419,2978,right
1001191,150420,16361,16754980,21520,8271,8959,4883,right
1296759,16771510,16746817,22289,22794,14703,17653,8628,right
325415,1014402,80098,92261,16764203,26362,37085,15212,right
112691,654684,30039,16757216,24799,16750278,16745019,18466,right
463556,16772400,11557,2581,6350,6360,22704,5364,right
81581,33722,16327,13909,4627,23507,13765,4012,right
229115,16776155,15053,15823,3154,5451,22983,4533,right
788240,16770513,68122,17703,4098,4338,9317,4741,right
1719635,444567,387958,37912,162487,29720,90375,16764129,right
2420891,96284,96921,16749046,20616,13317,11151,5348,rest
16776484,12643,14725,4437,8834,4893,5864,2668,rest
16751617,16750923,20057,13281,5988,10626,1576,1633,rest
83847,4877,2944,1929,2788,1003,1818,198,down
1333665,63055,16769402,18790,8853,19308,20075,5600,down
923492,1514085,35064,64806,22079,16745296,16753343,16744801,down
318200,78829,16762638,18380,11271,9448,13168,5158,down
531622,64213,8156,18427,4434,5121,13300,5683,down
37538,16762342,16763832,16765865,21585,16751209,15062,20736,down
785833,160743,16775575,14003,7042,22558,16746143,8623,down
153745,16768105,17396,5384,12980,29898,19628,25221,down
463963,16747512,19355,16760808,18126,18284,21458,15388,down
384215,16761205,10573,16888,5281,15943,27668,14043,down
16750788,24756,24176,9335,10220,16712,30716,9225,down
202325,11667,12177,7264,7104,7357,5674,3529,down
1700932,81515,27746,29062,14433,21185,23065,4856,rest
265225,28139,5989,1248,6794,1555,1218,718,rest
37685,16751799,27268,18876,14286,7108,3009,2358,rest
503362,566078,23481,68884,62399,16775794,73167,14335,left
1305227,432343,9957,36840,75934,16774595,16754560,22690,left
654026,93304,16751080,16755851,15231,11108,17680,11952,left
1725318,382361,16761004,132639,19623,16748411,25585,16752689,left
1678843,264394,86039,92310,78606,16759871,16758133,20474,left
2976862,374988,16773774,74189,16774427,16746622,87185,27595,left
1615752,173251,16757002,22144,23433,21572,80478,8702,left
1854830,1986961,678965,187406,46621,221430,206376,78705,left
895400,324425,16755993,16756187,16745357,16768747,16766523,27394,left
321986,77370,16745625,6974,14889,10695,18298,5490,left
935714,123191,15313,9068,6159,3121,4171,4342,left
1331919,358250,16756739,76281,18204,23850,16752496,27549,left
319818,86525,16776653,31061,13401,14185,16276,6136,rest
16747074,21170,8678,14267,12479,7790,3750,2985,rest
276407,24260,764,535,1811,3424,891,841,rest
125068,277353,119972,48224,67286,16767515,16757006,6258,up
631762,16761721,24028,16748610,25949,7208,15900,11105,up
635639,692799,181451,281563,16754275,88922,100197,29759,up
802975,198750,26684,16744396,12545,9448,11109,16747632,up
622469,448999,543172,87457,16776594,31343,16754687,27743,up
1435315,429868,599516,238252,108733,236147,130722,78636,up
3447417,120167,45995,156898,54662,36066,86826,16756116,up
2475833,49849,16753086,22739,23565,97202,30637,12648,up
481173,62381,32774,16759221,8500,27643,29450,6145,up
1061154,361780,36088,83552,80412,16749940,16752261,9679,up
880510,68560,16765937,11226,14884,16754572,31197,12058,up
375149,57722,20373,15586,9524,23917,26231,7520,up
419020,16774950,16764561,24909,16716,14941,24825,8897,up
835413,16753719,10775,7419,3508,3712,4217,928,rest
16750025,16745500,10955,5170,15420,14431,7251,1446,rest
208715,26427,27099,14110,7540,3745,2934,2472,right
1050930,16765656,14980,6309,23322,30813,18567,30193,right
820944,16769592,15265,27153,7036,11247,14100,3738,right
797988,184988,131431,32747,17905,28584,16773609,20518,right
706449,331035,16749428,16166,16149,10928,29141,8825,right
894041,16762295,3672,10927,3817,5469,5551,5210,right
1558629,173337,16745864,16767030,12904,13880,18315,13935,right
869030,333455,16763784,12369,7586,10344,16773937,5353,right
1265382,84324,5550,69868,8534,14317,16090,9970,right
469149,115547,16750465,19788,11563,11533,31032,8326,right
1344518,572494,16774554,32260,88482,35322,16775340,73279,right
539851,6772,11987,343,7279,2982,7702,1535,right
444311,343089,16746528,19911,16748656,18887,16089,2303,rest
233312,81632,29151,28534,16750551,20925,5669,2467,rest
1778101,153813,15106,10146,7898,4313,2661,3325,rest
236311,135957,68328,3150,5506,4452,4380,3924,down
1893879,207537,16748734,16753444,12176,17724,15651,18788,down
328037,148445,32437,16765505,19626,23571,16759369,9917,down
13677,14927,21242,9568,9528,11976,23585,8358,down
523168,157238,21948,16750392,12158,23112,14978,14028,down
1552666,16760246,17589,11354,7703,17087,27566,7541,down
22926,30679,3715,10486,13209,24312,11988,9681,down
237994,79668,14524,17934,6840,13609,12128,2464,down
13138,12041,3382,10129,2479,31408,16752285,4416,down
140738,16764170,24459,16760292,10361,18530,15333,6487,down
16757823,23885,16771763,9168,6455,15480,16746344,9440,down
160730,71205,18513,5237,2455,4987,3304,3717,down
676006,39658,30900,8083,11826,7741,7378,5517,down
739453,16627,9567,7768,6062,2275,1853,848,rest
1031923,19976,2232,8962,9048,4823,1780,1283,rest
16762117,16759474,24471,14362,5248,7537,2189,929,rest
276989,16751083,8180,7706,16745712,30999,16764225,12583,left
655337,28230,1279,16749864,16744382,17581,19472,10448,left
1142262,492494,16774230,91190,79674,28487,16771043,13277,left
1252695,1218022,70805,16744468,20368,25094,16766069,16763663,left
2043343,299995,16773112,16745814,16772360,24127,25886,24826,left
131615,7873,2053,727,1782,3175,1665,756,left
1870761,412373,351353,53299,102661,16776458,149738,16751607,left
301934,14999,26361,13519,9357,13785,6396,6788,left
730659,588384,16756270,100988,22733,16768598,24963,14699,left
329252,29288,6523,15990,4714,6317,10218,3345,left
581137,331172,16749707,24155,17688,28341,27723,12918,left
65254,40122,10405,5640,6115,11307,4565,3439,rest
90371,65604,10387,14020,25028,13637,9078,2834,rest
30394,21472,9887,9280,10284,5171,5528,3034,rest
496486,241859,42009,48274,89748,82101,31159,8606,up
229997,109198,16758683,16775514,48820,16750363,16760127,16758973,up
1048717,551422,16766997,16752204,16760790,16754610,30212,67833,up
1846622,286031,16773107,11174,16760260,16752624,46287,27424,up
808752,210248,49468,144389,35813,31346,76764,20165,up
1707852,96898,65350,23877,16747692,16746528,30916,12003,up
135184,16776530,11404,12976,12524,4014,4294,2963,up
142936,68328,7443,19382,8166,29260,4072,6529,up
787868,16754518,11895,16757829,23147,21705,16762222,12179,up
1526145,1202756,31188,156313,16769569,351914,183031,24682,up
1980153,1587607,327740,269687,16747193,72644,43479,16757245,up
1053024,215087,16752559,16748720,12036,18268,16753512,8379,up
831296,16756971,598,1830,3909,3152,3997,1752,rest
392122,16750639,6312,8256,421,1180,1068,262,rest
16752670,16755484,16758577,9800,4214,7339,3741,1217,rest
52822,271337,135612,16750242,16761064,14532,16713,4269,right
1934722,233110,16748489,16773349,28708,16748357,27548,8461,right
16771687,17358,7046,2308,13738,1246,2766,774,right
977432,47798,16897,23655,20482,16584,28010,15601,right
1573379,83572,67202,16746396,9135,22858,9093,8421,right
1586890,93290,48079,7111,22139,16745803,29930,9536,right
467342,250489,16758054,16752294,14921,12621,13581,3461,right
35096,87094,16754862,4461,4584,5546,9145,1840,right
1216831,16773085,32314,9315,18683,16453,18945,15588,right
1012482,386987,213696,44162,84563,87486,47280,16762562,right
742872,197710,7196,28838,9556,15046,13255,5285,right
2482408,1368408,75581,66580,42007,88898,41041,13735,right
974520,144656,26247,23141,17578,16744634,17793,5054,rest
16754507,12762,1212,18927,13874,7045,4339,1581,rest
82951,16764104,16747128,6438,7563,4752,6156,2044,rest
1465974,83074,71170,71946,16767222,8198,16746815,9466,down
156292,23382,30459,4502,6462,16318,31029,13904,down
17417,21995,3343,5194,8668,20460,10531,13143,down
16750829,7329,8651,1785,9966,10294,13852,9588,down
26253,12522,18662,12592,9336,14170,22457,11667,down
5967,22596,16565,7627,10571,19601,19737,13640,down
70556,30612,10915,8941,12047,16760088,11952,8297,down
16749620,14235,6447,9629,18596,11908,8342,5371,down
82701,16763601,27252,29740,7687,11138,14493,1951,down
16745643,16746777,12384,12138,9178,13533,21078,2458,down
28112,25410,31948,10750,7736,11516,12909,5913,down
480370,142884,31079,16767853,11966,17470,16843,6835,down
40680,84429,10802,6386,24676,6160,8012,8054,rest
34046,16760541,6316,5159,16969,17864,14673,5072,rest
65934,14773,5148,18401,21359,4343,2641,5699,rest
418145,99481,94424,86445,93000,144714,134302,22526,left
943892,16777014,22699,11255,26678,14089,15205,9825,left
16745926,16753526,2519,5407,3779,1398,6063,750,left
1287565,266710,90743,22773,16752587,31919,16748408,16744701,left
874886,188304,96806,24301,16767294,19692,30753,20062,left
720093,256848,84394,97068,16754330,16759662,16748619,15430,left
751573,225459,88955,30761,16749053,14684,28492,6042,left
1771475,283364,16754328,15842,16769402,12236,20245,8943,left
2372953,193735,72720,15106,29664,28500,21411,14802,left
119291,16745868,4836,7256,16544,3045,11432,1536,left
1290876,128369,28488,6642,9529,12647,12605,10152,left
486109,16766562,16774804,16759763,16745539,17990,13389,10205,left
302801,5109,6319,10369,3642,8848,2961,1128,rest
290896,66288,65954,20764,29796,10778,5454,3629,rest
333042,213506,16761303,1478,9644,8036,3477,3258,rest
16763949,16774265,16775711,25468,29193,15305,13998,6394,up
813431,314586,126135,16764860,18274,74141,16756005,26070,up
368605,1241238,212586,70574,72913,16765570,103679,16774054,up
1949444,311127,172467,29638,33276,16761387,49442,97166,up
1097102,453787,16762626,135352,16775701,30263,94688,26375,up
150932,16750019,3805,32415,13617,13352,8108,14302,up
2141982,16762230,66557,76185,16772133,25358,16761105,25309,up
570658,61181,197427,24931,16759871,20037,16758607,22030,up
380758,528034,200470,16761472,97363,16751989,16770347,31272,up
1065732,254412,16765632,16748351,9129,16747443,16763821,16400,up
938953,188917,29121,21843,16772058,16747754,29957,16684,up
526067,80643,21814,20828,28834,14737,79384,6761,up
1775835,544824,16753550,16754287,12428,16748407,16758414,14797,rest
514662,823636,16757653,75548,16774609,16758576,30277,10089,rest
180988,75387,3598,18531,10276,16798,5933,3255,rest
198044,16749076,8740,4048,3625,2952,4351,831,right
1419969,125658,145355,16752369,16766300,21775,16755647,5015,right
117453,363342,145990,13077,16763958,12679,24341,16418,right
1334285,210917,68079,16770303,94181,15450,16747353,24655,right
217007,16754539,28981,3403,6493,2012,7556,5948,right
2289634,279142,16748938,52853,16585,25620,16755210,25909,right
