timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1542899498831,0,-103,-2.26318359375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498831,0,-115,-2.52685546875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498831,0,101,2.2192382812500002E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498849,0,69,1.51611328125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498849,0,84,1.8457031250000004E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498849,0,119,2.6147460937500004E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498849,0,-128,-2.8125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498849,0,106,2.3291015625000003E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498850,0,87,1.91162109375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498850,0,90,1.9775390625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498850,0,101,2.2192382812500002E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498863,0,-128,-2.8125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498863,0,-116,-2.548828125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498864,0,114,2.5048828125000003E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498864,0,76,1.669921875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498864,0,90,1.9775390625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498864,0,-119,-2.6147460937500004E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498865,0,-116,-2.548828125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498865,0,123,2.70263671875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498865,0,115,2.52685546875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498882,0,103,2.26318359375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498882,0,92,2.021484375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498882,0,102,2.2412109374999998E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498883,0,119,2.6147460937500004E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498883,0,123,2.70263671875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498883,0,122,2.6806640625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498883,0,-127,-2.79052734375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498884,0,122,2.6806640625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498884,0,124,2.724609375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
