timeDiff,rawEeg,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
0.00425,3654,0,0,0,0,0,0,1,0,0,0,0
0.004365,3754,0,0,0,0,0,0,1,0,0,0,0
0.004438,3654,0,0,0,0,0,0,1,0,0,0,0
0.004546,3654,0,0,0,0,0,0,1,0,0,0,0
0.004592,3654,0,0,0,0,0,0,1,0,0,0,0
0.004649,3654,0,0,0,0,0,0,1,0,0,0,0
0.004686,3654,0,0,0,0,0,0,1,0,0,0,0
0.004796,3654,0,0,0,0,0,0,1,0,0,0,0
0.004832,3654,0,0,0,0,0,0,1,0,0,0,0
0.004856,3654,0,0,0,0,0,0,1,0,0,0,0
0.004937,3654,0,0,0,0,0,0,1,0,0,0,0
0.004963,3654,0,0,0,0,0,0,1,0,0,0,0
0.004985,3654,0,0,0,0,0,0,1,0,0,0,0
0.005062,3654,0,0,0,0,0,0,1,0,0,0,0
0.005089,3654,0,0,0,0,0,0,1,0,0,0,0
0.005112,3654,0,0,0,0,0,0,1,0,0,0,0
0.005135,3654,0,0,0,0,0,0,1,0,0,0,0
0.00521,3654,0,0,0,0,0,0,1,0,0,0,0
0.005257,3654,0,0,0,0,0,0,1,0,0,0,0
0.005281,3654,0,0,0,0,0,0,1,0,0,0,0
0.005361,3654,0,0,0,0,0,0,1,0,0,0,0
0.00539,3654,0,0,0,0,0,0,1,0,0,0,0
0.005412,3654,0,0,0,0,0,0,1,0,0,0,0
0.005486,3654,0,0,0,0,0,0,1,0,0,0,0
0.005515,3654,0,0,0,0,0,0,1,0,0,0,0
0.005537,3654,0,0,0,0,0,0,1,0,0,0,0
0.005559,3654,0,0,0,0,0,0,1,0,0,0,0
0.005637,3654,0,0,0,0,0,0,1,0,0,0,0
0.005668,3654,0,0,0,0,0,0,1,0,0,0,0
0.005694,3654,0,0,0,0,0,0,1,0,0,0,0
0.005776,3654,0,0,0,0,0,0,1,0,0,0,0
0.005805,3654,0,0,0,0,0,0,1,0,0,0,0
0.005828,3654,0,0,0,0,0,0,1,0,0,0,0
0.005909,3654,0,0,0,0,0,0,1,0,0,0,0
0.00594,3754,0,0,0,0,0,0,1,0,0,0,0
0.005963,3654,0,0,0,0,0,0,1,0,0,0,0
0.005987,3654,0,0,0,0,0,0,1,0,0,0,0
0.006145,3654,0,0,0,0,0,0,1,0,0,0,0
0.006226,3654,0,0,0,0,0,0,1,0,0,0,0
0.006265,3654,0,0,0,0,0,0,1,0,0,0,0
0.006378,3754,0,0,0,0,0,0,1,0,0,0,0
0.006412,3654,0,0,0,0,0,0,1,0,0,0,0
0.006448,3554,0,0,0,0,0,0,1,0,0,0,0
0.006519,3654,0,0,0,0,0,0,1,0,0,0,0
0.014192,35200,0,0,0,28936,24814,59746,151632,72623,77586,141388,70125
0.014229,35200,0,0,0,28936,24814,59746,151632,72623,77586,141388,70125
0.014248,35200,0,0,0,28936,24814,59746,151632,72623,77586,141388,70125
0.014309,35200,0,0,0,28936,24814,59746,151632,72623,77586,141388,70125
0.014329,35200,0,0,0,28936,24814,59746,151632,72623,77586,141388,70125
0.014347,35200,0,0,0,28936,24814,59746,151632,72623,77586,141388,70125
