eegRawValue,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
38,158314,29576,16462,16154,7215,3794,1526,1791,forward
103,158314,29576,16462,16154,7215,3794,1526,1791,forward
87,158314,29576,16462,16154,7215,3794,1526,1791,forward
45,158314,29576,16462,16154,7215,3794,1526,1791,forward
19,158314,29576,16462,16154,7215,3794,1526,1791,forward
2,158314,29576,16462,16154,7215,3794,1526,1791,forward
48,24209,63939,17871,6389,9957,10953,14278,4823,forward
27,24209,63939,17871,6389,9957,10953,14278,4823,forward
104,24209,63939,17871,6389,9957,10953,14278,4823,forward
70,24209,63939,17871,6389,9957,10953,14278,4823,forward
73,24209,63939,17871,6389,9957,10953,14278,4823,forward
74,24209,63939,17871,6389,9957,10953,14278,4823,forward
42,24209,63939,17871,6389,9957,10953,14278,4823,forward
81,24209,63939,17871,6389,9957,10953,14278,4823,forward
75,40853,26424,8937,5692,5944,18895,6175,4219,forward
-7,40853,26424,8937,5692,5944,18895,6175,4219,forward
61,40853,26424,8937,5692,5944,18895,6175,4219,forward
116,40853,26424,8937,5692,5944,18895,6175,4219,forward
35,40853,26424,8937,5692,5944,18895,6175,4219,forward
65,40853,26424,8937,5692,5944,18895,6175,4219,forward
84,40853,26424,8937,5692,5944,18895,6175,4219,forward
53,40853,26424,8937,5692,5944,18895,6175,4219,forward
54,40853,26424,8937,5692,5944,18895,6175,4219,forward
75,40853,26424,8937,5692,5944,18895,6175,4219,forward
9,40853,26424,8937,5692,5944,18895,6175,4219,forward
74,30186,33854,2576,12214,21067,18448,8039,4117,forward
58,30186,33854,2576,12214,21067,18448,8039,4117,forward
58,30186,33854,2576,12214,21067,18448,8039,4117,forward
39,30186,33854,2576,12214,21067,18448,8039,4117,forward
40,30186,33854,2576,12214,21067,18448,8039,4117,forward
28,30186,33854,2576,12214,21067,18448,8039,4117,forward
22,30186,33854,2576,12214,21067,18448,8039,4117,forward
55,30186,33854,2576,12214,21067,18448,8039,4117,forward
54,30186,33854,2576,12214,21067,18448,8039,4117,forward
35,30186,33854,2576,12214,21067,18448,8039,4117,forward
35,33844,14479,11036,7196,4247,18741,2041,2723,forward
54,33844,14479,11036,7196,4247,18741,2041,2723,forward
-20,33844,14479,11036,7196,4247,18741,2041,2723,forward
27,33844,14479,11036,7196,4247,18741,2041,2723,forward
35,33844,14479,11036,7196,4247,18741,2041,2723,forward
45,33844,14479,11036,7196,4247,18741,2041,2723,forward
7,33844,14479,11036,7196,4247,18741,2041,2723,forward
10,33844,14479,11036,7196,4247,18741,2041,2723,forward
81,20491,16979,3720,6771,5500,25070,11098,9610,forward
40,20491,16979,3720,6771,5500,25070,11098,9610,forward
32,20491,16979,3720,6771,5500,25070,11098,9610,forward
89,20491,16979,3720,6771,5500,25070,11098,9610,forward
70,20491,16979,3720,6771,5500,25070,11098,9610,forward
25,20491,16979,3720,6771,5500,25070,11098,9610,forward
64,20491,16979,3720,6771,5500,25070,11098,9610,forward
55,20491,16979,3720,6771,5500,25070,11098,9610,forward
18,20491,16979,3720,6771,5500,25070,11098,9610,forward
51,20491,16979,3720,6771,5500,25070,11098,9610,forward
65,20491,16979,3720,6771,5500,25070,11098,9610,forward
82,12343,25784,16265,11103,8357,10682,8931,3614,forward
17,12343,25784,16265,11103,8357,10682,8931,3614,forward
38,12343,25784,16265,11103,8357,10682,8931,3614,forward
162,12343,25784,16265,11103,8357,10682,8931,3614,forward
41,12343,25784,16265,11103,8357,10682,8931,3614,forward
8,12343,25784,16265,11103,8357,10682,8931,3614,forward
7,12343,25784,16265,11103,8357,10682,8931,3614,forward
24,12343,25784,16265,11103,8357,10682,8931,3614,forward
0,12343,25784,16265,11103,8357,10682,8931,3614,forward
132,97720,25975,7643,6495,5154,9291,5624,2627,forward
91,97720,25975,7643,6495,5154,9291,5624,2627,forward
86,97720,25975,7643,6495,5154,9291,5624,2627,forward
57,97720,25975,7643,6495,5154,9291,5624,2627,forward
113,97720,25975,7643,6495,5154,9291,5624,2627,forward
10,97720,25975,7643,6495,5154,9291,5624,2627,forward
33,97720,25975,7643,6495,5154,9291,5624,2627,forward
-6,97720,25975,7643,6495,5154,9291,5624,2627,forward
50,97720,25975,7643,6495,5154,9291,5624,2627,forward
19,97720,25975,7643,6495,5154,9291,5624,2627,forward
3,97720,25975,7643,6495,5154,9291,5624,2627,forward
42,74018,27463,13262,6460,12444,6696,9714,1490,forward
81,74018,27463,13262,6460,12444,6696,9714,1490,forward
24,74018,27463,13262,6460,12444,6696,9714,1490,forward
13,74018,27463,13262,6460,12444,6696,9714,1490,forward
10,74018,27463,13262,6460,12444,6696,9714,1490,forward
35,74018,27463,13262,6460,12444,6696,9714,1490,forward
52,74018,27463,13262,6460,12444,6696,9714,1490,forward
37,74018,27463,13262,6460,12444,6696,9714,1490,forward
19,44647,40680,4969,10686,6855,8847,2640,1465,forward
39,44647,40680,4969,10686,6855,8847,2640,1465,forward
101,44647,40680,4969,10686,6855,8847,2640,1465,forward
5,44647,40680,4969,10686,6855,8847,2640,1465,forward
56,44647,40680,4969,10686,6855,8847,2640,1465,forward
49,44647,40680,4969,10686,6855,8847,2640,1465,forward
20,44647,40680,4969,10686,6855,8847,2640,1465,forward
49,44647,40680,4969,10686,6855,8847,2640,1465,forward
-17,44647,40680,4969,10686,6855,8847,2640,1465,forward
51,68746,53342,5664,5674,6653,3961,3656,5376,forward
53,68746,53342,5664,5674,6653,3961,3656,5376,forward
96,68746,53342,5664,5674,6653,3961,3656,5376,forward
-62,68746,53342,5664,5674,6653,3961,3656,5376,forward
66,68746,53342,5664,5674,6653,3961,3656,5376,forward
74,68746,53342,5664,5674,6653,3961,3656,5376,forward
71,68746,53342,5664,5674,6653,3961,3656,5376,forward
27,68746,53342,5664,5674,6653,3961,3656,5376,forward
44,68746,53342,5664,5674,6653,3961,3656,5376,forward
50,68746,53342,5664,5674,6653,3961,3656,5376,forward
67,72703,37131,8662,25831,4488,5308,7295,3476,forward
29,72703,37131,8662,25831,4488,5308,7295,3476,forward
10,72703,37131,8662,25831,4488,5308,7295,3476,forward
49,72703,37131,8662,25831,4488,5308,7295,3476,forward
106,72703,37131,8662,25831,4488,5308,7295,3476,forward
60,72703,37131,8662,25831,4488,5308,7295,3476,forward
17,72703,37131,8662,25831,4488,5308,7295,3476,forward
22,72703,37131,8662,25831,4488,5308,7295,3476,forward
23,72703,37131,8662,25831,4488,5308,7295,3476,forward
45,72703,37131,8662,25831,4488,5308,7295,3476,forward
88,57681,74644,38855,5860,3559,10204,9753,10103,forward
85,57681,74644,38855,5860,3559,10204,9753,10103,forward
44,57681,74644,38855,5860,3559,10204,9753,10103,forward
55,57681,74644,38855,5860,3559,10204,9753,10103,forward
16,57681,74644,38855,5860,3559,10204,9753,10103,forward
39,57681,74644,38855,5860,3559,10204,9753,10103,forward
-52,57681,74644,38855,5860,3559,10204,9753,10103,forward
-8,57681,74644,38855,5860,3559,10204,9753,10103,forward
115,57681,74644,38855,5860,3559,10204,9753,10103,forward
37,57681,74644,38855,5860,3559,10204,9753,10103,forward
-17,57681,74644,38855,5860,3559,10204,9753,10103,forward
0,25434,22073,3496,9177,18488,12959,14509,3881,forward
10,25434,22073,3496,9177,18488,12959,14509,3881,forward
68,25434,22073,3496,9177,18488,12959,14509,3881,forward
33,25434,22073,3496,9177,18488,12959,14509,3881,forward
22,25434,22073,3496,9177,18488,12959,14509,3881,forward
13,25434,22073,3496,9177,18488,12959,14509,3881,forward
26,25434,22073,3496,9177,18488,12959,14509,3881,forward
56,25434,22073,3496,9177,18488,12959,14509,3881,forward
56,2253,7664,14256,5960,8965,12791,4326,2076,forward
92,2253,7664,14256,5960,8965,12791,4326,2076,forward
28,2253,7664,14256,5960,8965,12791,4326,2076,forward
39,2253,7664,14256,5960,8965,12791,4326,2076,forward
37,2253,7664,14256,5960,8965,12791,4326,2076,forward
72,2253,7664,14256,5960,8965,12791,4326,2076,forward
70,2253,7664,14256,5960,8965,12791,4326,2076,forward
45,2253,7664,14256,5960,8965,12791,4326,2076,forward
-7,2253,7664,14256,5960,8965,12791,4326,2076,forward
5,2253,7664,14256,5960,8965,12791,4326,2076,forward
16,2253,7664,14256,5960,8965,12791,4326,2076,forward
49,42538,5261,6330,9206,8916,10069,4599,1475,forward
-42,42538,5261,6330,9206,8916,10069,4599,1475,forward
18,42538,5261,6330,9206,8916,10069,4599,1475,forward
23,42538,5261,6330,9206,8916,10069,4599,1475,forward
34,42538,5261,6330,9206,8916,10069,4599,1475,forward
51,42538,5261,6330,9206,8916,10069,4599,1475,forward
29,42538,5261,6330,9206,8916,10069,4599,1475,forward
70,42538,5261,6330,9206,8916,10069,4599,1475,forward
44,42538,5261,6330,9206,8916,10069,4599,1475,forward
120,10559,34220,3860,9654,8809,12680,4030,3268,forward
92,10559,34220,3860,9654,8809,12680,4030,3268,forward
139,10559,34220,3860,9654,8809,12680,4030,3268,forward
86,10559,34220,3860,9654,8809,12680,4030,3268,forward
55,10559,34220,3860,9654,8809,12680,4030,3268,forward
-3,10559,34220,3860,9654,8809,12680,4030,3268,forward
101,10559,34220,3860,9654,8809,12680,4030,3268,forward
116,10559,34220,3860,9654,8809,12680,4030,3268,forward
88,10559,34220,3860,9654,8809,12680,4030,3268,forward
33,131190,32100,13988,9087,4444,6620,4455,4538,forward
32,131190,32100,13988,9087,4444,6620,4455,4538,forward
5,131190,32100,13988,9087,4444,6620,4455,4538,forward
51,131190,32100,13988,9087,4444,6620,4455,4538,forward
81,131190,32100,13988,9087,4444,6620,4455,4538,forward
54,131190,32100,13988,9087,4444,6620,4455,4538,forward
28,131190,32100,13988,9087,4444,6620,4455,4538,forward
29,131190,32100,13988,9087,4444,6620,4455,4538,forward
33,131190,32100,13988,9087,4444,6620,4455,4538,forward
-12,131190,32100,13988,9087,4444,6620,4455,4538,forward
61,24613,16798,1815,5385,3248,8890,4678,4270,forward
80,24613,16798,1815,5385,3248,8890,4678,4270,forward
6,24613,16798,1815,5385,3248,8890,4678,4270,forward
81,24613,16798,1815,5385,3248,8890,4678,4270,forward
20,24613,16798,1815,5385,3248,8890,4678,4270,forward
33,24613,16798,1815,5385,3248,8890,4678,4270,forward
99,24613,16798,1815,5385,3248,8890,4678,4270,forward
57,24613,16798,1815,5385,3248,8890,4678,4270,forward
116,24613,16798,1815,5385,3248,8890,4678,4270,forward
76,24613,16798,1815,5385,3248,8890,4678,4270,forward
50,81966,25595,20202,10154,28722,9364,5398,2880,forward
8,81966,25595,20202,10154,28722,9364,5398,2880,forward
56,81966,25595,20202,10154,28722,9364,5398,2880,forward
42,81966,25595,20202,10154,28722,9364,5398,2880,forward
42,81966,25595,20202,10154,28722,9364,5398,2880,forward
37,81966,25595,20202,10154,28722,9364,5398,2880,forward
88,81966,25595,20202,10154,28722,9364,5398,2880,forward
60,81966,25595,20202,10154,28722,9364,5398,2880,forward
34,81966,25595,20202,10154,28722,9364,5398,2880,forward
17,24523,31943,4083,21790,20285,9495,3033,5232,forward
58,24523,31943,4083,21790,20285,9495,3033,5232,forward
80,24523,31943,4083,21790,20285,9495,3033,5232,forward
-1,24523,31943,4083,21790,20285,9495,3033,5232,forward
55,24523,31943,4083,21790,20285,9495,3033,5232,forward
25,24523,31943,4083,21790,20285,9495,3033,5232,forward
65,24523,31943,4083,21790,20285,9495,3033,5232,forward
88,24523,31943,4083,21790,20285,9495,3033,5232,forward
21,24523,31943,4083,21790,20285,9495,3033,5232,forward
83,24523,31943,4083,21790,20285,9495,3033,5232,forward
66,33197,35810,6050,3033,8837,12148,4418,1222,forward
69,33197,35810,6050,3033,8837,12148,4418,1222,forward
66,33197,35810,6050,3033,8837,12148,4418,1222,forward
58,33197,35810,6050,3033,8837,12148,4418,1222,forward
40,33197,35810,6050,3033,8837,12148,4418,1222,forward
80,33197,35810,6050,3033,8837,12148,4418,1222,forward
19,33197,35810,6050,3033,8837,12148,4418,1222,forward
52,33197,35810,6050,3033,8837,12148,4418,1222,forward
10,33197,35810,6050,3033,8837,12148,4418,1222,forward
21,33197,35810,6050,3033,8837,12148,4418,1222,forward
42,33197,35810,6050,3033,8837,12148,4418,1222,forward
67,42580,10487,8075,17947,13190,8542,4543,1931,forward
44,42580,10487,8075,17947,13190,8542,4543,1931,forward
55,42580,10487,8075,17947,13190,8542,4543,1931,forward
76,42580,10487,8075,17947,13190,8542,4543,1931,forward
44,42580,10487,8075,17947,13190,8542,4543,1931,forward
37,42580,10487,8075,17947,13190,8542,4543,1931,forward
-1,42580,10487,8075,17947,13190,8542,4543,1931,forward
34,42580,10487,8075,17947,13190,8542,4543,1931,forward
5,12496,5175,6520,3679,4617,6938,4228,2339,forward
55,12496,5175,6520,3679,4617,6938,4228,2339,forward
43,12496,5175,6520,3679,4617,6938,4228,2339,forward
57,12496,5175,6520,3679,4617,6938,4228,2339,forward
51,12496,5175,6520,3679,4617,6938,4228,2339,forward
39,12496,5175,6520,3679,4617,6938,4228,2339,forward
59,12496,5175,6520,3679,4617,6938,4228,2339,forward
-18,12496,5175,6520,3679,4617,6938,4228,2339,forward
38,12496,5175,6520,3679,4617,6938,4228,2339,forward
96,12496,5175,6520,3679,4617,6938,4228,2339,forward
-14,12496,5175,6520,3679,4617,6938,4228,2339,forward
20,12496,5175,6520,3679,4617,6938,4228,2339,forward
-8,61831,12587,9489,10230,10345,15445,5224,2019,forward
60,61831,12587,9489,10230,10345,15445,5224,2019,forward
22,61831,12587,9489,10230,10345,15445,5224,2019,forward
107,61831,12587,9489,10230,10345,15445,5224,2019,forward
88,61831,12587,9489,10230,10345,15445,5224,2019,forward
74,61831,12587,9489,10230,10345,15445,5224,2019,forward
121,61831,12587,9489,10230,10345,15445,5224,2019,forward
39,61831,12587,9489,10230,10345,15445,5224,2019,forward
-20,20116,14027,1538,14811,7392,19919,9560,2445,forward
28,20116,14027,1538,14811,7392,19919,9560,2445,forward
98,20116,14027,1538,14811,7392,19919,9560,2445,forward
116,20116,14027,1538,14811,7392,19919,9560,2445,forward
68,20116,14027,1538,14811,7392,19919,9560,2445,forward
19,20116,14027,1538,14811,7392,19919,9560,2445,forward
7,20116,14027,1538,14811,7392,19919,9560,2445,forward
3,20116,14027,1538,14811,7392,19919,9560,2445,forward
17,20116,14027,1538,14811,7392,19919,9560,2445,forward
-7,20116,14027,1538,14811,7392,19919,9560,2445,forward
12,20116,14027,1538,14811,7392,19919,9560,2445,forward
11,30573,14815,1995,4857,5781,6386,3469,3390,forward
96,30573,14815,1995,4857,5781,6386,3469,3390,forward
8,30573,14815,1995,4857,5781,6386,3469,3390,forward
18,30573,14815,1995,4857,5781,6386,3469,3390,forward
38,30573,14815,1995,4857,5781,6386,3469,3390,forward
81,30573,14815,1995,4857,5781,6386,3469,3390,forward
101,30573,14815,1995,4857,5781,6386,3469,3390,forward
113,30573,14815,1995,4857,5781,6386,3469,3390,forward
91,74963,59708,12683,9601,5184,9012,6463,4476,forward
35,74963,59708,12683,9601,5184,9012,6463,4476,forward
33,74963,59708,12683,9601,5184,9012,6463,4476,forward
58,74963,59708,12683,9601,5184,9012,6463,4476,forward
88,74963,59708,12683,9601,5184,9012,6463,4476,forward
22,74963,59708,12683,9601,5184,9012,6463,4476,forward
93,74963,59708,12683,9601,5184,9012,6463,4476,forward
98,74963,59708,12683,9601,5184,9012,6463,4476,forward
59,74963,59708,12683,9601,5184,9012,6463,4476,forward
-4,74963,59708,12683,9601,5184,9012,6463,4476,forward
-35,74963,59708,12683,9601,5184,9012,6463,4476,forward
55,106133,35798,23911,3859,6341,11127,9189,3484,forward
32,106133,35798,23911,3859,6341,11127,9189,3484,forward
48,106133,35798,23911,3859,6341,11127,9189,3484,forward
61,106133,35798,23911,3859,6341,11127,9189,3484,forward
88,106133,35798,23911,3859,6341,11127,9189,3484,forward
105,106133,35798,23911,3859,6341,11127,9189,3484,forward
71,106133,35798,23911,3859,6341,11127,9189,3484,forward
17,106133,35798,23911,3859,6341,11127,9189,3484,forward
34,106133,35798,23911,3859,6341,11127,9189,3484,forward
45,106133,35798,23911,3859,6341,11127,9189,3484,forward
18,47640,31066,14995,3500,3629,7073,8130,1641,forward
20,47640,31066,14995,3500,3629,7073,8130,1641,forward
41,47640,31066,14995,3500,3629,7073,8130,1641,forward
92,47640,31066,14995,3500,3629,7073,8130,1641,forward
72,47640,31066,14995,3500,3629,7073,8130,1641,forward
33,47640,31066,14995,3500,3629,7073,8130,1641,forward
48,47640,31066,14995,3500,3629,7073,8130,1641,forward
51,47640,31066,14995,3500,3629,7073,8130,1641,forward
48,47640,31066,14995,3500,3629,7073,8130,1641,forward
-42,47640,31066,14995,3500,3629,7073,8130,1641,forward
58,30100,7894,4048,13011,5065,8094,6786,2939,forward
51,30100,7894,4048,13011,5065,8094,6786,2939,forward
89,30100,7894,4048,13011,5065,8094,6786,2939,forward
102,30100,7894,4048,13011,5065,8094,6786,2939,forward
-22,30100,7894,4048,13011,5065,8094,6786,2939,forward
11,30100,7894,4048,13011,5065,8094,6786,2939,forward
74,30100,7894,4048,13011,5065,8094,6786,2939,forward
8,30100,7894,4048,13011,5065,8094,6786,2939,forward
50,30100,7894,4048,13011,5065,8094,6786,2939,forward
66,30100,7894,4048,13011,5065,8094,6786,2939,forward
12,45668,10358,8599,15648,6758,9275,7538,3959,forward
24,45668,10358,8599,15648,6758,9275,7538,3959,forward
3,45668,10358,8599,15648,6758,9275,7538,3959,forward
89,45668,10358,8599,15648,6758,9275,7538,3959,forward
103,45668,10358,8599,15648,6758,9275,7538,3959,forward
80,45668,10358,8599,15648,6758,9275,7538,3959,forward
8,45668,10358,8599,15648,6758,9275,7538,3959,forward
114,45668,10358,8599,15648,6758,9275,7538,3959,forward
80,11729,10931,4668,3058,10810,10503,7126,4732,forward
-23,11729,10931,4668,3058,10810,10503,7126,4732,forward
100,11729,10931,4668,3058,10810,10503,7126,4732,forward
75,11729,10931,4668,3058,10810,10503,7126,4732,forward
50,11729,10931,4668,3058,10810,10503,7126,4732,forward
76,11729,10931,4668,3058,10810,10503,7126,4732,forward
25,11729,10931,4668,3058,10810,10503,7126,4732,forward
-8,11729,10931,4668,3058,10810,10503,7126,4732,forward
-3,11729,10931,4668,3058,10810,10503,7126,4732,forward
49,142679,34462,2467,18196,10593,16295,4734,5004,forward
162,142679,34462,2467,18196,10593,16295,4734,5004,forward
59,142679,34462,2467,18196,10593,16295,4734,5004,forward
88,142679,34462,2467,18196,10593,16295,4734,5004,forward
57,142679,34462,2467,18196,10593,16295,4734,5004,forward
25,142679,34462,2467,18196,10593,16295,4734,5004,forward
107,142679,34462,2467,18196,10593,16295,4734,5004,forward
18,142679,34462,2467,18196,10593,16295,4734,5004,forward
76,142679,34462,2467,18196,10593,16295,4734,5004,forward
50,142679,34462,2467,18196,10593,16295,4734,5004,forward
9,142679,34462,2467,18196,10593,16295,4734,5004,forward
9,41832,34495,14956,4920,6751,8514,8225,2323,forward
69,41832,34495,14956,4920,6751,8514,8225,2323,forward
52,41832,34495,14956,4920,6751,8514,8225,2323,forward
89,41832,34495,14956,4920,6751,8514,8225,2323,forward
41,41832,34495,14956,4920,6751,8514,8225,2323,forward
44,41832,34495,14956,4920,6751,8514,8225,2323,forward
68,41832,34495,14956,4920,6751,8514,8225,2323,forward
84,41832,34495,14956,4920,6751,8514,8225,2323,forward
58,41832,34495,14956,4920,6751,8514,8225,2323,forward
65,42725,12680,5564,22164,8252,14297,8408,1539,forward
22,42725,12680,5564,22164,8252,14297,8408,1539,forward
28,42725,12680,5564,22164,8252,14297,8408,1539,forward
57,42725,12680,5564,22164,8252,14297,8408,1539,forward
102,42725,12680,5564,22164,8252,14297,8408,1539,forward
118,42725,12680,5564,22164,8252,14297,8408,1539,forward
117,42725,12680,5564,22164,8252,14297,8408,1539,forward
23,42725,12680,5564,22164,8252,14297,8408,1539,forward
35,42725,12680,5564,22164,8252,14297,8408,1539,forward
73,42725,12680,5564,22164,8252,14297,8408,1539,forward
67,177669,211685,15844,2290,8584,14608,12224,4173,forward
84,177669,211685,15844,2290,8584,14608,12224,4173,forward
109,177669,211685,15844,2290,8584,14608,12224,4173,forward
48,177669,211685,15844,2290,8584,14608,12224,4173,forward
5,177669,211685,15844,2290,8584,14608,12224,4173,forward
42,177669,211685,15844,2290,8584,14608,12224,4173,forward
2,177669,211685,15844,2290,8584,14608,12224,4173,forward
35,177669,211685,15844,2290,8584,14608,12224,4173,forward
-43,177669,211685,15844,2290,8584,14608,12224,4173,forward
20,177669,211685,15844,2290,8584,14608,12224,4173,forward
66,177669,211685,15844,2290,8584,14608,12224,4173,forward
1,27941,19099,6235,12987,20755,13994,7552,1578,forward
65,27941,19099,6235,12987,20755,13994,7552,1578,forward
20,27941,19099,6235,12987,20755,13994,7552,1578,forward
49,27941,19099,6235,12987,20755,13994,7552,1578,forward
-6,27941,19099,6235,12987,20755,13994,7552,1578,forward
-3,27941,19099,6235,12987,20755,13994,7552,1578,forward
92,27941,19099,6235,12987,20755,13994,7552,1578,forward
1,27941,19099,6235,12987,20755,13994,7552,1578,forward
100,21970,7807,5938,16742,13819,17972,6572,3383,forward
113,21970,7807,5938,16742,13819,17972,6572,3383,forward
-2,21970,7807,5938,16742,13819,17972,6572,3383,forward
25,21970,7807,5938,16742,13819,17972,6572,3383,forward
56,21970,7807,5938,16742,13819,17972,6572,3383,forward
36,21970,7807,5938,16742,13819,17972,6572,3383,forward
2,21970,7807,5938,16742,13819,17972,6572,3383,forward
99,21970,7807,5938,16742,13819,17972,6572,3383,forward
39,21970,7807,5938,16742,13819,17972,6572,3383,forward
22,21970,7807,5938,16742,13819,17972,6572,3383,forward
48,54514,15087,4157,11075,11501,17646,5182,3477,forward
-6,54514,15087,4157,11075,11501,17646,5182,3477,forward
35,54514,15087,4157,11075,11501,17646,5182,3477,forward
66,54514,15087,4157,11075,11501,17646,5182,3477,forward
39,54514,15087,4157,11075,11501,17646,5182,3477,forward
-10,54514,15087,4157,11075,11501,17646,5182,3477,forward
-130,54514,15087,4157,11075,11501,17646,5182,3477,forward
83,54514,15087,4157,11075,11501,17646,5182,3477,forward
90,54514,15087,4157,11075,11501,17646,5182,3477,forward
88,54514,15087,4157,11075,11501,17646,5182,3477,forward
48,54514,15087,4157,11075,11501,17646,5182,3477,forward
187,152501,78946,11637,19593,9117,8988,2327,6348,forward
-130,152501,78946,11637,19593,9117,8988,2327,6348,forward
12,152501,78946,11637,19593,9117,8988,2327,6348,forward
99,152501,78946,11637,19593,9117,8988,2327,6348,forward
72,152501,78946,11637,19593,9117,8988,2327,6348,forward
92,152501,78946,11637,19593,9117,8988,2327,6348,forward
100,152501,78946,11637,19593,9117,8988,2327,6348,forward
25,152501,78946,11637,19593,9117,8988,2327,6348,forward
18,66266,9725,425,3162,5413,2333,2231,808,forward
119,66266,9725,425,3162,5413,2333,2231,808,forward
85,66266,9725,425,3162,5413,2333,2231,808,forward
91,66266,9725,425,3162,5413,2333,2231,808,forward
-17,66266,9725,425,3162,5413,2333,2231,808,forward
12,66266,9725,425,3162,5413,2333,2231,808,forward
33,66266,9725,425,3162,5413,2333,2231,808,forward
44,66266,9725,425,3162,5413,2333,2231,808,forward
51,66266,9725,425,3162,5413,2333,2231,808,forward
39,66266,9725,425,3162,5413,2333,2231,808,forward
57,412347,36163,30192,2044,5180,9501,14886,4895,forward
93,412347,36163,30192,2044,5180,9501,14886,4895,forward
60,412347,36163,30192,2044,5180,9501,14886,4895,forward
68,412347,36163,30192,2044,5180,9501,14886,4895,forward
64,412347,36163,30192,2044,5180,9501,14886,4895,forward
83,412347,36163,30192,2044,5180,9501,14886,4895,forward
36,412347,36163,30192,2044,5180,9501,14886,4895,forward
10,412347,36163,30192,2044,5180,9501,14886,4895,forward
42,412347,36163,30192,2044,5180,9501,14886,4895,forward
29,412347,36163,30192,2044,5180,9501,14886,4895,forward
52,49016,10039,8900,7589,13067,18022,4952,5323,forward
65,49016,10039,8900,7589,13067,18022,4952,5323,forward
44,49016,10039,8900,7589,13067,18022,4952,5323,forward
17,49016,10039,8900,7589,13067,18022,4952,5323,forward
59,49016,10039,8900,7589,13067,18022,4952,5323,forward
38,49016,10039,8900,7589,13067,18022,4952,5323,forward
34,49016,10039,8900,7589,13067,18022,4952,5323,forward
74,49016,10039,8900,7589,13067,18022,4952,5323,forward
21,49016,10039,8900,7589,13067,18022,4952,5323,forward
33,49875,27873,13386,5768,4943,11533,5759,4129,forward
36,49875,27873,13386,5768,4943,11533,5759,4129,forward
29,49875,27873,13386,5768,4943,11533,5759,4129,forward
48,49875,27873,13386,5768,4943,11533,5759,4129,forward
45,49875,27873,13386,5768,4943,11533,5759,4129,forward
28,49875,27873,13386,5768,4943,11533,5759,4129,forward
121,49875,27873,13386,5768,4943,11533,5759,4129,forward
-12,49875,27873,13386,5768,4943,11533,5759,4129,forward
1,49875,27873,13386,5768,4943,11533,5759,4129,forward
91,49875,27873,13386,5768,4943,11533,5759,4129,forward
81,49875,27873,13386,5768,4943,11533,5759,4129,forward
71,49875,27873,13386,5768,4943,11533,5759,4129,forward
-12,56269,15008,3666,14146,3764,6419,9188,3439,forward
20,56269,15008,3666,14146,3764,6419,9188,3439,forward
80,56269,15008,3666,14146,3764,6419,9188,3439,forward
26,56269,15008,3666,14146,3764,6419,9188,3439,forward
67,56269,15008,3666,14146,3764,6419,9188,3439,forward
40,56269,15008,3666,14146,3764,6419,9188,3439,forward
-71,56269,15008,3666,14146,3764,6419,9188,3439,forward
6,56269,15008,3666,14146,3764,6419,9188,3439,forward
87,56269,15008,3666,14146,3764,6419,9188,3439,forward
50,56269,15008,3666,14146,3764,6419,9188,3439,forward
55,56269,15008,3666,14146,3764,6419,9188,3439,forward
28,111381,18450,19993,6459,8872,8004,1838,6041,forward
