eegRawValue,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
7,424363,23826,9251,2434,23654,3684,1008,1345,forward
21,424363,23826,9251,2434,23654,3684,1008,1345,forward
73,30445,39078,11017,20227,4996,9539,6287,5526,forward
66,30445,39078,11017,20227,4996,9539,6287,5526,forward
77,30445,39078,11017,20227,4996,9539,6287,5526,forward
8,30445,39078,11017,20227,4996,9539,6287,5526,forward
59,30445,39078,11017,20227,4996,9539,6287,5526,forward
42,30445,39078,11017,20227,4996,9539,6287,5526,forward
80,30445,39078,11017,20227,4996,9539,6287,5526,forward
49,30445,39078,11017,20227,4996,9539,6287,5526,forward
1,30445,39078,11017,20227,4996,9539,6287,5526,forward
116,30445,39078,11017,20227,4996,9539,6287,5526,forward
48,12991,20265,16439,14609,9833,4279,6964,5174,forward
59,12991,20265,16439,14609,9833,4279,6964,5174,forward
50,12991,20265,16439,14609,9833,4279,6964,5174,forward
74,12991,20265,16439,14609,9833,4279,6964,5174,forward
132,12991,20265,16439,14609,9833,4279,6964,5174,forward
120,12991,20265,16439,14609,9833,4279,6964,5174,forward
-8,12991,20265,16439,14609,9833,4279,6964,5174,forward
-30,12991,20265,16439,14609,9833,4279,6964,5174,forward
-38,12991,20265,16439,14609,9833,4279,6964,5174,forward
75,12991,20265,16439,14609,9833,4279,6964,5174,forward
-40,139516,12821,17678,16675,11121,11493,7691,5075,forward
57,139516,12821,17678,16675,11121,11493,7691,5075,forward
32,139516,12821,17678,16675,11121,11493,7691,5075,forward
35,139516,12821,17678,16675,11121,11493,7691,5075,forward
77,139516,12821,17678,16675,11121,11493,7691,5075,forward
16,139516,12821,17678,16675,11121,11493,7691,5075,forward
92,139516,12821,17678,16675,11121,11493,7691,5075,forward
50,139516,12821,17678,16675,11121,11493,7691,5075,forward
113,139516,12821,17678,16675,11121,11493,7691,5075,forward
16,139516,12821,17678,16675,11121,11493,7691,5075,forward
17,27955,39518,7579,10253,11860,6339,5838,10680,forward
-17,27955,39518,7579,10253,11860,6339,5838,10680,forward
149,27955,39518,7579,10253,11860,6339,5838,10680,forward
27,27955,39518,7579,10253,11860,6339,5838,10680,forward
36,27955,39518,7579,10253,11860,6339,5838,10680,forward
53,27955,39518,7579,10253,11860,6339,5838,10680,forward
33,27955,39518,7579,10253,11860,6339,5838,10680,forward
38,27955,39518,7579,10253,11860,6339,5838,10680,forward
18,27955,39518,7579,10253,11860,6339,5838,10680,forward
11,27955,39518,7579,10253,11860,6339,5838,10680,forward
10,27955,39518,7579,10253,11860,6339,5838,10680,forward
75,55191,28702,19645,14968,5595,9718,6955,7735,forward
61,55191,28702,19645,14968,5595,9718,6955,7735,forward
60,55191,28702,19645,14968,5595,9718,6955,7735,forward
59,55191,28702,19645,14968,5595,9718,6955,7735,forward
28,55191,28702,19645,14968,5595,9718,6955,7735,forward
76,55191,28702,19645,14968,5595,9718,6955,7735,forward
34,55191,28702,19645,14968,5595,9718,6955,7735,forward
56,55191,28702,19645,14968,5595,9718,6955,7735,forward
51,29080,12292,15506,12826,9822,8142,11064,4368,forward
108,29080,12292,15506,12826,9822,8142,11064,4368,forward
121,29080,12292,15506,12826,9822,8142,11064,4368,forward
81,29080,12292,15506,12826,9822,8142,11064,4368,forward
55,29080,12292,15506,12826,9822,8142,11064,4368,forward
41,29080,12292,15506,12826,9822,8142,11064,4368,forward
81,29080,12292,15506,12826,9822,8142,11064,4368,forward
33,29080,12292,15506,12826,9822,8142,11064,4368,forward
85,29080,12292,15506,12826,9822,8142,11064,4368,forward
82,29080,12292,15506,12826,9822,8142,11064,4368,forward
86,177185,4883,6723,8533,18647,14978,4518,1417,forward
87,177185,4883,6723,8533,18647,14978,4518,1417,forward
91,177185,4883,6723,8533,18647,14978,4518,1417,forward
65,177185,4883,6723,8533,18647,14978,4518,1417,forward
37,177185,4883,6723,8533,18647,14978,4518,1417,forward
21,177185,4883,6723,8533,18647,14978,4518,1417,forward
-17,177185,4883,6723,8533,18647,14978,4518,1417,forward
22,177185,4883,6723,8533,18647,14978,4518,1417,forward
68,177185,4883,6723,8533,18647,14978,4518,1417,forward
125,8928,24695,12942,17273,4243,7865,4137,4341,forward
40,8928,24695,12942,17273,4243,7865,4137,4341,forward
0,8928,24695,12942,17273,4243,7865,4137,4341,forward
-9,8928,24695,12942,17273,4243,7865,4137,4341,forward
7,8928,24695,12942,17273,4243,7865,4137,4341,forward
-17,8928,24695,12942,17273,4243,7865,4137,4341,forward
2,8928,24695,12942,17273,4243,7865,4137,4341,forward
91,8928,24695,12942,17273,4243,7865,4137,4341,forward
118,8928,24695,12942,17273,4243,7865,4137,4341,forward
10,8928,24695,12942,17273,4243,7865,4137,4341,forward
-35,8928,24695,12942,17273,4243,7865,4137,4341,forward
122,8928,24695,12942,17273,4243,7865,4137,4341,forward
19,113096,86648,13948,7718,14802,22364,20056,7952,forward
113,113096,86648,13948,7718,14802,22364,20056,7952,forward
113,113096,86648,13948,7718,14802,22364,20056,7952,forward
42,113096,86648,13948,7718,14802,22364,20056,7952,forward
7,113096,86648,13948,7718,14802,22364,20056,7952,forward
37,113096,86648,13948,7718,14802,22364,20056,7952,forward
41,113096,86648,13948,7718,14802,22364,20056,7952,forward
210,113096,86648,13948,7718,14802,22364,20056,7952,forward
-167,412013,111850,35663,45998,41948,22580,10272,6076,forward
-179,412013,111850,35663,45998,41948,22580,10272,6076,forward
60,412013,111850,35663,45998,41948,22580,10272,6076,forward
75,412013,111850,35663,45998,41948,22580,10272,6076,forward
40,412013,111850,35663,45998,41948,22580,10272,6076,forward
57,412013,111850,35663,45998,41948,22580,10272,6076,forward
69,412013,111850,35663,45998,41948,22580,10272,6076,forward
39,412013,111850,35663,45998,41948,22580,10272,6076,forward
9,412013,111850,35663,45998,41948,22580,10272,6076,forward
105,412013,111850,35663,45998,41948,22580,10272,6076,forward
93,1276677,35249,39143,50909,28920,25042,7115,5846,forward
34,1276677,35249,39143,50909,28920,25042,7115,5846,forward
25,1276677,35249,39143,50909,28920,25042,7115,5846,forward
-2,1276677,35249,39143,50909,28920,25042,7115,5846,forward
-5,1276677,35249,39143,50909,28920,25042,7115,5846,forward
51,1276677,35249,39143,50909,28920,25042,7115,5846,forward
43,1276677,35249,39143,50909,28920,25042,7115,5846,forward
32,1276677,35249,39143,50909,28920,25042,7115,5846,forward
35,1276677,35249,39143,50909,28920,25042,7115,5846,forward
24,1276677,35249,39143,50909,28920,25042,7115,5846,forward
34,1276677,35249,39143,50909,28920,25042,7115,5846,forward
43,42721,23097,1660,18212,8229,10120,7186,2018,forward
90,42721,23097,1660,18212,8229,10120,7186,2018,forward
50,42721,23097,1660,18212,8229,10120,7186,2018,forward
4,42721,23097,1660,18212,8229,10120,7186,2018,forward
39,42721,23097,1660,18212,8229,10120,7186,2018,forward
13,42721,23097,1660,18212,8229,10120,7186,2018,forward
59,42721,23097,1660,18212,8229,10120,7186,2018,forward
-20,42721,23097,1660,18212,8229,10120,7186,2018,forward
85,469497,54927,11849,13116,32195,7618,9126,2537,forward
77,469497,54927,11849,13116,32195,7618,9126,2537,forward
90,469497,54927,11849,13116,32195,7618,9126,2537,forward
75,469497,54927,11849,13116,32195,7618,9126,2537,forward
71,469497,54927,11849,13116,32195,7618,9126,2537,forward
36,469497,54927,11849,13116,32195,7618,9126,2537,forward
112,469497,54927,11849,13116,32195,7618,9126,2537,forward
38,469497,54927,11849,13116,32195,7618,9126,2537,forward
113,469497,54927,11849,13116,32195,7618,9126,2537,forward
57,469497,54927,11849,13116,32195,7618,9126,2537,forward
88,32804,63939,3765,22081,8557,19245,12282,6160,forward
-30,32804,63939,3765,22081,8557,19245,12282,6160,forward
88,32804,63939,3765,22081,8557,19245,12282,6160,forward
37,32804,63939,3765,22081,8557,19245,12282,6160,forward
25,32804,63939,3765,22081,8557,19245,12282,6160,forward
12,32804,63939,3765,22081,8557,19245,12282,6160,forward
-24,32804,63939,3765,22081,8557,19245,12282,6160,forward
-19,32804,63939,3765,22081,8557,19245,12282,6160,forward
102,32804,63939,3765,22081,8557,19245,12282,6160,forward
86,32804,63939,3765,22081,8557,19245,12282,6160,forward
71,157614,24791,19234,9591,5372,3873,5610,3456,forward
89,157614,24791,19234,9591,5372,3873,5610,3456,forward
75,157614,24791,19234,9591,5372,3873,5610,3456,forward
88,157614,24791,19234,9591,5372,3873,5610,3456,forward
17,157614,24791,19234,9591,5372,3873,5610,3456,forward
54,157614,24791,19234,9591,5372,3873,5610,3456,forward
84,157614,24791,19234,9591,5372,3873,5610,3456,forward
17,157614,24791,19234,9591,5372,3873,5610,3456,forward
34,157614,24791,19234,9591,5372,3873,5610,3456,forward
54,45807,21121,12197,6225,8153,6852,4344,1532,forward
22,45807,21121,12197,6225,8153,6852,4344,1532,forward
25,45807,21121,12197,6225,8153,6852,4344,1532,forward
44,45807,21121,12197,6225,8153,6852,4344,1532,forward
59,45807,21121,12197,6225,8153,6852,4344,1532,forward
118,45807,21121,12197,6225,8153,6852,4344,1532,forward
69,45807,21121,12197,6225,8153,6852,4344,1532,forward
41,45807,21121,12197,6225,8153,6852,4344,1532,forward
58,45807,21121,12197,6225,8153,6852,4344,1532,forward
105,45807,21121,12197,6225,8153,6852,4344,1532,forward
26,17498,12809,12242,17809,4078,5574,9397,3493,forward
69,17498,12809,12242,17809,4078,5574,9397,3493,forward
13,17498,12809,12242,17809,4078,5574,9397,3493,forward
88,17498,12809,12242,17809,4078,5574,9397,3493,forward
44,17498,12809,12242,17809,4078,5574,9397,3493,forward
64,17498,12809,12242,17809,4078,5574,9397,3493,forward
32,17498,12809,12242,17809,4078,5574,9397,3493,forward
53,17498,12809,12242,17809,4078,5574,9397,3493,forward
24,17498,12809,12242,17809,4078,5574,9397,3493,forward
67,17498,12809,12242,17809,4078,5574,9397,3493,forward
36,41155,7929,17897,20414,7318,14873,4615,5971,forward
45,41155,7929,17897,20414,7318,14873,4615,5971,forward
35,41155,7929,17897,20414,7318,14873,4615,5971,forward
6,41155,7929,17897,20414,7318,14873,4615,5971,forward
17,41155,7929,17897,20414,7318,14873,4615,5971,forward
39,41155,7929,17897,20414,7318,14873,4615,5971,forward
96,41155,7929,17897,20414,7318,14873,4615,5971,forward
77,41155,7929,17897,20414,7318,14873,4615,5971,forward
44,41155,7929,17897,20414,7318,14873,4615,5971,forward
2,41155,7929,17897,20414,7318,14873,4615,5971,forward
-7,41155,7929,17897,20414,7318,14873,4615,5971,forward
75,30519,12863,12178,7398,7345,7372,6780,2448,forward
40,30519,12863,12178,7398,7345,7372,6780,2448,forward
42,30519,12863,12178,7398,7345,7372,6780,2448,forward
96,30519,12863,12178,7398,7345,7372,6780,2448,forward
96,30519,12863,12178,7398,7345,7372,6780,2448,forward
22,30519,12863,12178,7398,7345,7372,6780,2448,forward
84,30519,12863,12178,7398,7345,7372,6780,2448,forward
58,30519,12863,12178,7398,7345,7372,6780,2448,forward
97,12282,6867,9404,11436,16300,11212,10475,5227,forward
80,12282,6867,9404,11436,16300,11212,10475,5227,forward
26,12282,6867,9404,11436,16300,11212,10475,5227,forward
76,12282,6867,9404,11436,16300,11212,10475,5227,forward
21,12282,6867,9404,11436,16300,11212,10475,5227,forward
28,12282,6867,9404,11436,16300,11212,10475,5227,forward
72,12282,6867,9404,11436,16300,11212,10475,5227,forward
44,12282,6867,9404,11436,16300,11212,10475,5227,forward
119,12282,6867,9404,11436,16300,11212,10475,5227,forward
-49,12282,6867,9404,11436,16300,11212,10475,5227,forward
-2,12282,6867,9404,11436,16300,11212,10475,5227,forward
16,9435,36778,7628,7276,4295,9498,12746,2969,forward
42,9435,36778,7628,7276,4295,9498,12746,2969,forward
-8,9435,36778,7628,7276,4295,9498,12746,2969,forward
96,9435,36778,7628,7276,4295,9498,12746,2969,forward
58,9435,36778,7628,7276,4295,9498,12746,2969,forward
29,9435,36778,7628,7276,4295,9498,12746,2969,forward
49,9435,36778,7628,7276,4295,9498,12746,2969,forward
41,9435,36778,7628,7276,4295,9498,12746,2969,forward
107,9435,36778,7628,7276,4295,9498,12746,2969,forward
-2,11195,33095,19412,8161,5466,9595,3621,3399,forward
83,11195,33095,19412,8161,5466,9595,3621,3399,forward
34,11195,33095,19412,8161,5466,9595,3621,3399,forward
34,11195,33095,19412,8161,5466,9595,3621,3399,forward
81,11195,33095,19412,8161,5466,9595,3621,3399,forward
66,11195,33095,19412,8161,5466,9595,3621,3399,forward
85,11195,33095,19412,8161,5466,9595,3621,3399,forward
35,11195,33095,19412,8161,5466,9595,3621,3399,forward
52,11195,33095,19412,8161,5466,9595,3621,3399,forward
66,47489,19935,20202,8704,20571,17337,8679,3436,forward
59,47489,19935,20202,8704,20571,17337,8679,3436,forward
99,47489,19935,20202,8704,20571,17337,8679,3436,forward
73,47489,19935,20202,8704,20571,17337,8679,3436,forward
42,47489,19935,20202,8704,20571,17337,8679,3436,forward
72,47489,19935,20202,8704,20571,17337,8679,3436,forward
70,47489,19935,20202,8704,20571,17337,8679,3436,forward
49,47489,19935,20202,8704,20571,17337,8679,3436,forward
82,47489,19935,20202,8704,20571,17337,8679,3436,forward
48,47489,19935,20202,8704,20571,17337,8679,3436,forward
45,9779,35343,7400,14620,4575,11031,9276,1379,forward
102,9779,35343,7400,14620,4575,11031,9276,1379,forward
69,9779,35343,7400,14620,4575,11031,9276,1379,forward
57,9779,35343,7400,14620,4575,11031,9276,1379,forward
20,9779,35343,7400,14620,4575,11031,9276,1379,forward
34,9779,35343,7400,14620,4575,11031,9276,1379,forward
72,9779,35343,7400,14620,4575,11031,9276,1379,forward
2,9779,35343,7400,14620,4575,11031,9276,1379,forward
25,9779,35343,7400,14620,4575,11031,9276,1379,forward
85,9779,35343,7400,14620,4575,11031,9276,1379,forward
71,9938,15495,9940,2590,8258,8639,5628,1673,forward
-27,9938,15495,9940,2590,8258,8639,5628,1673,forward
67,9938,15495,9940,2590,8258,8639,5628,1673,forward
1,9938,15495,9940,2590,8258,8639,5628,1673,forward
-10,9938,15495,9940,2590,8258,8639,5628,1673,forward
28,9938,15495,9940,2590,8258,8639,5628,1673,forward
81,9938,15495,9940,2590,8258,8639,5628,1673,forward
83,9938,15495,9940,2590,8258,8639,5628,1673,forward
25,9938,15495,9940,2590,8258,8639,5628,1673,forward
-23,9938,15495,9940,2590,8258,8639,5628,1673,forward
40,19675,14088,5211,4609,15093,6075,6980,3129,forward
56,19675,14088,5211,4609,15093,6075,6980,3129,forward
44,19675,14088,5211,4609,15093,6075,6980,3129,forward
108,19675,14088,5211,4609,15093,6075,6980,3129,forward
49,19675,14088,5211,4609,15093,6075,6980,3129,forward
35,19675,14088,5211,4609,15093,6075,6980,3129,forward
20,19675,14088,5211,4609,15093,6075,6980,3129,forward
35,19675,14088,5211,4609,15093,6075,6980,3129,forward
40,19675,14088,5211,4609,15093,6075,6980,3129,forward
113,19675,14088,5211,4609,15093,6075,6980,3129,forward
36,35160,4643,5865,13101,10085,6141,4698,3551,forward
12,35160,4643,5865,13101,10085,6141,4698,3551,forward
53,35160,4643,5865,13101,10085,6141,4698,3551,forward
36,35160,4643,5865,13101,10085,6141,4698,3551,forward
27,35160,4643,5865,13101,10085,6141,4698,3551,forward
53,35160,4643,5865,13101,10085,6141,4698,3551,forward
73,35160,4643,5865,13101,10085,6141,4698,3551,forward
25,35160,4643,5865,13101,10085,6141,4698,3551,forward
42,35160,4643,5865,13101,10085,6141,4698,3551,forward
51,35160,4643,5865,13101,10085,6141,4698,3551,forward
120,10969,9073,15009,21388,8184,6280,4465,7177,forward
29,10969,9073,15009,21388,8184,6280,4465,7177,forward
87,10969,9073,15009,21388,8184,6280,4465,7177,forward
48,10969,9073,15009,21388,8184,6280,4465,7177,forward
24,10969,9073,15009,21388,8184,6280,4465,7177,forward
33,10969,9073,15009,21388,8184,6280,4465,7177,forward
36,10969,9073,15009,21388,8184,6280,4465,7177,forward
3,10969,9073,15009,21388,8184,6280,4465,7177,forward
125,10969,9073,15009,21388,8184,6280,4465,7177,forward
12,35735,25709,39326,18893,7354,9461,5247,4775,forward
51,35735,25709,39326,18893,7354,9461,5247,4775,forward
141,35735,25709,39326,18893,7354,9461,5247,4775,forward
20,35735,25709,39326,18893,7354,9461,5247,4775,forward
28,35735,25709,39326,18893,7354,9461,5247,4775,forward
24,35735,25709,39326,18893,7354,9461,5247,4775,forward
97,35735,25709,39326,18893,7354,9461,5247,4775,forward
22,35735,25709,39326,18893,7354,9461,5247,4775,forward
98,35735,25709,39326,18893,7354,9461,5247,4775,forward
124,35735,25709,39326,18893,7354,9461,5247,4775,forward
107,315238,106016,15545,13391,8032,14019,14635,8535,forward
18,315238,106016,15545,13391,8032,14019,14635,8535,forward
81,315238,106016,15545,13391,8032,14019,14635,8535,forward
52,315238,106016,15545,13391,8032,14019,14635,8535,forward
67,315238,106016,15545,13391,8032,14019,14635,8535,forward
39,315238,106016,15545,13391,8032,14019,14635,8535,forward
19,315238,106016,15545,13391,8032,14019,14635,8535,forward
89,315238,106016,15545,13391,8032,14019,14635,8535,forward
64,315238,106016,15545,13391,8032,14019,14635,8535,forward
19,66433,11680,2123,13252,7798,12310,27061,4315,forward
83,66433,11680,2123,13252,7798,12310,27061,4315,forward
-9,66433,11680,2123,13252,7798,12310,27061,4315,forward
76,66433,11680,2123,13252,7798,12310,27061,4315,forward
98,66433,11680,2123,13252,7798,12310,27061,4315,forward
40,66433,11680,2123,13252,7798,12310,27061,4315,forward
60,66433,11680,2123,13252,7798,12310,27061,4315,forward
57,66433,11680,2123,13252,7798,12310,27061,4315,forward
55,66433,11680,2123,13252,7798,12310,27061,4315,forward
3,66433,11680,2123,13252,7798,12310,27061,4315,forward
42,11723,30846,8223,4253,11861,5989,5196,3358,forward
89,11723,30846,8223,4253,11861,5989,5196,3358,forward
48,11723,30846,8223,4253,11861,5989,5196,3358,forward
17,11723,30846,8223,4253,11861,5989,5196,3358,forward
74,11723,30846,8223,4253,11861,5989,5196,3358,forward
87,11723,30846,8223,4253,11861,5989,5196,3358,forward
58,11723,30846,8223,4253,11861,5989,5196,3358,forward
34,11723,30846,8223,4253,11861,5989,5196,3358,forward
11,11723,30846,8223,4253,11861,5989,5196,3358,forward
88,11723,30846,8223,4253,11861,5989,5196,3358,forward
28,26896,26705,25227,8447,21515,10114,8176,2046,forward
37,26896,26705,25227,8447,21515,10114,8176,2046,forward
121,26896,26705,25227,8447,21515,10114,8176,2046,forward
52,26896,26705,25227,8447,21515,10114,8176,2046,forward
60,26896,26705,25227,8447,21515,10114,8176,2046,forward
48,26896,26705,25227,8447,21515,10114,8176,2046,forward
69,26896,26705,25227,8447,21515,10114,8176,2046,forward
35,26896,26705,25227,8447,21515,10114,8176,2046,forward
22,26896,26705,25227,8447,21515,10114,8176,2046,forward
68,30648,24350,2889,7718,10278,7254,9690,10549,forward
11,30648,24350,2889,7718,10278,7254,9690,10549,forward
43,30648,24350,2889,7718,10278,7254,9690,10549,forward
71,30648,24350,2889,7718,10278,7254,9690,10549,forward
136,30648,24350,2889,7718,10278,7254,9690,10549,forward
-7,30648,24350,2889,7718,10278,7254,9690,10549,forward
64,30648,24350,2889,7718,10278,7254,9690,10549,forward
60,30648,24350,2889,7718,10278,7254,9690,10549,forward
21,30648,24350,2889,7718,10278,7254,9690,10549,forward
64,30648,24350,2889,7718,10278,7254,9690,10549,forward
64,30648,24350,2889,7718,10278,7254,9690,10549,forward
43,30648,24350,2889,7718,10278,7254,9690,10549,forward
90,117147,18319,5068,8325,11063,17169,11326,2406,forward
57,117147,18319,5068,8325,11063,17169,11326,2406,forward
50,117147,18319,5068,8325,11063,17169,11326,2406,forward
35,117147,18319,5068,8325,11063,17169,11326,2406,forward
65,117147,18319,5068,8325,11063,17169,11326,2406,forward
60,117147,18319,5068,8325,11063,17169,11326,2406,forward
65,117147,18319,5068,8325,11063,17169,11326,2406,forward
113,117147,18319,5068,8325,11063,17169,11326,2406,forward
29,46360,7072,6711,8434,5262,7584,3742,2432,forward
92,46360,7072,6711,8434,5262,7584,3742,2432,forward
21,46360,7072,6711,8434,5262,7584,3742,2432,forward
16,46360,7072,6711,8434,5262,7584,3742,2432,forward
75,46360,7072,6711,8434,5262,7584,3742,2432,forward
37,46360,7072,6711,8434,5262,7584,3742,2432,forward
16,46360,7072,6711,8434,5262,7584,3742,2432,forward
-23,46360,7072,6711,8434,5262,7584,3742,2432,forward
-13,46360,7072,6711,8434,5262,7584,3742,2432,forward
5,46360,7072,6711,8434,5262,7584,3742,2432,forward
52,63707,50237,2755,7033,12597,8481,4524,3326,forward
88,63707,50237,2755,7033,12597,8481,4524,3326,forward
76,63707,50237,2755,7033,12597,8481,4524,3326,forward
19,63707,50237,2755,7033,12597,8481,4524,3326,forward
76,63707,50237,2755,7033,12597,8481,4524,3326,forward
36,63707,50237,2755,7033,12597,8481,4524,3326,forward
-245,63707,50237,2755,7033,12597,8481,4524,3326,forward
-33,63707,50237,2755,7033,12597,8481,4524,3326,forward
28,63707,50237,2755,7033,12597,8481,4524,3326,forward
83,108043,36089,14614,23408,14073,12614,4286,3943,forward
117,108043,36089,14614,23408,14073,12614,4286,3943,forward
55,108043,36089,14614,23408,14073,12614,4286,3943,forward
60,108043,36089,14614,23408,14073,12614,4286,3943,forward
42,108043,36089,14614,23408,14073,12614,4286,3943,forward
54,108043,36089,14614,23408,14073,12614,4286,3943,forward
12,108043,36089,14614,23408,14073,12614,4286,3943,forward
0,108043,36089,14614,23408,14073,12614,4286,3943,forward
59,108043,36089,14614,23408,14073,12614,4286,3943,forward
54,108043,36089,14614,23408,14073,12614,4286,3943,forward
11,80354,72042,12188,15183,15358,5206,6621,5504,forward
86,80354,72042,12188,15183,15358,5206,6621,5504,forward
33,80354,72042,12188,15183,15358,5206,6621,5504,forward
-14,80354,72042,12188,15183,15358,5206,6621,5504,forward
50,80354,72042,12188,15183,15358,5206,6621,5504,forward
-13,80354,72042,12188,15183,15358,5206,6621,5504,forward
23,80354,72042,12188,15183,15358,5206,6621,5504,forward
43,80354,72042,12188,15183,15358,5206,6621,5504,forward
85,80354,72042,12188,15183,15358,5206,6621,5504,forward
24,80354,72042,12188,15183,15358,5206,6621,5504,forward
61,88798,32846,10479,8610,13210,16365,8722,4119,forward
76,88798,32846,10479,8610,13210,16365,8722,4119,forward
64,88798,32846,10479,8610,13210,16365,8722,4119,forward
22,88798,32846,10479,8610,13210,16365,8722,4119,forward
51,88798,32846,10479,8610,13210,16365,8722,4119,forward
48,88798,32846,10479,8610,13210,16365,8722,4119,forward
89,88798,32846,10479,8610,13210,16365,8722,4119,forward
69,88798,32846,10479,8610,13210,16365,8722,4119,forward
67,88798,32846,10479,8610,13210,16365,8722,4119,forward
6,88798,32846,10479,8610,13210,16365,8722,4119,forward
2,88798,32846,10479,8610,13210,16365,8722,4119,forward
87,61956,18545,7357,3365,9994,11921,9741,4482,forward
