eegRawValue,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
42,9480,3549,56031,77814,9285,8568,2904,1110,rest
35,9480,3549,56031,77814,9285,8568,2904,1110,rest
33,9480,3549,56031,77814,9285,8568,2904,1110,rest
72,9480,3549,56031,77814,9285,8568,2904,1110,rest
65,9060,10397,7748,23318,14072,5501,1871,2828,rest
50,9060,10397,7748,23318,14072,5501,1871,2828,rest
60,9060,10397,7748,23318,14072,5501,1871,2828,rest
10,9060,10397,7748,23318,14072,5501,1871,2828,rest
50,9060,10397,7748,23318,14072,5501,1871,2828,rest
53,9060,10397,7748,23318,14072,5501,1871,2828,rest
49,9060,10397,7748,23318,14072,5501,1871,2828,rest
23,9060,10397,7748,23318,14072,5501,1871,2828,rest
65,9060,10397,7748,23318,14072,5501,1871,2828,rest
34,9060,10397,7748,23318,14072,5501,1871,2828,rest
19,9060,10397,7748,23318,14072,5501,1871,2828,rest
21,4406,21442,10750,25071,5596,6453,2091,1207,rest
74,4406,21442,10750,25071,5596,6453,2091,1207,rest
54,4406,21442,10750,25071,5596,6453,2091,1207,rest
42,4406,21442,10750,25071,5596,6453,2091,1207,rest
75,4406,21442,10750,25071,5596,6453,2091,1207,rest
81,4406,21442,10750,25071,5596,6453,2091,1207,rest
28,4406,21442,10750,25071,5596,6453,2091,1207,rest
66,4406,21442,10750,25071,5596,6453,2091,1207,rest
20,4406,21442,10750,25071,5596,6453,2091,1207,rest
-28,25382,79557,32297,29033,8788,8901,2725,1363,rest
21,25382,79557,32297,29033,8788,8901,2725,1363,rest
26,25382,79557,32297,29033,8788,8901,2725,1363,rest
41,25382,79557,32297,29033,8788,8901,2725,1363,rest
35,25382,79557,32297,29033,8788,8901,2725,1363,rest
54,25382,79557,32297,29033,8788,8901,2725,1363,rest
55,25382,79557,32297,29033,8788,8901,2725,1363,rest
75,25382,79557,32297,29033,8788,8901,2725,1363,rest
55,25382,79557,32297,29033,8788,8901,2725,1363,rest
23,25382,79557,32297,29033,8788,8901,2725,1363,rest
16,26371,31383,21607,84627,12984,6748,1078,1545,rest
73,26371,31383,21607,84627,12984,6748,1078,1545,rest
25,26371,31383,21607,84627,12984,6748,1078,1545,rest
66,26371,31383,21607,84627,12984,6748,1078,1545,rest
71,26371,31383,21607,84627,12984,6748,1078,1545,rest
16,26371,31383,21607,84627,12984,6748,1078,1545,rest
10,26371,31383,21607,84627,12984,6748,1078,1545,rest
38,26371,31383,21607,84627,12984,6748,1078,1545,rest
5,5953,9262,19411,39920,4060,7009,2706,1545,rest
33,5953,9262,19411,39920,4060,7009,2706,1545,rest
38,5953,9262,19411,39920,4060,7009,2706,1545,rest
9,5953,9262,19411,39920,4060,7009,2706,1545,rest
65,5953,9262,19411,39920,4060,7009,2706,1545,rest
36,5953,9262,19411,39920,4060,7009,2706,1545,rest
28,5953,9262,19411,39920,4060,7009,2706,1545,rest
84,5953,9262,19411,39920,4060,7009,2706,1545,rest
72,5953,9262,19411,39920,4060,7009,2706,1545,rest
32,5953,9262,19411,39920,4060,7009,2706,1545,rest
20,5953,9262,19411,39920,4060,7009,2706,1545,rest
57,41314,44496,116027,31118,9445,11257,1931,1219,rest
70,41314,44496,116027,31118,9445,11257,1931,1219,rest
42,41314,44496,116027,31118,9445,11257,1931,1219,rest
9,41314,44496,116027,31118,9445,11257,1931,1219,rest
4,41314,44496,116027,31118,9445,11257,1931,1219,rest
18,41314,44496,116027,31118,9445,11257,1931,1219,rest
154,41314,44496,116027,31118,9445,11257,1931,1219,rest
5,41314,44496,116027,31118,9445,11257,1931,1219,rest
-19,41314,44496,116027,31118,9445,11257,1931,1219,rest
64,44056,61566,56650,53980,7854,5571,2101,689,rest
48,44056,61566,56650,53980,7854,5571,2101,689,rest
53,44056,61566,56650,53980,7854,5571,2101,689,rest
52,44056,61566,56650,53980,7854,5571,2101,689,rest
45,44056,61566,56650,53980,7854,5571,2101,689,rest
76,44056,61566,56650,53980,7854,5571,2101,689,rest
44,44056,61566,56650,53980,7854,5571,2101,689,rest
43,44056,61566,56650,53980,7854,5571,2101,689,rest
41,44056,61566,56650,53980,7854,5571,2101,689,rest
42,23317,14832,45151,41751,7102,4576,2867,894,rest
52,23317,14832,45151,41751,7102,4576,2867,894,rest
28,23317,14832,45151,41751,7102,4576,2867,894,rest
52,23317,14832,45151,41751,7102,4576,2867,894,rest
33,23317,14832,45151,41751,7102,4576,2867,894,rest
18,23317,14832,45151,41751,7102,4576,2867,894,rest
-1,23317,14832,45151,41751,7102,4576,2867,894,rest
55,23317,14832,45151,41751,7102,4576,2867,894,rest
37,23317,14832,45151,41751,7102,4576,2867,894,rest
34,23317,14832,45151,41751,7102,4576,2867,894,rest
51,2520,52783,10224,132299,10668,10684,1556,1364,rest
56,2520,52783,10224,132299,10668,10684,1556,1364,rest
36,2520,52783,10224,132299,10668,10684,1556,1364,rest
13,2520,52783,10224,132299,10668,10684,1556,1364,rest
8,2520,52783,10224,132299,10668,10684,1556,1364,rest
34,2520,52783,10224,132299,10668,10684,1556,1364,rest
58,2520,52783,10224,132299,10668,10684,1556,1364,rest
42,2520,52783,10224,132299,10668,10684,1556,1364,rest
-24,2520,52783,10224,132299,10668,10684,1556,1364,rest
58,2520,52783,10224,132299,10668,10684,1556,1364,rest
64,19829,8219,49552,16404,8033,3357,2104,1235,rest
17,19829,8219,49552,16404,8033,3357,2104,1235,rest
51,19829,8219,49552,16404,8033,3357,2104,1235,rest
54,19829,8219,49552,16404,8033,3357,2104,1235,rest
55,19829,8219,49552,16404,8033,3357,2104,1235,rest
55,19829,8219,49552,16404,8033,3357,2104,1235,rest
73,19829,8219,49552,16404,8033,3357,2104,1235,rest
69,19829,8219,49552,16404,8033,3357,2104,1235,rest
72,19829,8219,49552,16404,8033,3357,2104,1235,rest
55,19829,8219,49552,16404,8033,3357,2104,1235,rest
75,7053,13928,21850,85459,5335,9332,3225,901,rest
102,7053,13928,21850,85459,5335,9332,3225,901,rest
81,7053,13928,21850,85459,5335,9332,3225,901,rest
91,7053,13928,21850,85459,5335,9332,3225,901,rest
55,7053,13928,21850,85459,5335,9332,3225,901,rest
65,7053,13928,21850,85459,5335,9332,3225,901,rest
-5,7053,13928,21850,85459,5335,9332,3225,901,rest
109,7053,13928,21850,85459,5335,9332,3225,901,rest
16,7053,13928,21850,85459,5335,9332,3225,901,rest
40,7053,13928,21850,85459,5335,9332,3225,901,rest
118,61593,94400,94775,28676,12026,3861,2771,2051,rest
80,61593,94400,94775,28676,12026,3861,2771,2051,rest
72,61593,94400,94775,28676,12026,3861,2771,2051,rest
40,61593,94400,94775,28676,12026,3861,2771,2051,rest
38,61593,94400,94775,28676,12026,3861,2771,2051,rest
57,61593,94400,94775,28676,12026,3861,2771,2051,rest
33,61593,94400,94775,28676,12026,3861,2771,2051,rest
39,61593,94400,94775,28676,12026,3861,2771,2051,rest
21,61593,94400,94775,28676,12026,3861,2771,2051,rest
50,61593,94400,94775,28676,12026,3861,2771,2051,rest
73,2844,10101,11659,44969,5971,4073,2952,1117,rest
41,2844,10101,11659,44969,5971,4073,2952,1117,rest
37,2844,10101,11659,44969,5971,4073,2952,1117,rest
64,2844,10101,11659,44969,5971,4073,2952,1117,rest
32,2844,10101,11659,44969,5971,4073,2952,1117,rest
42,2844,10101,11659,44969,5971,4073,2952,1117,rest
44,2844,10101,11659,44969,5971,4073,2952,1117,rest
43,2844,10101,11659,44969,5971,4073,2952,1117,rest
51,2844,10101,11659,44969,5971,4073,2952,1117,rest
28,16228,11190,32045,9633,5649,6880,2189,1711,rest
57,16228,11190,32045,9633,5649,6880,2189,1711,rest
8,16228,11190,32045,9633,5649,6880,2189,1711,rest
45,16228,11190,32045,9633,5649,6880,2189,1711,rest
4,16228,11190,32045,9633,5649,6880,2189,1711,rest
18,16228,11190,32045,9633,5649,6880,2189,1711,rest
35,16228,11190,32045,9633,5649,6880,2189,1711,rest
13,16228,11190,32045,9633,5649,6880,2189,1711,rest
22,16228,11190,32045,9633,5649,6880,2189,1711,rest
49,16228,11190,32045,9633,5649,6880,2189,1711,rest
57,16228,11190,32045,9633,5649,6880,2189,1711,rest
39,16228,11190,32045,9633,5649,6880,2189,1711,rest
34,4094,18737,41796,49083,6817,5774,1345,1567,rest
66,4094,18737,41796,49083,6817,5774,1345,1567,rest
16,4094,18737,41796,49083,6817,5774,1345,1567,rest
38,4094,18737,41796,49083,6817,5774,1345,1567,rest
17,4094,18737,41796,49083,6817,5774,1345,1567,rest
40,4094,18737,41796,49083,6817,5774,1345,1567,rest
67,4094,18737,41796,49083,6817,5774,1345,1567,rest
33,4094,18737,41796,49083,6817,5774,1345,1567,rest
61,6232,12289,7200,26587,4913,6247,2172,1712,rest
33,6232,12289,7200,26587,4913,6247,2172,1712,rest
84,6232,12289,7200,26587,4913,6247,2172,1712,rest
101,6232,12289,7200,26587,4913,6247,2172,1712,rest
25,6232,12289,7200,26587,4913,6247,2172,1712,rest
41,6232,12289,7200,26587,4913,6247,2172,1712,rest
123,6232,12289,7200,26587,4913,6247,2172,1712,rest
129,6232,12289,7200,26587,4913,6247,2172,1712,rest
39,6232,12289,7200,26587,4913,6247,2172,1712,rest
69,78748,31847,66107,7948,16329,3367,2960,1392,rest
13,78748,31847,66107,7948,16329,3367,2960,1392,rest
90,78748,31847,66107,7948,16329,3367,2960,1392,rest
93,78748,31847,66107,7948,16329,3367,2960,1392,rest
74,78748,31847,66107,7948,16329,3367,2960,1392,rest
-62,78748,31847,66107,7948,16329,3367,2960,1392,rest
76,78748,31847,66107,7948,16329,3367,2960,1392,rest
21,78748,31847,66107,7948,16329,3367,2960,1392,rest
6,78748,31847,66107,7948,16329,3367,2960,1392,rest
16,78748,31847,66107,7948,16329,3367,2960,1392,rest
18,78748,31847,66107,7948,16329,3367,2960,1392,rest
7,78748,31847,66107,7948,16329,3367,2960,1392,rest
60,34728,42307,19300,68734,12043,2392,1238,696,rest
24,34728,42307,19300,68734,12043,2392,1238,696,rest
66,34728,42307,19300,68734,12043,2392,1238,696,rest
112,34728,42307,19300,68734,12043,2392,1238,696,rest
11,34728,42307,19300,68734,12043,2392,1238,696,rest
-6,34728,42307,19300,68734,12043,2392,1238,696,rest
81,34728,42307,19300,68734,12043,2392,1238,696,rest
88,34728,42307,19300,68734,12043,2392,1238,696,rest
28,62146,6014,9819,65159,16694,11844,4650,1147,rest
66,62146,6014,9819,65159,16694,11844,4650,1147,rest
37,62146,6014,9819,65159,16694,11844,4650,1147,rest
69,62146,6014,9819,65159,16694,11844,4650,1147,rest
66,62146,6014,9819,65159,16694,11844,4650,1147,rest
-29,62146,6014,9819,65159,16694,11844,4650,1147,rest
97,62146,6014,9819,65159,16694,11844,4650,1147,rest
114,62146,6014,9819,65159,16694,11844,4650,1147,rest
37,62146,6014,9819,65159,16694,11844,4650,1147,rest
55,62146,6014,9819,65159,16694,11844,4650,1147,rest
-6,62146,6014,9819,65159,16694,11844,4650,1147,rest
44,19682,35579,52806,66511,8280,7287,2728,2372,rest
48,19682,35579,52806,66511,8280,7287,2728,2372,rest
57,19682,35579,52806,66511,8280,7287,2728,2372,rest
52,19682,35579,52806,66511,8280,7287,2728,2372,rest
65,19682,35579,52806,66511,8280,7287,2728,2372,rest
67,19682,35579,52806,66511,8280,7287,2728,2372,rest
-18,19682,35579,52806,66511,8280,7287,2728,2372,rest
27,19682,35579,52806,66511,8280,7287,2728,2372,rest
38,19682,35579,52806,66511,8280,7287,2728,2372,rest
-50,5270,49580,45689,7140,4219,5290,2143,1932,rest
-26,5270,49580,45689,7140,4219,5290,2143,1932,rest
-43,5270,49580,45689,7140,4219,5290,2143,1932,rest
57,5270,49580,45689,7140,4219,5290,2143,1932,rest
43,5270,49580,45689,7140,4219,5290,2143,1932,rest
76,5270,49580,45689,7140,4219,5290,2143,1932,rest
64,5270,49580,45689,7140,4219,5290,2143,1932,rest
43,5270,49580,45689,7140,4219,5290,2143,1932,rest
44,5270,49580,45689,7140,4219,5290,2143,1932,rest
12,10999,28655,11020,66191,5097,7320,4120,1357,rest
55,10999,28655,11020,66191,5097,7320,4120,1357,rest
67,10999,28655,11020,66191,5097,7320,4120,1357,rest
26,10999,28655,11020,66191,5097,7320,4120,1357,rest
2,10999,28655,11020,66191,5097,7320,4120,1357,rest
42,10999,28655,11020,66191,5097,7320,4120,1357,rest
38,10999,28655,11020,66191,5097,7320,4120,1357,rest
86,10999,28655,11020,66191,5097,7320,4120,1357,rest
54,10999,28655,11020,66191,5097,7320,4120,1357,rest
66,10999,28655,11020,66191,5097,7320,4120,1357,rest
88,12719,33037,723,38357,8167,5121,5625,4602,rest
74,12719,33037,723,38357,8167,5121,5625,4602,rest
80,12719,33037,723,38357,8167,5121,5625,4602,rest
86,12719,33037,723,38357,8167,5121,5625,4602,rest
73,12719,33037,723,38357,8167,5121,5625,4602,rest
90,12719,33037,723,38357,8167,5121,5625,4602,rest
103,12719,33037,723,38357,8167,5121,5625,4602,rest
115,12719,33037,723,38357,8167,5121,5625,4602,rest
-42,12719,33037,723,38357,8167,5121,5625,4602,rest
45,12719,33037,723,38357,8167,5121,5625,4602,rest
39,12719,33037,723,38357,8167,5121,5625,4602,rest
37,12719,33037,723,38357,8167,5121,5625,4602,rest
38,26595,73704,38863,43517,3931,6493,2393,2365,rest
66,26595,73704,38863,43517,3931,6493,2393,2365,rest
5,26595,73704,38863,43517,3931,6493,2393,2365,rest
3,26595,73704,38863,43517,3931,6493,2393,2365,rest
-7,26595,73704,38863,43517,3931,6493,2393,2365,rest
34,26595,73704,38863,43517,3931,6493,2393,2365,rest
53,26595,73704,38863,43517,3931,6493,2393,2365,rest
88,26595,73704,38863,43517,3931,6493,2393,2365,rest
54,10874,10639,100889,61865,1218,10533,1460,1166,rest
72,10874,10639,100889,61865,1218,10533,1460,1166,rest
75,10874,10639,100889,61865,1218,10533,1460,1166,rest
82,10874,10639,100889,61865,1218,10533,1460,1166,rest
49,10874,10639,100889,61865,1218,10533,1460,1166,rest
44,10874,10639,100889,61865,1218,10533,1460,1166,rest
52,10874,10639,100889,61865,1218,10533,1460,1166,rest
43,10874,10639,100889,61865,1218,10533,1460,1166,rest
35,10874,10639,100889,61865,1218,10533,1460,1166,rest
22,10874,10639,100889,61865,1218,10533,1460,1166,rest
44,7068,35129,15037,3477,9079,15661,1948,1404,rest
1,7068,35129,15037,3477,9079,15661,1948,1404,rest
22,7068,35129,15037,3477,9079,15661,1948,1404,rest
24,7068,35129,15037,3477,9079,15661,1948,1404,rest
12,7068,35129,15037,3477,9079,15661,1948,1404,rest
44,7068,35129,15037,3477,9079,15661,1948,1404,rest
45,7068,35129,15037,3477,9079,15661,1948,1404,rest
-3,7068,35129,15037,3477,9079,15661,1948,1404,rest
41,7068,35129,15037,3477,9079,15661,1948,1404,rest
41,7068,35129,15037,3477,9079,15661,1948,1404,rest
1,7068,35129,15037,3477,9079,15661,1948,1404,rest
130,12713,34115,23254,11862,7678,3694,1710,1077,rest
28,12713,34115,23254,11862,7678,3694,1710,1077,rest
37,12713,34115,23254,11862,7678,3694,1710,1077,rest
9,12713,34115,23254,11862,7678,3694,1710,1077,rest
36,12713,34115,23254,11862,7678,3694,1710,1077,rest
22,12713,34115,23254,11862,7678,3694,1710,1077,rest
81,12713,34115,23254,11862,7678,3694,1710,1077,rest
23,12713,34115,23254,11862,7678,3694,1710,1077,rest
56,12713,34115,23254,11862,7678,3694,1710,1077,rest
34,12713,34115,23254,11862,7678,3694,1710,1077,rest
41,16997,35264,24036,88645,29019,6208,1602,1141,rest
73,16997,35264,24036,88645,29019,6208,1602,1141,rest
44,16997,35264,24036,88645,29019,6208,1602,1141,rest
35,16997,35264,24036,88645,29019,6208,1602,1141,rest
52,16997,35264,24036,88645,29019,6208,1602,1141,rest
66,16997,35264,24036,88645,29019,6208,1602,1141,rest
74,16997,35264,24036,88645,29019,6208,1602,1141,rest
82,5674,7309,18748,13682,10397,15651,3162,1298,rest
37,5674,7309,18748,13682,10397,15651,3162,1298,rest
-12,5674,7309,18748,13682,10397,15651,3162,1298,rest
37,5674,7309,18748,13682,10397,15651,3162,1298,rest
26,5674,7309,18748,13682,10397,15651,3162,1298,rest
50,5674,7309,18748,13682,10397,15651,3162,1298,rest
40,5674,7309,18748,13682,10397,15651,3162,1298,rest
64,5674,7309,18748,13682,10397,15651,3162,1298,rest
40,5674,7309,18748,13682,10397,15651,3162,1298,rest
54,5674,7309,18748,13682,10397,15651,3162,1298,rest
88,24156,19287,26771,7674,6599,8195,4697,499,rest
59,24156,19287,26771,7674,6599,8195,4697,499,rest
-5,24156,19287,26771,7674,6599,8195,4697,499,rest
43,24156,19287,26771,7674,6599,8195,4697,499,rest
-25,24156,19287,26771,7674,6599,8195,4697,499,rest
55,24156,19287,26771,7674,6599,8195,4697,499,rest
68,24156,19287,26771,7674,6599,8195,4697,499,rest
60,24156,19287,26771,7674,6599,8195,4697,499,rest
65,24156,19287,26771,7674,6599,8195,4697,499,rest
32,24156,19287,26771,7674,6599,8195,4697,499,rest
-5,5912,32334,107773,17290,4199,7963,2106,2954,rest
75,5912,32334,107773,17290,4199,7963,2106,2954,rest
51,5912,32334,107773,17290,4199,7963,2106,2954,rest
18,5912,32334,107773,17290,4199,7963,2106,2954,rest
-3,5912,32334,107773,17290,4199,7963,2106,2954,rest
26,5912,32334,107773,17290,4199,7963,2106,2954,rest
107,5912,32334,107773,17290,4199,7963,2106,2954,rest
28,5912,32334,107773,17290,4199,7963,2106,2954,rest
25,5912,32334,107773,17290,4199,7963,2106,2954,rest
60,35460,46282,81117,11328,10410,3561,5803,508,rest
56,35460,46282,81117,11328,10410,3561,5803,508,rest
19,35460,46282,81117,11328,10410,3561,5803,508,rest
2,35460,46282,81117,11328,10410,3561,5803,508,rest
58,35460,46282,81117,11328,10410,3561,5803,508,rest
105,35460,46282,81117,11328,10410,3561,5803,508,rest
88,35460,46282,81117,11328,10410,3561,5803,508,rest
-43,35460,46282,81117,11328,10410,3561,5803,508,rest
-2,35460,46282,81117,11328,10410,3561,5803,508,rest
90,35460,46282,81117,11328,10410,3561,5803,508,rest
33,35460,46282,81117,11328,10410,3561,5803,508,rest
35,44014,9564,37196,27674,17748,7258,3477,1488,rest
90,44014,9564,37196,27674,17748,7258,3477,1488,rest
2,44014,9564,37196,27674,17748,7258,3477,1488,rest
-6,44014,9564,37196,27674,17748,7258,3477,1488,rest
64,44014,9564,37196,27674,17748,7258,3477,1488,rest
65,44014,9564,37196,27674,17748,7258,3477,1488,rest
61,44014,9564,37196,27674,17748,7258,3477,1488,rest
-10,44014,9564,37196,27674,17748,7258,3477,1488,rest
45,44014,9564,37196,27674,17748,7258,3477,1488,rest
69,44014,9564,37196,27674,17748,7258,3477,1488,rest
75,44014,9564,37196,27674,17748,7258,3477,1488,rest
17,21529,31140,158996,21405,6684,3449,1662,1231,rest
86,21529,31140,158996,21405,6684,3449,1662,1231,rest
20,21529,31140,158996,21405,6684,3449,1662,1231,rest
32,21529,31140,158996,21405,6684,3449,1662,1231,rest
-11,21529,31140,158996,21405,6684,3449,1662,1231,rest
35,21529,31140,158996,21405,6684,3449,1662,1231,rest
-2,21529,31140,158996,21405,6684,3449,1662,1231,rest
20,21529,31140,158996,21405,6684,3449,1662,1231,rest
16,5796,30746,19908,39198,7436,9252,1831,1627,rest
54,5796,30746,19908,39198,7436,9252,1831,1627,rest
44,5796,30746,19908,39198,7436,9252,1831,1627,rest
58,5796,30746,19908,39198,7436,9252,1831,1627,rest
139,5796,30746,19908,39198,7436,9252,1831,1627,rest
60,5796,30746,19908,39198,7436,9252,1831,1627,rest
49,5796,30746,19908,39198,7436,9252,1831,1627,rest
-1,5796,30746,19908,39198,7436,9252,1831,1627,rest
115,5796,30746,19908,39198,7436,9252,1831,1627,rest
114,5796,30746,19908,39198,7436,9252,1831,1627,rest
73,10727,40961,39811,26073,6915,8445,4003,1479,rest
44,10727,40961,39811,26073,6915,8445,4003,1479,rest
1,10727,40961,39811,26073,6915,8445,4003,1479,rest
28,10727,40961,39811,26073,6915,8445,4003,1479,rest
-1,10727,40961,39811,26073,6915,8445,4003,1479,rest
-20,10727,40961,39811,26073,6915,8445,4003,1479,rest
34,10727,40961,39811,26073,6915,8445,4003,1479,rest
3,10727,40961,39811,26073,6915,8445,4003,1479,rest
58,10727,40961,39811,26073,6915,8445,4003,1479,rest
24,12122,7766,23268,3855,4658,4098,3100,1386,rest
48,12122,7766,23268,3855,4658,4098,3100,1386,rest
-1,12122,7766,23268,3855,4658,4098,3100,1386,rest
8,12122,7766,23268,3855,4658,4098,3100,1386,rest
42,12122,7766,23268,3855,4658,4098,3100,1386,rest
52,12122,7766,23268,3855,4658,4098,3100,1386,rest
24,12122,7766,23268,3855,4658,4098,3100,1386,rest
26,12122,7766,23268,3855,4658,4098,3100,1386,rest
55,12122,7766,23268,3855,4658,4098,3100,1386,rest
51,12122,7766,23268,3855,4658,4098,3100,1386,rest
36,12122,7766,23268,3855,4658,4098,3100,1386,rest
80,9778,18905,5672,40530,7234,8490,1525,1370,rest
-5,9778,18905,5672,40530,7234,8490,1525,1370,rest
17,9778,18905,5672,40530,7234,8490,1525,1370,rest
0,9778,18905,5672,40530,7234,8490,1525,1370,rest
-9,9778,18905,5672,40530,7234,8490,1525,1370,rest
54,9778,18905,5672,40530,7234,8490,1525,1370,rest
76,9778,18905,5672,40530,7234,8490,1525,1370,rest
8,9778,18905,5672,40530,7234,8490,1525,1370,rest
41,9778,18905,5672,40530,7234,8490,1525,1370,rest
3,5002,8552,23455,7340,6523,6919,3727,1171,rest
4,5002,8552,23455,7340,6523,6919,3727,1171,rest
54,5002,8552,23455,7340,6523,6919,3727,1171,rest
38,5002,8552,23455,7340,6523,6919,3727,1171,rest
32,5002,8552,23455,7340,6523,6919,3727,1171,rest
28,5002,8552,23455,7340,6523,6919,3727,1171,rest
9,5002,8552,23455,7340,6523,6919,3727,1171,rest
-27,5002,8552,23455,7340,6523,6919,3727,1171,rest
32,5002,8552,23455,7340,6523,6919,3727,1171,rest
73,2253,17831,32368,74801,6557,3883,1562,763,rest
68,2253,17831,32368,74801,6557,3883,1562,763,rest
12,2253,17831,32368,74801,6557,3883,1562,763,rest
21,2253,17831,32368,74801,6557,3883,1562,763,rest
55,2253,17831,32368,74801,6557,3883,1562,763,rest
5,2253,17831,32368,74801,6557,3883,1562,763,rest
41,2253,17831,32368,74801,6557,3883,1562,763,rest
50,2253,17831,32368,74801,6557,3883,1562,763,rest
32,2253,17831,32368,74801,6557,3883,1562,763,rest
51,2253,17831,32368,74801,6557,3883,1562,763,rest
10,2253,17831,32368,74801,6557,3883,1562,763,rest
24,1659,7299,66282,20753,9340,4667,1572,1441,rest
66,1659,7299,66282,20753,9340,4667,1572,1441,rest
34,1659,7299,66282,20753,9340,4667,1572,1441,rest
68,1659,7299,66282,20753,9340,4667,1572,1441,rest
27,1659,7299,66282,20753,9340,4667,1572,1441,rest
42,1659,7299,66282,20753,9340,4667,1572,1441,rest
53,1659,7299,66282,20753,9340,4667,1572,1441,rest
36,1659,7299,66282,20753,9340,4667,1572,1441,rest
55,1659,7299,66282,20753,9340,4667,1572,1441,rest
74,4136,21446,44756,3745,10457,7150,1435,723,rest
-14,4136,21446,44756,3745,10457,7150,1435,723,rest
21,4136,21446,44756,3745,10457,7150,1435,723,rest
33,4136,21446,44756,3745,10457,7150,1435,723,rest
4,4136,21446,44756,3745,10457,7150,1435,723,rest
26,4136,21446,44756,3745,10457,7150,1435,723,rest
42,4136,21446,44756,3745,10457,7150,1435,723,rest
76,4136,21446,44756,3745,10457,7150,1435,723,rest
81,4136,21446,44756,3745,10457,7150,1435,723,rest
97,4136,21446,44756,3745,10457,7150,1435,723,rest
88,4136,21446,44756,3745,10457,7150,1435,723,rest
7,1118,23504,13942,21352,7231,3700,953,1374,rest
25,1118,23504,13942,21352,7231,3700,953,1374,rest
23,1118,23504,13942,21352,7231,3700,953,1374,rest
60,1118,23504,13942,21352,7231,3700,953,1374,rest
42,1118,23504,13942,21352,7231,3700,953,1374,rest
42,1118,23504,13942,21352,7231,3700,953,1374,rest
96,1118,23504,13942,21352,7231,3700,953,1374,rest
83,1118,23504,13942,21352,7231,3700,953,1374,rest
54,32413,42361,30699,26467,17498,10332,2307,1194,rest
52,32413,42361,30699,26467,17498,10332,2307,1194,rest
69,32413,42361,30699,26467,17498,10332,2307,1194,rest
97,32413,42361,30699,26467,17498,10332,2307,1194,rest
28,32413,42361,30699,26467,17498,10332,2307,1194,rest
102,32413,42361,30699,26467,17498,10332,2307,1194,rest
33,32413,42361,30699,26467,17498,10332,2307,1194,rest
5,32413,42361,30699,26467,17498,10332,2307,1194,rest
33,32413,42361,30699,26467,17498,10332,2307,1194,rest
52,32413,42361,30699,26467,17498,10332,2307,1194,rest
35,32413,42361,30699,26467,17498,10332,2307,1194,rest
