delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
38571,16763588,10250,20970,6846,18138,11461,9766,forward
81584,18968,10782,8117,2263,7248,12120,1764,forward
12579,30002,10348,23958,8002,14262,20327,21588,forward
23946,14941,7198,9959,10539,7946,16752325,12020,forward
51547,11548,2789,8049,6537,3526,3164,2052,forward
1408477,167961,22740,25089,11865,10652,18532,2009,forward
26003,67130,9123,16766674,20039,13420,16516,6471,forward
111284,16751619,3918,11526,8744,6271,7795,2854,forward
79009,22521,5999,5714,2361,6406,2700,1381,forward
359950,72138,3891,8525,6237,5545,2843,2028,forward
42468,13379,7867,9592,10360,4013,2088,1053,forward
43797,29717,3528,4293,899,1223,2385,801,forward
16756858,28836,4210,16764557,19076,11864,9080,4059,forward
181475,150643,6715,37770,22381,27414,19593,15730,forward
16765913,16769355,4096,16765595,9159,9966,5057,3546,forward
159903,16752769,19080,25257,8858,20364,10072,4099,forward
16744485,77813,15165,3630,10679,11143,4298,2909,forward
16760927,10471,2376,16759679,4263,13067,5268,7164,forward
17949,81618,16767598,85078,4609,17189,13959,2419,forward
93723,16769530,28386,18444,11770,12629,16593,7399,forward
334366,70689,17274,31258,5088,12502,11463,3568,forward
467258,16753027,17263,7605,17182,12939,6830,4595,forward
93024,16747076,16753853,16762679,13746,18403,14111,5920,forward
573942,19696,19167,26066,9035,17418,8668,1752,forward
16760588,15491,12285,13661,3029,11657,6219,14383,forward
343386,16750932,4416,23526,10884,25709,9519,4900,forward
657745,47758,16748479,31025,3722,17877,17839,2701,forward
97267,4687,1525,6558,5939,5924,2195,1074,forward
31055,130959,13437,6213,12087,21933,14334,3033,forward
11474,16769475,25933,27619,12337,19851,18746,2729,forward
16757203,12902,23185,13158,23217,7895,12627,4379,forward
16746120,16753269,5108,16745944,4586,9400,8165,8604,forward
356078,301134,16765484,13418,20815,23021,19814,11571,forward
22229,78473,9762,23854,17583,16421,12330,10493,forward
1729801,499648,16748215,25004,30210,16770630,16756830,10978,forward
64035,16769519,3958,11810,16705,17359,5468,3883,forward
16749799,29182,6266,16754787,1581,11322,4842,3612,forward
38211,16296,5119,5178,6020,1793,868,549,forward
16759994,27998,21172,16751729,5540,9430,3945,2444,forward
482839,16757428,14007,17109,16336,10309,4649,10608,forward
16759656,10429,4784,12728,2018,3326,1525,692,forward
2964,16751820,6509,25683,8195,7065,8747,2423,forward
15566,13787,5360,29568,11109,21036,9350,9292,forward
31200,16244,2340,23379,12826,7908,10492,2527,forward
17561,16767024,16751337,16765856,6578,15689,4321,1625,forward
16744893,16756155,16774567,16753295,5631,13335,6069,6375,forward
85620,29142,2011,6699,1710,4587,977,754,forward
78243,16749899,3106,26390,11433,10979,3543,2443,forward
453268,16769007,16270,28573,20408,29906,18429,11533,forward
16765235,23113,16292,27565,4180,16792,20689,3717,forward
16764561,8502,19253,21983,10205,17504,3072,6715,forward
16747935,20800,8040,20304,24423,6821,5979,3364,forward
90253,19283,30345,19352,21277,10898,3969,3981,forward
22501,16745119,4303,26768,23682,13909,7349,3415,forward
81508,65637,25560,32336,20937,15657,7256,6882,forward
323584,16103,2961,13760,14802,4614,9134,5577,forward
13023,15847,22379,8271,6566,5045,6960,5948,forward
16747291,31421,14873,29062,6971,19259,2680,3732,forward
199718,82290,86949,22061,19182,20869,12049,3147,forward
16757382,16751331,3987,17167,11234,11427,9052,4160,forward
57627,16773874,16752587,8808,18142,8718,21137,6734,forward
18122,8647,21184,16746400,16407,18006,4481,3510,forward
26228,11196,7334,20589,8137,16928,6366,3658,forward
16770737,16751756,16416,8742,4097,9568,8673,6766,forward
16754325,14669,28602,12847,7088,8697,7749,4163,forward
18366,13794,3512,14548,9215,7384,9427,2598,forward
345198,16746636,3901,25498,21212,4304,17790,3074,forward
1175679,17239,16771967,52924,16768377,25259,16772492,32071,forward
179125,138762,16756362,16580,13837,14475,13066,5550,forward
410777,16747762,9642,31118,16749137,25968,4992,6075,forward
35027,77156,4972,18407,11067,7878,6293,6581,forward
13380,16767753,8070,16890,15139,11017,7789,14479,forward
13827,7069,10355,16766336,19624,7024,6248,2598,forward
62926,69801,26429,16745789,6934,6603,10951,7758,forward
16744628,16393,13800,16766770,14671,19807,9542,8921,forward
93890,11173,6312,3325,3390,4539,1464,1032,forward
80567,9626,13920,23718,11782,22853,3729,5956,forward
16762715,28139,9878,26367,14568,18809,7842,7545,forward
21973,18219,17825,29390,18388,22381,11491,11382,forward
16950,19300,6385,16752682,12046,15066,7382,3684,forward
55724,16756094,5547,19253,14966,12833,5712,3960,forward
241069,16773432,6999,3054,3048,20895,13769,6208,forward
17295,8394,6444,16765047,15082,13329,6832,2102,forward
739855,129085,12759,16468,18788,11876,5378,15153,forward
16771849,114948,91773,28081,13956,12114,10543,13601,forward
13548,8438,13952,16774333,12801,21919,5972,7947,forward
71611,11634,410,2235,2661,5548,2544,3513,forward
30838,44776,4494,10028,5626,6615,4503,5284,forward
16754303,16752551,2377,6917,17565,14801,7964,8597,forward
640383,99084,22997,22465,15582,16870,8893,2556,forward
16755593,30023,19168,16769468,19207,14201,6668,3730,forward
359820,16746911,12587,16747229,6103,9439,12479,4857,forward
192417,353285,31344,16770492,67464,24377,7480,4590,forward
296258,420424,96219,89347,26337,17596,12171,5117,forward
16751278,18996,8850,16758772,9232,11155,13001,13695,forward
87963,20514,4189,6122,2587,3615,5775,1008,forward
56317,78043,6705,21602,10663,6577,5118,2319,forward
16748028,29447,17470,32165,10623,8860,8786,4444,forward
68049,4282,8662,2969,3113,5843,6032,1546,forward
622255,43526,26068,16754301,18206,23784,13765,4614,forward
215615,16760424,32399,5011,16799,16642,14536,4669,forward
72517,9064,431,2289,1798,2385,2977,754,forward
352270,42943,10931,19400,10712,23574,11073,8786,forward
17498,16745314,8107,31201,16754936,11296,6552,2796,forward
69328,11041,4476,495,491,8137,3341,1390,forward
629469,20071,15634,16008,3828,4715,5672,1957,forward
46764,15770,7343,8833,367,5401,5522,1503,forward
458469,16772766,7222,26970,20793,11551,15577,7090,forward
461016,86740,23972,9545,3387,6635,5316,3662,forward
205015,16763505,29218,31319,11011,20217,16752682,16929,forward
89534,115680,31740,66461,16752574,15857,16625,14393,forward
307669,47953,15533,23839,22867,16771778,20781,9096,forward
496240,128409,16776634,16752236,16746269,18044,31790,22754,forward
1111554,159906,16746113,23086,20624,11662,11155,3204,forward
16753,16747982,9001,19741,15734,29743,6208,9385,forward
355847,16762485,16747590,20544,17511,8834,14620,1857,forward
16762507,8889,7869,30008,19751,12023,9471,4103,forward
479135,37624,16762080,4333,15290,7479,13086,10008,forward
16752552,11554,4240,16764385,4632,17463,19769,7946,forward
56649,16761953,7921,17497,21577,10927,16856,9454,forward
24847,17726,5911,16772747,17866,12333,3520,3919,forward
470882,72896,5180,24423,13275,21912,7185,4790,forward
110775,16775664,7905,16756111,11220,8252,11402,2489,forward
16752409,76432,23546,19735,16748154,19528,9166,4853,forward
6979,9495,11412,21740,9446,27671,5958,10894,forward
389735,268547,28311,32006,16745311,16746397,29058,13958,forward
75499,16773489,16744334,16773641,15995,21871,18216,4144,forward
273079,188627,26190,67352,15617,9121,17115,4641,forward
21303,25470,10546,16756386,17592,17178,26683,7230,forward
16763576,16748229,5336,11833,9797,12168,7831,2691,forward
