delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
814456,16751449,16754368,6883,10981,8340,12992,5090,forward
921397,246940,17519,68357,16769902,16773707,16771597,23510,forward
850483,649208,141627,47225,77647,47397,82569,15581,forward
505846,228124,26300,3478,8068,15985,13050,6142,forward
594237,227962,72468,16752513,16755174,22478,11975,9110,forward
2312128,1286906,126431,322983,57252,16769116,139578,16768375,forward
754297,96330,23142,24280,13759,27912,13110,3768,forward
582153,200737,7557,10900,4322,14197,6495,3318,forward
1367649,124460,80611,66005,12118,16744555,16770830,12304,forward
1107693,272270,16772937,16760676,16753635,32177,23275,28597,forward
1348455,74121,15397,14040,11821,15262,4914,6378,forward
296233,746843,144681,16758598,102250,41592,73587,21238,forward
1528042,654718,16763822,20600,146465,16769168,28920,12957,forward
758473,731705,16746958,16761839,18223,75210,84793,35756,forward
877627,77059,7423,23317,15573,12876,15153,3400,forward
492638,16771325,431,26807,9635,3808,7280,1449,forward
304437,16773667,16746847,2972,18005,7028,5544,4233,forward
788569,16748968,11590,3629,1178,7596,1876,612,forward
502637,1210087,252092,41350,16767631,32353,82718,29427,forward
1579680,262936,16747051,3792,30154,16748856,14482,9170,forward
765473,16753845,5906,16637,13098,6785,8778,4619,forward
91534,15648,4637,17110,9546,18847,4192,1770,forward
2489022,697188,199316,91748,16749832,17573,83650,23519,forward
643292,171757,12430,7400,3723,19340,9730,4491,forward
1918439,444064,120244,148406,16776664,60185,16757716,66652,forward
212285,1197828,507708,302169,182778,128220,263045,52244,forward
1961839,185197,106007,16754732,31784,16756048,16762708,16767241,forward
2160644,346008,68110,63970,34836,70372,16759109,16746848,forward
367804,15422,5718,9958,5844,2229,5302,1222,forward
779902,409071,30511,16757229,16750237,19548,17768,8033,forward
201781,16751064,4557,4367,3180,2470,2047,691,forward
1113877,2039556,268021,171504,75019,432330,221551,16763900,forward
547829,266922,16747639,16764446,16758522,16864,12928,6159,forward
1786528,123860,16747801,39381,12093,22791,16750503,16748209,forward
159659,68880,1563,2242,2046,3878,1673,1360,forward
339684,21012,3458,5366,2087,1613,1458,821,forward
195565,30385,9202,2120,2007,3652,5630,1179,forward
603725,77556,27702,14723,20438,23895,7314,6328,forward
740529,64451,16088,16460,11374,8523,8600,2939,forward
1558720,16769592,8895,4453,7690,4399,9956,2160,forward
1203260,387808,16746858,26225,16768614,23821,16751942,7652,forward
620693,225881,25304,10406,10998,7299,12739,3985,forward
122698,16746328,973,2896,4212,3645,2208,1793,forward
3032418,623298,16767782,40653,26334,75616,16776100,19322,forward
293714,14141,7204,1996,1238,3371,2829,1937,forward
255909,241498,1718,16744835,16746794,16762544,20729,6471,forward
16746837,29170,497,1845,313,3831,1158,535,forward
370808,16759430,6062,9862,16354,7701,6718,1436,forward
3169631,384370,16753155,79686,78755,16752705,16774059,8425,forward
866727,308474,22937,13873,17070,30494,16753479,8291,forward
2291660,86401,4567,21767,11868,14166,13583,3072,forward
2030681,340563,26109,16751941,5775,14885,5630,7382,forward
336318,16769633,6533,23644,4662,2848,9798,5293,forward
1085424,314083,27033,24359,25534,19073,16749756,10529,forward
156535,16752248,6443,3783,3978,7943,7853,1108,forward
433148,797639,45479,16753637,16744642,16745985,29199,15354,forward
1298131,54611,14451,4932,10566,9212,11540,3455,forward
107260,66571,29584,16165,8055,8941,5391,2661,forward
1217748,16764915,8616,27952,7592,4452,6795,1847,forward
878723,106308,16751777,23383,11869,15346,16872,13774,forward
1010945,69890,4816,21540,24899,10109,7245,8641,forward
1877105,216878,13175,78184,23754,16066,18275,6339,forward
1761312,790327,80260,170258,16752733,79011,30016,31449,forward
481485,71683,24554,11292,9983,11124,8699,2380,forward
1823952,210669,199279,214276,88242,83673,50944,95042,forward
455762,16757959,16748094,26178,23834,28866,16746457,4032,forward
1030253,47409,15016,76745,23150,26324,29342,17771,forward
645789,169911,31336,77022,16753231,25032,16757263,14822,forward
16748434,28146,4272,1669,2674,4332,7891,1826,forward
1483118,992067,145970,109835,72229,84235,16771146,30827,forward
1670861,554169,97676,16758021,22560,21343,21353,8058,forward
3136407,224522,113339,146210,28315,30162,16759296,9564,forward
830967,206392,16746197,8097,6591,14056,15509,4112,forward
947578,394266,28173,16745302,31006,32593,29303,11572,forward
1020343,160740,16769640,9199,7411,21454,10701,1154,forward
3113026,601619,151739,16775783,138566,58507,76996,28836,forward
1024414,385972,41985,16768583,67517,73395,32550,16873,forward
129630,24680,18937,7362,5500,7334,7297,644,forward
2508134,968416,248142,129389,176302,156042,77664,16754055,forward
389843,16762455,73531,14845,3930,4228,5437,3624,forward
439436,150604,14525,95679,19968,13629,21256,7456,forward
1001209,215637,16758831,4981,16749102,29467,24172,9492,forward
528302,16776559,10843,25454,16756733,16496,28039,2636,forward
486285,82753,16744720,22792,25241,11685,19175,15526,forward
2670751,388309,16749880,133699,16759102,16770327,24832,7683,forward
1017749,64711,7911,15093,18556,11526,7356,4734,forward
578582,191166,3396,17900,9641,17511,26676,5798,forward
1111688,753929,44163,16744333,16751210,19221,29113,11846,forward
913798,35196,3512,12383,2726,17891,17610,4322,forward
610854,121384,16762734,18756,10545,8187,31653,5019,forward
1135458,288051,34890,16755747,16754231,37405,42092,18930,forward
1714197,134666,16765286,23916,16563,8443,16170,8099,forward
1987737,77623,29643,13987,21560,12797,18004,12004,forward
575005,228729,82411,82857,16757793,19140,16747137,19528,forward
775102,108611,144193,16755540,23340,15748,16759506,5666,forward
1646075,16744647,12105,8355,10708,9673,8161,6456,forward
132777,146052,10949,11795,8161,9785,7221,3716,forward
93329,156489,16756626,4456,11353,9035,7428,2258,forward
16771931,16763570,18356,4514,11084,9964,13601,4027,forward
641424,87465,46551,13726,13705,15801,16747072,5971,forward
636533,16770514,6114,4610,8967,7903,11296,3780,forward
617931,220807,28162,5398,5176,32116,32325,22681,forward
169621,161882,16774996,2695,15111,15671,14435,3888,forward
923460,166534,16745328,16772617,13345,19980,12658,7821,forward
1080598,69550,17615,28046,5376,9296,12653,7651,forward
588527,924348,62443,144630,16765209,16753159,83518,24142,forward
168016,90695,19140,1378,11806,9056,6591,4241,forward
1270758,243734,16775519,146059,53630,79083,22171,16744998,forward
224768,212154,17550,8610,12635,15185,5914,2088,forward
1670321,404731,39401,16750552,16747702,16750650,20998,18743,forward
1198606,429797,46091,21441,11488,16765810,16753633,16746975,forward
16761025,24420,17150,2030,3566,4813,3141,478,forward
884812,16751269,28552,10650,9415,11111,8089,2800,forward
839445,473384,10724,25165,8274,29809,27652,14639,forward
1032143,122920,147197,16749943,16763181,27335,16774372,21597,forward
402059,134958,30097,16752736,16748763,16764264,26018,2280,forward
688902,647441,16765253,41659,21983,16757249,16747340,21476,forward
87699,15599,773,5980,1917,2111,2159,721,forward
888526,98817,7409,16758238,7343,4339,5786,5142,forward
1552950,374532,31467,15699,9999,16244,15546,9623,forward
139599,16775479,3309,9829,5545,6053,14096,2860,forward
1031751,45727,9839,80743,66066,25017,28741,17677,forward
248956,137102,7465,5920,30324,14312,18946,8932,forward
1914132,335024,89169,30550,16753444,16763498,22806,30761,forward
866771,44161,15529,16744795,27726,11277,24624,4399,forward
497624,16752049,79095,25951,7255,19584,9024,5751,forward
16761207,16752241,10299,3210,3186,2255,2563,484,forward
548977,231201,16763213,10399,8260,11713,7533,5108,forward
1964251,237459,23469,16754729,15744,16763692,16753170,9855,forward
2421097,29142,77808,30410,6882,9873,16842,4047,forward
540167,81696,6164,5027,19994,17869,10447,2145,forward
1307097,82159,11876,2813,25670,8295,7547,4869,forward
158005,166940,13479,7306,13066,12424,10106,4336,forward
670111,131718,16756594,22603,21259,13331,10619,10970,forward
1364816,89922,60007,28490,16755981,30231,16156,30664,forward
765370,72502,19340,18647,12833,14455,4985,2835,forward
915271,227538,16750562,18017,24350,16751627,16750951,24077,forward
1730232,195367,28498,16772083,13618,20512,16753093,11747,forward
774742,115053,148800,90115,18715,16759343,16756196,3934,forward
1334997,771585,131825,79998,16753992,16753375,16763111,26710,forward
756248,140891,13969,16749276,26837,16744416,16744466,3168,forward
1978770,788961,16759029,349485,104349,84878,71479,16744379,forward
588992,16750141,24760,11717,11188,11442,8482,2626,forward
1010009,53827,13660,16758173,8189,25679,4977,6863,forward
1978562,428190,60048,16762810,16746098,16752332,16766451,10461,forward
889578,79386,3648,13426,11217,7489,9624,4856,forward
963680,16757943,1107,11549,18254,14454,6242,4067,forward
833823,182169,27405,6898,16745413,24074,16749258,11457,forward
1961015,336360,27145,24201,18365,31885,21180,23782,forward
116463,16763381,5787,6539,4133,6614,8436,3050,forward
1353973,321391,76880,16751938,19599,23067,16768889,8807,forward
567384,92291,15449,18643,11912,8905,18668,1914,forward
2084385,300359,72589,39117,13810,16761999,29510,6936,forward
2709240,121161,33471,26279,16747474,14104,23937,8646,forward
340836,157686,79147,16756127,15657,16833,15926,12045,forward
1945411,51685,11062,8821,10160,14085,17551,4601,forward
1114366,1004474,50224,24565,28376,27882,87261,12483,forward
349306,16744402,22485,21450,10954,10020,2745,4171,forward
837384,220993,16749642,45364,31501,20844,20219,15204,forward
599545,29827,16748273,24968,11376,15170,14691,6252,forward
601920,89584,12895,18319,8419,17189,9262,9215,forward
606455,74890,9604,22652,15570,6245,1933,7119,forward
135548,12590,10890,16756937,16770561,23222,21866,9332,forward
182887,167766,8795,18808,26986,21343,19889,29082,forward
501041,16776908,16744777,27097,16745796,19403,17884,7826,forward
1160452,16776220,22419,6052,10358,13353,11352,8073,forward
1001601,259331,16749100,13795,12474,13101,11956,7871,forward
1789674,227434,25092,22754,15247,19143,22408,13344,forward
413752,171460,18464,14929,4479,7622,5842,1033,forward
16763380,177560,13556,8714,8035,28457,11903,7427,forward
16222,4719,2505,439,211,494,170,320,forward
728203,16747500,8132,10663,12269,12629,8641,4107,forward
664412,223300,16774934,65590,16750350,16765499,29282,25058,forward
2801215,161988,23470,9373,16761912,20012,15645,5695,forward
247179,18665,6706,1072,6039,3473,1592,1643,forward
1512764,16768037,74659,16767297,16758431,24869,20219,4138,forward
340183,16761943,10449,20611,11754,16308,19778,18907,forward
2372389,604242,125514,71119,30747,16748331,15452,24727,forward
161873,16759334,4236,9331,10296,5317,7952,1646,forward
123423,16763764,106699,25075,24716,11156,14217,9411,forward
161055,378111,71865,16755526,16767874,20921,29071,7593,forward
1780264,221348,10486,10330,13426,11433,12479,6350,forward
227080,218995,47143,31852,21428,16033,19941,24281,forward
65389,16747801,12251,4557,4783,3313,6146,2420,forward
668492,209539,58716,24152,73436,16757905,16761664,16751802,forward
563216,86589,12030,24511,27866,23124,11470,3587,forward
77756,82006,5439,19156,8504,5368,12713,7956,forward
1199365,226500,28614,28519,19457,16745052,11820,17145,forward
58557,4844,6780,13424,1924,6323,5005,2302,forward
