eegRawValue,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
42, 16013, 13962, 21665, 15577, 11440, 18792, 6002, 4408,down
16, 16013, 13962, 21665, 15577, 11440, 18792, 6002, 4408,down
35, 16013, 13962, 21665, 15577, 11440, 18792, 6002, 4408,down
19, 16013, 13962, 21665, 15577, 11440, 18792, 6002, 4408,down
23, 16013, 13962, 21665, 15577, 11440, 18792, 6002, 4408,down
77, 16013, 13962, 21665, 15577, 11440, 18792, 6002, 4408,down
29, 16013, 13962, 21665, 15577, 11440, 18792, 6002, 4408,down
91, 16013, 13962, 21665, 15577, 11440, 18792, 6002, 4408,down
7, 16013, 13962, 21665, 15577, 11440, 18792, 6002, 4408,down
28, 16013, 13962, 21665, 15577, 11440, 18792, 6002, 4408,down
11, 21695, 14735, 16569, 6094, 9435, 9224, 13726, 3028,down
42, 21695, 14735, 16569, 6094, 9435, 9224, 13726, 3028,down
-28, 21695, 14735, 16569, 6094, 9435, 9224, 13726, 3028,down
-10, 21695, 14735, 16569, 6094, 9435, 9224, 13726, 3028,down
91, 21695, 14735, 16569, 6094, 9435, 9224, 13726, 3028,down
-8, 21695, 14735, 16569, 6094, 9435, 9224, 13726, 3028,down
18, 21695, 14735, 16569, 6094, 9435, 9224, 13726, 3028,down
-13, 21695, 14735, 16569, 6094, 9435, 9224, 13726, 3028,down
7, 21695, 14735, 16569, 6094, 9435, 9224, 13726, 3028,down
8, 21695, 14735, 16569, 6094, 9435, 9224, 13726, 3028,down
-13, 4106, 28404, 2677, 2391, 6369, 13446, 8095, 2598,down
97, 4106, 28404, 2677, 2391, 6369, 13446, 8095, 2598,down
43, 4106, 28404, 2677, 2391, 6369, 13446, 8095, 2598,down
5, 4106, 28404, 2677, 2391, 6369, 13446, 8095, 2598,down
8, 4106, 28404, 2677, 2391, 6369, 13446, 8095, 2598,down
84, 4106, 28404, 2677, 2391, 6369, 13446, 8095, 2598,down
86, 4106, 28404, 2677, 2391, 6369, 13446, 8095, 2598,down
58, 4106, 28404, 2677, 2391, 6369, 13446, 8095, 2598,down
53, 4106, 28404, 2677, 2391, 6369, 13446, 8095, 2598,down
86, 36849, 8486, 4922, 18391, 18354, 12335, 7465, 3487,down
-4, 36849, 8486, 4922, 18391, 18354, 12335, 7465, 3487,down
-88, 36849, 8486, 4922, 18391, 18354, 12335, 7465, 3487,down
20, 36849, 8486, 4922, 18391, 18354, 12335, 7465, 3487,down
122, 36849, 8486, 4922, 18391, 18354, 12335, 7465, 3487,down
315, 36849, 8486, 4922, 18391, 18354, 12335, 7465, 3487,down
66, 36849, 8486, 4922, 18391, 18354, 12335, 7465, 3487,down
-148, 36849, 8486, 4922, 18391, 18354, 12335, 7465, 3487,down
22, 36849, 8486, 4922, 18391, 18354, 12335, 7465, 3487,down
11, 36849, 8486, 4922, 18391, 18354, 12335, 7465, 3487,down
