delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
12363,16189,20399,11226,10160,10016,1763,2880,back
119937,24485,16747261,18012,16379,8850,6512,1409,back
19551,19586,24372,19740,7195,9429,5789,2535,back
16765818,21057,11084,14089,11720,15378,5091,5388,back
16762192,27961,16816,17349,5899,14194,7236,4638,back
16744842,2055,29508,30513,26004,17391,10482,4559,back
233373,27958,16762175,16751742,28471,8096,9948,8194,back
138761,18745,3809,8352,4764,3617,4451,560,back
13943,16745160,6386,18510,10687,13606,8139,1087,back
126892,251171,16760792,22082,25614,11443,4340,3502,back
900021,16764843,11433,14625,13840,5448,2308,1919,back
2582920,154712,16240,19139,16763023,10964,16269,2601,back
955564,453919,18692,16756958,16771972,26860,14491,13535,back
16755723,30507,5005,16744986,10790,4015,7337,4645,back
5317,16749950,8193,6031,7462,8487,2616,1468,back
16744991,23257,16749117,20997,13844,8443,3436,844,back
32763,16758047,27744,16759888,15262,8125,3460,2442,back
16772451,9341,4085,13449,3871,7035,1669,900,back
16772937,18563,14303,1532,4619,1679,462,295,back
32261,13524,18454,10327,11281,9219,3474,1050,back
23951,16759170,14983,14372,10418,9541,6949,1901,back
197302,9577,1336,3910,1131,1035,362,259,back
16746877,16750320,9719,16747923,16708,9821,6981,4226,back
16749694,25598,16263,12060,18630,7213,2831,1479,back
53759,41408,28823,4388,16747684,12936,7159,5169,back
1165174,125199,16747701,10206,13461,11003,13826,10734,back
6024,16745755,4210,12442,5909,14245,5975,4112,back
71920,14527,10346,10023,24503,12099,3719,5753,back
127991,16752291,31622,16750214,19283,19744,8959,4352,back
23932,14749,17560,7912,10057,10895,3029,2165,back
16772973,20521,16757217,31065,4976,7244,2317,2461,back
16750597,19308,16791,14141,14096,10527,6554,5195,back
12786,7192,6922,19527,18465,9029,2742,3358,back
31497,16595,3624,16747417,10179,4206,9302,1873,back
22668,19255,8999,16748108,11816,8896,5743,2042,back
16745661,23936,8333,25248,12797,15393,7224,8590,back
20432,12823,6861,13109,9132,14877,3901,1786,back
650936,187404,27175,12103,21477,17054,12992,3085,back
616912,16754331,9545,4938,9355,4418,4382,1500,back
103126,44767,16749322,13636,12098,17122,15627,10540,back
7250,14888,3461,13306,12666,17542,14044,6324,back
40326,79007,28277,3581,2931,6043,2156,445,back
316847,13220,13746,4646,2496,3054,2903,1740,back
5201,9103,16342,21532,6164,14220,2908,2982,back
31871,25933,16750150,10479,10831,9546,5096,5318,back
16766802,16744434,12933,19607,5855,5275,4034,2887,back
16765877,23731,16265,20490,13288,23737,14490,11201,back
16536,16749064,6319,20290,15677,12081,6177,1984,back
59229,16750407,20264,17732,12775,7413,8909,4047,back
25755,11276,15051,16755384,18478,11664,3053,5232,back
7518,24443,675,10235,17765,12379,20556,3262,back
330660,29969,14000,6362,4620,2155,346,186,back
24439,27169,13107,1719,13610,8054,7130,3803,back
16757863,12590,13230,10197,13049,16747441,7763,6327,back
32195,13349,21245,16773146,18085,10381,5036,6059,back
16752856,4050,11601,7375,16000,6428,10640,1222,back
29631,8692,11290,25783,8665,8637,11108,4667,back
20039,10371,1412,16749642,4236,7541,4969,3123,back
16749001,16761217,4702,26088,6162,8350,3826,2394,back
16762871,22439,5661,21035,10706,12568,7369,2106,back
5108,13535,254,8690,7338,7488,4186,1458,back
21858,14163,18799,31431,10721,9935,8237,2576,back
16930,3335,11733,6500,3321,13142,4719,3539,back
29111,12385,22747,16750106,20516,16747171,11191,3720,back
15278,5829,13074,4604,4231,8295,8363,1772,back
29992,8916,9344,4249,11764,15004,1948,2488,back
42253,36634,30426,30340,14520,17688,16537,2804,back
552187,398682,16765658,16748320,16751039,14842,15066,6553,back
22102,20013,7977,16761752,23264,11921,13047,4391,back
1470711,295296,79246,16752243,16746947,16763668,16757457,4110,back
874717,124622,24739,20253,25528,29375,14740,5098,back
20513,16747792,13684,16748721,15065,19332,5497,2189,back
16751796,32160,11533,29131,8950,9588,6558,2915,back
161864,16748746,16765137,29699,13540,5206,7713,3095,back
122762,31853,11673,4748,3951,2728,1109,522,back
7563,9999,15195,12779,13491,10363,2328,1536,back
355663,135402,29951,10805,28595,9022,6271,3264,back
198067,91942,16771076,16760664,11564,11896,7384,5485,back
71537,16746659,37690,29621,12377,9729,7692,2421,back
16758878,14405,7722,19010,2293,9588,5538,2742,back
5901,9353,655,30749,8912,8813,5769,2055,back
12519,24304,13680,13263,16922,5973,8558,1659,back
16751630,21637,28499,73232,5670,6343,6542,7050,back
30265,11398,2823,19361,6611,11101,9193,3226,back
76192,72320,18359,24212,9269,23902,6674,6251,back
291464,596606,353025,335659,201924,147954,86084,16757927,back
42093,31131,16747471,16748529,15027,21151,18961,4648,back
13448,27628,2554,21576,16647,13549,4323,5961,back
16766534,13506,4980,4950,13541,6330,3441,3898,back
3424,20307,6655,32083,6000,11796,4262,5457,back
5106,5943,9046,29906,9245,6270,4247,4151,back
19272,19447,6718,12161,4790,7455,7720,1931,back
13771,5822,28570,21611,9786,8087,3261,2762,back
55730,16751608,21086,3216,7267,2619,846,1558,back
336386,16882,12471,14294,12262,14932,3799,2021,back
16775544,16749575,14906,12864,9168,13077,8865,4212,back
3545,5384,4140,21951,4607,6653,1779,2318,back
11740,20878,11937,14011,5327,7537,5264,5332,back
7069,14865,1387,15380,11636,5717,4221,4716,back
16746884,18031,32586,22540,11940,7978,6526,4404,back
234791,10943,10960,4718,6777,4586,3010,1509,back
16774493,16755127,10685,24078,13803,12963,3534,4121,back
6115,12067,21455,16753983,7383,7889,8400,1068,back
22594,16773215,16514,26619,4626,11978,11599,1509,back
17729,9574,3018,14090,18946,14003,4997,2109,back
16762498,16761938,94143,70948,16749495,20632,8607,2256,back
16755242,16751611,15129,17368,14492,16270,9092,3289,back
166289,74229,16745298,16760181,18756,21879,9426,4218,back
166141,18366,13939,16751867,13812,15963,12712,7784,back
125352,25123,953,14691,9645,3307,1897,1717,back
21536,16748822,19765,12269,27149,12337,1773,1804,back
6900,4561,24151,16602,12133,14603,5841,2443,back
13383,26377,7454,16758290,6355,6944,5607,5239,back
15249,24916,16765966,20648,18062,13071,5001,3576,back
803767,74774,16748385,13835,14300,22665,6211,5311,back
221870,17497,4470,2518,2097,2668,294,338,back
33139,30241,12194,23103,16154,10179,3231,2407,back
69661,28673,31274,22055,12927,11002,9623,3113,back
136193,12110,14653,1797,2774,1810,1568,236,back
60104,7052,16080,18651,2020,11306,6001,1571,back
16769806,20166,9492,31265,12217,16088,2883,1200,back
16757814,24033,22935,17567,10844,7851,4894,4746,back
22009,15677,16747152,18992,6838,7281,16392,1213,back
8500,20784,14146,21545,15647,10224,5464,2291,back
25316,21242,23854,4773,17080,10406,6319,4286,back
23426,19408,13414,8344,9030,10005,3830,2741,back
132006,3057,438,1157,166,564,16777206,16777090,back
10942,14157,6159,19812,7859,8325,5647,2777,back
77951,14371,2618,6565,6438,7043,2412,696,back
21050,12841,13624,19518,12866,15789,11275,1970,back
16758679,16762739,8242,29076,6858,5271,3523,2592,back
102733,16751638,36536,27589,6498,11425,920,6915,back
5797,11400,15932,18919,21069,18359,2477,1369,back
18134,9866,29190,5772,12559,14233,6065,4953,back
684683,92468,15667,27412,29490,17600,15093,6335,back
118028,16754576,21130,8386,19552,16116,23363,18536,back
512878,16769303,24574,9566,5207,26911,23024,16926,back
5656,5250,4035,22202,11042,7959,12402,8149,back
16767209,18867,20854,29332,7945,8228,4570,1800,back
16763281,8914,24380,18488,10020,9728,6381,3529,back
16744723,16745285,5200,20655,6546,9368,6259,4667,back
16763563,16767488,639,17437,10797,8051,1527,1201,back
266247,16760762,13220,2016,6176,5947,9555,3348,back
4495,13557,5405,84484,16745299,11161,15834,2383,back
76627,16754952,11348,16757203,7191,19708,10381,5457,back
16763837,28149,16749570,12024,15791,13456,7476,5013,back
17314,10645,5472,26123,11040,9245,6255,3654,back
118026,16754539,16749067,24742,15701,11743,6195,4081,back
40929,16774073,7862,16332,9106,11025,7948,1858,back
49525,16767049,12900,30984,3393,5409,3656,2449,back
68174,15535,18352,24461,12518,17225,4662,2104,back
16775603,16759288,3708,8120,15530,10671,4727,7664,back
114270,77487,46217,77660,25397,16752158,30716,2561,back
132397,16755532,11413,12386,16683,5063,1252,411,back
1022224,185857,24618,32043,21909,16599,3444,4952,back
16515,6907,9566,20352,22192,9701,4247,4405,back
517790,84451,29044,16766657,9693,10368,14328,3132,back
16751317,24250,19490,68522,8596,8154,8721,4775,back
28423,6936,4964,12539,7940,6795,11020,2436,back
78815,24423,10656,30834,7304,16758200,11241,11513,back
1612403,145583,4963,10830,14323,16745111,18393,12188,back
16747561,15064,13997,16767851,17189,6312,10695,3385,back
28019,84864,17208,6968,9454,5406,3703,3056,back
19582,16751135,13653,25463,16669,16275,10198,3384,back
17194,20821,1521,6409,10034,8357,6113,2970,back
5723,16744549,16482,12411,16272,9732,16787,4331,back
28787,22164,2507,23210,5240,12053,9950,4064,back
174227,79336,25626,16772144,16751461,17495,16776,19262,back
848974,142795,5224,5594,22020,13413,16408,6218,back
1520215,59546,6499,26777,9908,10200,23767,18290,back
27408,40212,20187,28312,12891,16205,6846,5937,back
2518806,35405,43671,38959,25616,20446,5531,13549,back
73780,16751420,8933,3507,11161,5602,7327,8537,back
124163,26908,16778,22583,11936,13468,3556,3375,back
175903,122199,4815,29540,6737,11800,10727,4992,back
16757400,26651,10854,14494,13997,8559,8484,3137,back
194037,104964,13061,13394,23683,12641,11077,10146,back
42569,72217,5539,6181,4437,3780,1874,1566,back
133711,17954,4445,8421,3342,2446,2093,691,back
16756174,88549,32125,16757370,16386,11032,3748,3662,back
16761311,11613,19725,10785,3583,3017,2052,1092,back
638864,202605,16632,21605,10390,13292,13417,8993,back
31313,16752079,12740,21734,16746439,8381,19903,2512,back
1116778,53387,16745346,12532,14128,9994,3693,6915,back
16758548,16761505,13234,19080,14324,5616,8048,3245,back
86813,17902,1951,2940,3027,2933,2067,2748,back
16761388,15465,16745364,9061,8802,19458,6587,4342,back
477533,147830,30860,25295,12812,11941,14150,8744,back
6185,12549,4715,18445,17423,16755911,16767359,10081,back
1011365,185154,95960,16770891,28562,16769894,16758071,12029,back
1183727,16753688,26627,7518,7144,9429,6675,1798,back
