delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
373767,16750594,12668,9470,5775,409,1301,418,down
9499,12824,17409,16764320,2842,10611,5577,1204,down
160534,16767982,19362,6804,6717,3107,1041,1022,down
114618,29858,2075,3788,3937,1517,143,16777162,down
76769,18567,19262,15774,6522,18786,4879,3182,down
813337,16750219,3867,9180,8166,1636,1407,410,down
813389,28334,5458,20958,5572,7494,3825,2385,down
124717,16748998,22384,19261,27370,23246,17636,7262,down
1335490,24736,21174,2264,4215,1977,1809,641,down
98947,16761473,12076,19200,11205,14545,25873,11350,down
158582,289833,16771760,16763835,22545,21292,3987,3290,down
455244,131613,16750195,91522,22097,12030,4930,4664,down
109775,7137,5681,11181,5712,7503,1348,1468,down
16772248,21058,772,5709,11450,7324,1577,2468,down
143911,26795,9234,14212,3942,11217,3815,4291,down
66141,21487,9123,21308,6167,3681,2483,671,down
307548,180174,73420,29481,14358,4991,6334,1214,down
22209,18459,24965,22208,32168,4638,3514,2490,down
16757170,16749731,27852,90981,7467,4150,2345,1840,down
399829,17763,5594,910,1980,430,16777123,285,down
16748418,25355,16150,22995,8129,8209,2307,3233,down
21062,17968,17785,14629,4574,6957,2133,1309,down
84721,16771807,16757484,25866,9165,9368,3986,798,down
94469,17855,16753250,23731,4220,6620,2168,1668,down
16191,16771812,9094,30803,5161,9839,1873,1259,down
1529113,90608,26901,16770056,32591,20259,9384,29347,down
447904,69617,18688,12200,15234,19029,18129,5316,down
16750659,23793,66903,20399,2854,5962,2623,2799,down
70676,16747880,16755290,5627,8994,9511,5294,1933,down
16772453,6635,47907,17686,11831,4605,2935,1078,down
16769923,16757332,16771660,16756010,7153,8516,4097,1527,down
221140,16755806,20153,16750935,10638,10772,2546,1335,down
16771170,14483,26599,16985,13987,10339,2742,2104,down
601424,16753132,45271,25972,7789,9618,17277,2429,down
253204,73868,16755430,7556,8946,11477,4989,1638,down
16765070,7800,16753787,5721,5072,2890,4868,1724,down
340785,388589,78095,32113,31182,16754082,31566,3266,down
17793,21996,16754822,5150,14979,4988,3074,3130,down
34252,27949,48308,24420,11160,10569,6689,2205,down
282693,93754,4193,15894,16986,9573,5496,959,down
2852840,204210,16765869,73103,21663,19422,22737,6871,down
16763278,69512,16767340,24890,14234,3818,3499,1543,down
16762569,24148,20121,15404,4533,5766,2461,1601,down
16770742,16769036,80093,30806,6692,3845,1904,1272,down
43529,19198,77028,25832,16749656,9939,7165,1016,down
28965,22092,72147,28254,12608,5516,4869,899,down
20074,13349,16749114,16751031,9400,4017,2672,753,down
149627,232337,16744650,7978,17159,30561,4846,2420,down
196134,27989,4027,3961,3445,5661,1286,16777189,down
67330,16747400,22607,11827,7524,7893,3149,1322,down
115623,7896,10596,5940,2925,1382,398,323,down
16757692,29591,3513,3325,7629,3337,1624,1980,down
92796,14363,1211,8477,8112,5095,2297,1913,down
69332,20491,10661,24713,8210,3629,1417,1072,down
97868,65760,16751064,14783,22434,13295,3607,2152,down
50585,16744756,8205,5235,6323,5460,3728,2140,down
138107,25888,6468,14126,10882,4275,2232,2028,down
16755164,26356,7203,9169,15966,7940,2588,1225,down
2065336,76591,86638,13191,29661,30527,5065,3560,down
45348,131425,68095,16770483,16756217,19057,4995,3028,down
968403,51695,17527,20063,24231,16834,5100,1351,down
197687,16754699,15601,9579,5737,1463,667,560,down
326503,92625,16746444,65699,23171,18476,6808,6344,down
621555,218037,33617,24599,16762555,20238,2779,4837,down
531501,108337,16758296,16755877,17662,12146,17290,4348,down
1253854,225599,3500,26575,28381,16745904,15510,9291,down
89412,16746719,13777,10273,13740,7589,2739,1883,down
390593,16745673,16753150,10658,8626,4564,3070,2488,down
399365,16757447,24891,3899,9270,1946,419,253,down
587117,10110,9846,7075,2854,1823,1042,850,down
41056,15122,11886,2516,10399,8786,2449,745,down
109301,16775696,14375,7696,6512,1292,591,513,down
37783,10408,12897,7036,4242,4627,4871,1233,down
193825,16757655,12385,5559,2242,995,215,16777126,down
53253,16748050,18736,10150,29677,27282,7915,4403,down
942359,16754653,16298,8809,9442,1244,1117,994,down
243199,76663,8753,5910,10047,15034,4664,1254,down
16775399,16814,4957,10554,8729,6833,1613,2875,down
194292,16750342,12532,2806,4661,1176,586,628,down
76855,28090,934,12218,5559,9858,5634,1987,down
111988,16768617,16747512,13452,9033,10106,4701,4510,down
209349,15488,11132,4850,10088,18145,3664,1232,down
45161,73871,17070,25487,1939,10350,1296,833,down
60310,121304,50222,17842,11634,6492,5895,1484,down
143808,16744642,16753424,20550,16747060,12808,3140,1780,down
159134,36828,11772,4370,9939,4848,2242,2651,down
174836,16896,4959,1974,1912,3344,619,257,down
16758925,25529,18307,20450,5448,12182,1715,1026,down
88919,19991,12545,16710,2622,8169,2439,834,down
16769801,16754516,13647,5439,8721,1060,713,334,down
139294,158285,13782,3960,4259,2907,3425,3272,down
44469,16761157,12033,11629,6462,3534,1060,502,down
79794,68030,19672,9458,4776,9596,1662,581,down
