delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
3105,11404,922,30734,4221,7991,5869,3732,back
90125,71545,12868,5747,16752338,10709,7489,12195,back
17942,14545,21251,16619,23801,10054,9002,9163,back
36619,14184,21598,13161,5141,9848,5792,2549,back
266869,93896,28840,16755115,24513,30427,11192,6820,back
346335,139574,11305,10999,24687,15523,16747198,13057,back
456969,16745121,1690,1775,5688,6357,6218,2563,back
29129,17528,14946,28936,28141,10653,14370,1548,back
25873,24538,1951,25816,7162,17516,6364,4382,back
18073,19759,25402,4559,8937,8971,1938,4799,back
5148,12133,7754,26691,16544,21543,8644,9070,back
17610,8740,11676,30890,13461,10180,9662,7432,back
6746,14222,16747734,22804,3816,17394,11496,8168,back
16751158,16880,5026,16754457,17721,8474,8481,5012,back
16274,31984,22156,10782,9648,21972,15570,3720,back
8132,30503,6191,16751743,13815,8989,6897,8847,back
27299,6868,5152,16756930,5357,20433,8056,5400,back
31967,31972,21506,8697,20637,11035,11177,7317,back
16745228,16772787,3359,7130,12049,11409,16393,5769,back
245955,16765171,15573,6624,13875,29859,9024,6135,back
111538,19022,2199,8149,3725,4830,2876,1375,back
16769731,9733,4559,12878,12737,8789,4022,2537,back
80052,18775,16756255,27050,2072,9456,9792,3758,back
25834,16659,8624,23469,4066,16096,2556,2158,back
81623,16756133,10884,24948,10016,13514,5454,1416,back
57103,13972,3890,3151,3983,5355,3660,1397,back
155632,23635,21999,26666,24760,13664,16274,4328,back
16753704,19170,11993,7385,8296,31107,12803,4171,back
16748838,16745529,21847,30179,11627,13649,5551,3022,back
287226,30304,17836,16745865,13113,20320,15012,3853,back
57621,98000,19049,27417,17117,22796,27054,4262,back
16774058,10746,4342,16759750,5215,11262,12254,4758,back
16772007,17716,7631,16753544,8989,12523,4706,2106,back
93334,14658,12156,18466,6737,8128,10328,5330,back
17877,30453,5530,73730,11539,22271,22841,3462,back
409434,16770582,12768,21159,15457,16750124,6763,3577,back
285399,328070,16773862,141800,75063,16758468,16774136,28144,back
104518,16751004,26114,9184,24291,16311,5506,4284,back
11991,25752,16114,26437,6346,9473,7293,5517,back
16102,31888,6873,16746982,6891,12793,6514,4768,back
7268,16753130,18657,22811,9880,6308,9651,1686,back
87053,19819,10771,12265,28588,10939,6866,2494,back
19275,9739,12692,27037,20116,19091,5133,4142,back
7819,10141,30240,16746658,10326,24773,6156,2770,back
15112,70235,1044,16757453,13689,6564,5379,6933,back
3222,2220,6244,16767153,5901,12512,12461,4275,back
16771021,19251,16881,5140,12027,15720,5383,2007,back
16763900,20680,5772,6087,2254,2366,773,207,back
3286,9188,6759,16771229,11242,16420,7802,2924,back
186289,15260,4164,962,5220,2684,2306,1056,back
222201,6742,21628,12703,17218,12581,6764,2284,back
16745239,6959,16749116,16755530,9484,13843,12087,10748,back
12194,5124,7870,16766640,9154,10013,7254,1503,back
4278,6071,3504,10181,13001,9417,3077,1832,back
8188,17976,5231,11104,14233,8597,8824,7026,back
267770,16757532,19998,9715,16750993,12518,4929,7499,back
10051,16749595,16759476,16750118,6421,16894,8746,10948,back
87528,20239,19720,25604,9356,15959,11233,1037,back
23223,16541,891,13750,4322,8322,5547,1938,back
321124,81421,17724,9500,5525,16799,10424,8362,back
16935,5956,1210,24235,4413,6712,5194,2942,back
14922,28781,31191,29259,18454,8883,2906,2687,back
16747921,15355,19639,19518,9512,18262,7494,2146,back
5512,10653,2684,17870,10134,22922,8753,2918,back
2734,16745186,17088,16862,11961,14051,2663,11408,back
6865,16594,2379,19720,14772,11903,11112,1805,back
263726,27251,7048,3608,2041,2224,2407,1552,back
16769507,16746251,13727,3379,20754,10924,4562,3237,back
340912,114997,16760813,16766248,16747585,16747286,5041,3937,back
16752326,27863,2404,16748366,7034,14252,13414,7262,back
14001,9244,10340,16755675,4478,8567,5116,1431,back
4920,12323,11805,9302,15127,7962,3061,3685,back
80679,9409,643,5889,1675,2714,1184,673,back
13391,3581,16197,16756027,11335,9193,4082,3242,back
12240,16755938,13363,21380,8147,13135,3379,1245,back
15026,20669,4838,18481,5663,17984,7156,3392,back
214770,20458,2785,13800,5387,2550,1239,637,back
331353,16749011,22617,16750907,12214,6465,5136,3628,back
12737,16756173,7340,16155,17543,7930,4319,5349,back
15241,4984,5774,19983,10933,15006,7359,3505,back
20528,14804,16164,11392,12112,7396,2906,3241,back
5819,17012,10135,12204,4591,15139,6015,2147,back
16751530,10987,16098,31254,8410,8995,3629,2059,back
49306,21472,9147,5748,5566,3028,2342,1072,back
14896,9008,13267,4779,6558,13475,4305,3021,back
10707,32040,14085,27358,13707,3690,7830,1578,back
271672,28138,7053,8740,3666,2012,1875,923,back
21185,24326,15257,12189,18032,12313,2450,2678,back
246322,22341,8213,10323,2996,2408,1868,652,back
10287,12513,23350,18521,9184,8573,6563,2987,back
148470,16776127,29165,6069,12316,22763,13469,3281,back
1563637,186208,66011,25676,32122,10493,7076,1584,back
23684,16760160,26632,14356,8451,14379,7728,2474,back
100335,46602,16579,25756,6866,8517,7422,3923,back
16774088,27555,2233,11444,23708,14099,10705,3540,back
16757095,11585,24198,9265,4402,17961,3777,2598,back
51419,21679,16744736,13120,14529,19850,2206,1520,back
15165,4799,13361,6253,18727,10767,5262,1516,back
16773301,8675,21563,11759,16841,16747418,9441,1696,back
63985,6079,1378,3614,4051,3000,4117,1887,back
85919,67490,7860,16751168,18888,16592,5144,3204,back
16915,6137,2091,12069,25949,12958,3360,4807,back
16761886,19816,14886,16767720,16562,8510,5076,4681,back
11321,16751798,15703,16755647,17390,10185,5601,3742,back
16760445,21692,7609,85637,16750067,19024,5345,2924,back
509783,16752039,10571,15414,7418,4110,3557,1807,back
3637,9131,6990,19858,9844,6739,3692,5914,back
38685,23497,7870,9570,14774,9315,9861,3704,back
21472,9689,24639,28097,10635,30922,8722,3065,back
880829,134043,21892,20604,16132,13937,13049,7000,back
277932,122131,92865,24617,22654,16307,4770,1629,back
14006,14926,13000,13182,10657,6476,6522,2502,back
10511,23549,24135,21642,6966,8713,13848,4046,back
145609,7068,5085,3305,2919,2369,1028,135,back
16763000,21009,22646,20120,6571,4126,5866,2415,back
787311,88297,16758962,22339,19402,14938,11389,6993,back
38751,16762014,2719,16748340,26650,15715,9048,4521,back
497415,84223,23692,16759167,22987,15760,32351,6643,back
277341,16777046,16751421,16747500,21504,11210,17441,5836,back
240716,37828,22179,16775115,11982,15366,16281,19159,back
237162,24370,2662,7082,6510,3651,5784,1944,back
11365,23224,24329,12458,7010,18949,26414,20043,back
83291,16751102,3331,350,5317,2363,3903,810,back
21015,11305,4469,12857,7228,7781,4676,3383,back
22769,24962,16951,30329,12666,13172,4972,4644,back
166374,13327,1342,5653,2180,1088,580,516,back
6030,3595,3330,8360,4949,7793,9149,8466,back
16747994,9935,18722,21530,12679,8024,5472,2896,back
52705,22763,2245,15371,1769,6920,1345,179,back
319,8674,13128,14850,13550,10763,4086,2368,back
16753194,16772819,16745757,18578,5713,17113,17417,4878,back
106706,8300,1067,2317,493,1565,587,16777119,back
30229,16755052,72356,15830,6838,8799,11010,3404,back
102415,16775346,18479,6464,3156,3439,1124,821,back
8680,15468,6396,31621,8008,8094,3398,5802,back
10880,29704,25488,16744654,10758,9734,4096,11355,back
103157,16753279,5058,11208,3339,1508,2224,506,back
67636,14079,2518,16765091,16749093,16744724,5504,2327,back
17569,17956,16747507,16733,8853,15759,5981,4885,back
16749867,27260,5364,16673,6841,7718,5934,7537,back
18850,27072,24874,16754617,8618,11492,6664,3220,back
17276,23271,4313,16746290,7943,6987,3556,3078,back
16746920,16744660,13129,8563,19743,13429,4953,4510,back
21863,6989,5904,26899,16269,13060,4235,2512,back
74029,4485,16760420,28477,14714,8592,8617,1692,back
21010,13270,7461,15842,9976,7857,5489,9978,back
16768520,20755,15497,5163,6741,3768,3499,2719,back
11990,20752,10867,11412,7989,15339,8142,2431,back
88720,16759945,2733,2921,4017,3141,2365,359,back
17501,9536,6231,12325,9992,11951,5565,1849,back
22547,8194,8898,27779,4317,12871,5211,3601,back
7299,25772,2025,18844,14257,11570,7005,6670,back
573511,77531,13062,88890,32260,31531,17809,2783,back
1878907,132595,16773512,82769,16753433,12315,21459,11335,back
214396,11949,3397,13060,8783,22939,10881,5693,back
151003,21327,24087,9508,4263,4957,3836,5176,back
276662,258433,331500,234912,153592,16762024,75651,16760828,back
29164,10702,9410,14600,21221,7531,7493,2047,back
68159,154490,72722,10269,5779,15469,11376,2364,back
1386747,84791,66486,16772365,11103,10771,15574,1727,back
103357,20280,30749,28656,30749,22199,32303,8309,back
28036,23177,10548,7686,9198,15221,5218,6409,back
32142,10148,23622,16771355,5993,10201,6895,2699,back
43952,12041,5809,9069,7759,4274,1004,1075,back
97076,30037,20234,16746441,9055,16580,8392,7110,back
16749197,16767516,12378,10549,4402,18970,9240,3093,back
410462,31932,7419,1539,3972,5261,2118,725,back
136918,16772124,23766,16749508,24911,29700,18436,1387,back
16769922,68430,16748261,26770,12185,9626,10204,3617,back
1004178,117359,27628,16747217,26844,14835,7238,3503,back
24954,26293,13441,28986,12742,10846,7691,3764,back
5708,23762,4834,11701,15564,15454,11590,4171,back
336498,16752484,16744925,29909,15572,19706,7193,7716,back
16750237,16755992,6185,16747772,3319,25636,16757939,9066,back
440566,16772049,19256,28762,17611,9684,9251,17206,back
158959,24291,29679,16759587,10752,11793,5686,1605,back
16753781,10890,5684,17270,6609,12663,6805,2168,back
47019,16757324,3743,11844,1340,9510,10209,1567,back
29688,30720,9139,12494,25523,10670,2929,1766,back
9088,16744742,21437,25359,3515,22814,5262,1728,back
9814,9806,16748222,67408,13969,7622,14594,8674,back
124799,16761916,70594,26637,12905,14944,7033,3621,back
3627367,1294873,802857,378582,559416,374042,208069,81956,back
13760,11059,25117,20509,7171,3854,6084,3710,back
36511,22586,2587,9105,2500,2664,1076,1048,back
159651,11034,2158,5768,2411,1120,459,16777179,back
25061,8371,13523,16745856,4139,12616,3554,1019,back
237448,17990,6666,3106,5328,2049,826,431,back
10597,13419,2848,17253,3464,5038,4082,2256,back
277922,91455,16775194,31726,16746691,8733,10275,4305,back
16746686,16746697,16753072,11163,29730,7331,5781,3372,back
483663,386073,182714,219215,16751603,12907,17284,12535,back
77170,6810,12714,18027,12147,13367,6960,4738,back
16775977,22360,21332,7870,3440,6296,820,447,back
22278,6305,477,22149,9336,8795,4848,1382,back
10168,16748523,11949,16747531,16747695,9375,6510,2453,back
299525,11755,833,8178,1510,2725,1916,1599,back
169755,91150,5765,28595,20996,9672,11767,1662,back
8914,15177,2540,26634,9954,24888,5861,6126,back
297278,55658,4527,16752666,18296,19746,4406,3525,back
16769660,16330,21878,32054,9181,13860,2372,2247,back
4357,7341,26931,15546,9863,11649,11103,3675,back
4553,12107,7185,82301,12892,20483,3783,3232,back
255249,24353,10183,10047,1288,3047,838,1285,back
8374,28093,6006,16757642,3668,8938,11723,1881,back
2302959,859957,130468,94383,16750370,26166,27662,9525,back
835347,73604,16744743,17022,10594,17659,16525,4526,back
16762973,16251,15434,17645,13406,10391,2137,3037,back
7442,8754,3890,16745025,5680,8203,10869,1757,back
2670,5804,1018,20532,8370,5659,7808,1916,back
3904,3711,23163,66284,8697,11784,4202,3824,back
16763685,16749131,18273,9277,13462,8898,11383,654,back
27556,17352,12324,22063,10016,18211,3947,1792,back
9180,23908,18759,17963,8092,20318,9222,6142,back
1232,9347,17241,16761074,10770,9336,7918,3632,back
31609,16750600,10734,16752687,16121,20421,9710,5180,back
2298769,221830,79658,16769702,15934,23182,9481,3496,back
2120790,281550,70678,153603,16756753,16765695,16767224,16759696,back
706066,143823,981,4281,13672,13470,5120,2373,back
27578,16764081,6149,18428,18651,9890,6254,4237,back
28639,12283,18797,16762501,3848,8836,4457,6109,back
6589,22734,6759,31116,9825,16625,12606,14612,back
862585,6663,29273,11014,24205,21718,26245,9175,back
790991,35991,16755650,19110,16358,24156,17480,8385,back
18809,10731,7407,11352,8749,10766,11834,7950,back
16755005,13611,2365,18993,27595,10569,9636,3627,back
62613,71145,1452,16744812,15969,8022,9239,6287,back
12736,16634,23409,16640,10174,9325,1804,2303,back
29194,6072,10806,7001,14457,22317,7776,2806,back
16864,15807,5733,19737,9178,11465,6752,1875,back
7244,5691,23670,27598,13721,12306,3953,3270,back
509666,475998,254728,272163,147714,86522,16747647,16460,back
1248432,16754060,26287,9474,11247,16990,12665,3022,back
67417,17451,7863,81271,16258,12367,8187,5319,back
203509,6801,1041,2312,1596,428,210,16777204,back
4690,13801,1281,29892,10703,14336,4945,4233,back
6896,9719,5648,3049,12066,12932,7618,3393,back
16241,8733,5201,65767,13319,7461,6214,2351,back
5891,2464,4598,7774,16276,8686,6632,5652,back
23697,18301,4363,27015,7363,12133,4260,3366,back
288223,7603,2632,5183,8640,2365,1233,541,back
10163,27555,14121,16764860,14843,14638,10758,1685,back
24520,20535,13626,11430,9864,4132,8150,2462,back
168742,201917,28382,13356,16745493,12372,13143,2442,back
16748621,6613,5407,30624,16712,12294,4809,8124,back
22268,10044,16746839,22535,24546,8256,4107,2989,back
239916,16750066,31873,8492,3316,6761,4427,1286,back
24916,8443,1819,10723,4205,1833,2438,1080,back
21399,21933,8632,21079,14282,9309,3532,6641,back
320390,91140,20264,16753952,23580,11304,9155,4088,back
16753690,13836,19784,20214,8767,10106,6725,10087,back
20370,9510,21744,13675,6033,8372,4807,5248,back
16774865,28595,28127,10794,13321,16379,9432,7132,back
32632,15249,14209,12732,9742,18264,6439,2349,back
27736,4610,16753972,20111,18159,10817,8693,4382,back
16756414,26007,16185,16745199,11411,10628,6083,5921,back
746370,68509,22566,21776,26602,14380,10588,3200,back
19435,25855,3025,21736,17078,10939,6894,2342,back
12528,7173,12361,66095,9027,15780,6134,2748,back
16747507,16765802,10575,22326,16098,9263,12487,3351,back
279827,16745534,9229,10820,7348,1614,1644,2209,back
11627,27548,10605,28821,21213,10225,6349,4383,back
4405,9209,4764,16753562,13610,16334,4913,14635,back
109053,16758569,6002,7958,3173,5810,7213,2046,back
228374,112302,16756623,67071,11202,9096,9607,9500,back
